scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),2.324,0.664,1.341,Blackfeet,pr
Historical Emissions,Aug,Mid Century (2040-2069),2.405,0.357,1.036,Blackfeet,pr
Historical Emissions,Dec,Mid Century (2040-2069),1.311,0.228,0.665,Blackfeet,pr
Historical Emissions,Feb,Mid Century (2040-2069),1.154,0.249,0.624,Blackfeet,pr
Historical Emissions,Jan,Mid Century (2040-2069),1.427,0.293,0.725,Blackfeet,pr
Historical Emissions,Jul,Mid Century (2040-2069),2.526,0.438,1.31,Blackfeet,pr
Historical Emissions,Jun,Mid Century (2040-2069),4.997,1.318,2.917,Blackfeet,pr
Historical Emissions,Mar,Mid Century (2040-2069),1.558,0.382,0.848,Blackfeet,pr
Historical Emissions,May,Mid Century (2040-2069),4.269,1.293,2.42,Blackfeet,pr
Historical Emissions,Nov,Mid Century (2040-2069),1.364,0.306,0.707,Blackfeet,pr
Historical Emissions,Oct,Mid Century (2040-2069),1.706,0.226,0.8,Blackfeet,pr
Historical Emissions,Sep,Mid Century (2040-2069),2.549,0.338,1.115,Blackfeet,pr
Historical Emissions,Apr,End-of-Century (2070-2099),2.324,0.664,1.341,Blackfeet,pr
Historical Emissions,Aug,End-of-Century (2070-2099),2.405,0.357,1.036,Blackfeet,pr
Historical Emissions,Dec,End-of-Century (2070-2099),1.311,0.228,0.665,Blackfeet,pr
Historical Emissions,Feb,End-of-Century (2070-2099),1.154,0.249,0.624,Blackfeet,pr
Historical Emissions,Jan,End-of-Century (2070-2099),1.427,0.293,0.725,Blackfeet,pr
Historical Emissions,Jul,End-of-Century (2070-2099),2.526,0.438,1.31,Blackfeet,pr
Historical Emissions,Jun,End-of-Century (2070-2099),4.997,1.318,2.917,Blackfeet,pr
Historical Emissions,Mar,End-of-Century (2070-2099),1.558,0.382,0.848,Blackfeet,pr
Historical Emissions,May,End-of-Century (2070-2099),4.269,1.293,2.42,Blackfeet,pr
Historical Emissions,Nov,End-of-Century (2070-2099),1.364,0.306,0.707,Blackfeet,pr
Historical Emissions,Oct,End-of-Century (2070-2099),1.706,0.226,0.8,Blackfeet,pr
Historical Emissions,Sep,End-of-Century (2070-2099),2.549,0.338,1.115,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),2.488,1.063,1.884,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),2.511,0.703,1.498,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),1.776,0.211,0.798,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),2.325,0.268,1.018,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),1.469,0.266,0.751,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),1.46,0.287,0.693,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.488,0.311,0.735,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),1.246,0.245,0.657,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),1.418,0.241,0.863,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),1.386,0.286,0.782,Blackfeet,pr
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),2.812,0.479,1.253,Blackfeet,pr
