year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,32.781,29.819,31.49,Crow,tasmin
1951,Historical Emissions,32.616,29.791,31.657,Crow,tasmin
1952,Historical Emissions,32.899,29.911,30.686,Crow,tasmin
1953,Historical Emissions,32.001,28.936,30.92,Crow,tasmin
1954,Historical Emissions,33.639,28.787,30.697,Crow,tasmin
1955,Historical Emissions,33.595,29.884,32.422,Crow,tasmin
1956,Historical Emissions,32.399,30.797,31.958,Crow,tasmin
1957,Historical Emissions,32.776,30.75,31.548,Crow,tasmin
1958,Historical Emissions,32.834,30.829,31.193,Crow,tasmin
1959,Historical Emissions,31.535,28.754,30.444,Crow,tasmin
1960,Historical Emissions,33.751,28.11,30.589,Crow,tasmin
1961,Historical Emissions,33.099,30.219,32.416,Crow,tasmin
1962,Historical Emissions,32.115,29.131,30.79,Crow,tasmin
1963,Historical Emissions,32.209,29.589,30.668,Crow,tasmin
1964,Historical Emissions,32.474,29.598,31.727,Crow,tasmin
1965,Historical Emissions,32.741,29.77,30.742,Crow,tasmin
1966,Historical Emissions,33.724,30.216,31.775,Crow,tasmin
1967,Historical Emissions,32.165,29.759,31.19,Crow,tasmin
1968,Historical Emissions,32.245,28.365,30.627,Crow,tasmin
1969,Historical Emissions,32.168,29.355,31.348,Crow,tasmin
1970,Historical Emissions,33.242,30.626,31.724,Crow,tasmin
1971,Historical Emissions,34.4,30.136,33.246,Crow,tasmin
1972,Historical Emissions,32.76,29.571,30.883,Crow,tasmin
1973,Historical Emissions,32.588,30.297,31.734,Crow,tasmin
1974,Historical Emissions,33.789,29.553,31.823,Crow,tasmin
1975,Historical Emissions,32.793,28.704,31.857,Crow,tasmin
1976,Historical Emissions,32.575,28.741,31.829,Crow,tasmin
1977,Historical Emissions,33.862,31.184,32.509,Crow,tasmin
1978,Historical Emissions,34.483,29.976,32.169,Crow,tasmin
1979,Historical Emissions,34.055,30.663,32.786,Crow,tasmin
1980,Historical Emissions,32.367,30.607,31.457,Crow,tasmin
1981,Historical Emissions,33.526,31.162,32.567,Crow,tasmin
