year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,14.223,9.226,10.231,Fort Belknap,pr
1951,Historical Emissions,13.943,8.921,11.643,Fort Belknap,pr
1952,Historical Emissions,13.914,10.202,12.505,Fort Belknap,pr
1953,Historical Emissions,15.453,10.58,12.624,Fort Belknap,pr
1954,Historical Emissions,17.861,12.817,13.981,Fort Belknap,pr
1955,Historical Emissions,17.675,7.163,13.906,Fort Belknap,pr
1956,Historical Emissions,15.6,8.769,10.353,Fort Belknap,pr
1957,Historical Emissions,16.515,9.052,14.717,Fort Belknap,pr
1958,Historical Emissions,17.346,13.419,16.08,Fort Belknap,pr
1959,Historical Emissions,17.415,10.665,14.878,Fort Belknap,pr
1960,Historical Emissions,17.247,10.265,12.468,Fort Belknap,pr
1961,Historical Emissions,16.26,11.067,13.778,Fort Belknap,pr
1962,Historical Emissions,18.048,10.154,15.258,Fort Belknap,pr
1963,Historical Emissions,16.997,11.774,13.062,Fort Belknap,pr
1964,Historical Emissions,14.783,8.172,12.742,Fort Belknap,pr
1965,Historical Emissions,14.119,11.273,12.295,Fort Belknap,pr
1966,Historical Emissions,16.117,10.495,14.715,Fort Belknap,pr
1967,Historical Emissions,16.104,10.27,12.738,Fort Belknap,pr
1968,Historical Emissions,17.74,12.035,13.862,Fort Belknap,pr
1969,Historical Emissions,15.507,9.102,12.069,Fort Belknap,pr
1970,Historical Emissions,16.76,10.451,12.562,Fort Belknap,pr
1971,Historical Emissions,14.863,9.707,12.373,Fort Belknap,pr
1972,Historical Emissions,14.983,10.935,12.944,Fort Belknap,pr
1973,Historical Emissions,15.848,10.127,13.335,Fort Belknap,pr
1974,Historical Emissions,16.39,9.791,11.897,Fort Belknap,pr
1975,Historical Emissions,15.31,11.927,12.955,Fort Belknap,pr
1976,Historical Emissions,16.169,11.344,13.474,Fort Belknap,pr
1977,Historical Emissions,18.372,10.143,13.283,Fort Belknap,pr
1978,Historical Emissions,18.175,13.193,16.425,Fort Belknap,pr
1979,Historical Emissions,17.595,10.744,13.905,Fort Belknap,pr
1980,Historical Emissions,16.276,9.904,13.574,Fort Belknap,pr
1981,Historical Emissions,17.122,9.813,14.379,Fort Belknap,pr
1982,Historical Emissions,16.443,10.284,11.861,Fort Belknap,pr
1983,Historical Emissions,17.095,11.128,13.251,Fort Belknap,pr
1984,Historical Emissions,15.699,10.547,13.992,Fort Belknap,pr
1985,Historical Emissions,15.739,9.81,13.17,Fort Belknap,pr
1986,Historical Emissions,16.767,12.933,14.429,Fort Belknap,pr
1987,Historical Emissions,15.651,10.369,14.686,Fort Belknap,pr
1988,Historical Emissions,17.694,12.466,14.385,Fort Belknap,pr
