scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),1.928,0.537,1.118,Malta,pr
Historical Emissions,Aug,Mid Century (2040-2069),2.066,0.333,1.004,Malta,pr
Historical Emissions,Dec,Mid Century (2040-2069),0.967,0.19,0.51,Malta,pr
Historical Emissions,Feb,Mid Century (2040-2069),0.779,0.191,0.438,Malta,pr
Historical Emissions,Jan,Mid Century (2040-2069),1.062,0.221,0.576,Malta,pr
Historical Emissions,Jul,Mid Century (2040-2069),2.564,0.558,1.43,Malta,pr
Historical Emissions,Jun,Mid Century (2040-2069),4.245,1.344,2.725,Malta,pr
Historical Emissions,Mar,Mid Century (2040-2069),1.15,0.298,0.609,Malta,pr
Historical Emissions,May,Mid Century (2040-2069),3.801,1.136,2.214,Malta,pr
Historical Emissions,Nov,Mid Century (2040-2069),0.968,0.206,0.49,Malta,pr
Historical Emissions,Oct,Mid Century (2040-2069),1.409,0.2,0.656,Malta,pr
Historical Emissions,Sep,Mid Century (2040-2069),2.305,0.302,0.973,Malta,pr
Historical Emissions,Apr,End-of-Century (2070-2099),1.928,0.537,1.118,Malta,pr
Historical Emissions,Aug,End-of-Century (2070-2099),2.066,0.333,1.004,Malta,pr
Historical Emissions,Dec,End-of-Century (2070-2099),0.967,0.19,0.51,Malta,pr
Historical Emissions,Feb,End-of-Century (2070-2099),0.779,0.191,0.438,Malta,pr
Historical Emissions,Jan,End-of-Century (2070-2099),1.062,0.221,0.576,Malta,pr
Historical Emissions,Jul,End-of-Century (2070-2099),2.564,0.558,1.43,Malta,pr
Historical Emissions,Jun,End-of-Century (2070-2099),4.245,1.344,2.725,Malta,pr
Historical Emissions,Mar,End-of-Century (2070-2099),1.15,0.298,0.609,Malta,pr
Historical Emissions,May,End-of-Century (2070-2099),3.801,1.136,2.214,Malta,pr
Historical Emissions,Nov,End-of-Century (2070-2099),0.968,0.206,0.49,Malta,pr
Historical Emissions,Oct,End-of-Century (2070-2099),1.409,0.2,0.656,Malta,pr
Historical Emissions,Sep,End-of-Century (2070-2099),2.305,0.302,0.973,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),1.919,0.644,1.288,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),2.067,0.604,1.201,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),2.299,0.463,0.821,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),2.249,0.292,1.005,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),1.072,0.265,0.567,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),1.022,0.216,0.537,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.042,0.302,0.485,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0.874,0.198,0.472,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),1.136,0.225,0.585,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),1.081,0.265,0.605,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),2.717,0.795,1.502,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),2.894,0.608,1.471,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),5.711,2.591,4.182,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),4.471,1.432,2.877,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),1.277,0.454,0.797,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),1.267,0.328,0.701,Malta,pr
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),3.459,1.719,2.541,Malta,pr
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),4.169,1.362,2.65,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),1.196,0.311,0.778,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),1.12,0.189,0.53,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),2.138,0.332,0.932,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),1.578,0.202,0.661,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),1.638,0.285,0.765,Malta,pr
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),2.423,0.23,0.971,Malta,pr
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),2.664,0.654,1.47,Malta,pr
