scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),187.632,61.177,113.224,Rocky Boy's,gdd
Historical Emissions,Aug,Mid Century (2040-2069),665.358,503.438,595.512,Rocky Boy's,gdd
Historical Emissions,Dec,Mid Century (2040-2069),4.862,0,0,Rocky Boy's,gdd
Historical Emissions,Feb,Mid Century (2040-2069),11.602,0,0,Rocky Boy's,gdd
Historical Emissions,Jan,Mid Century (2040-2069),0.849,0,0,Rocky Boy's,gdd
Historical Emissions,Jul,Mid Century (2040-2069),690.743,526.144,614.442,Rocky Boy's,gdd
Historical Emissions,Jun,Mid Century (2040-2069),535.58,339.616,436.221,Rocky Boy's,gdd
Historical Emissions,Mar,Mid Century (2040-2069),61.879,0.945,21.977,Rocky Boy's,gdd
Historical Emissions,May,Mid Century (2040-2069),385.945,195.394,281.758,Rocky Boy's,gdd
Historical Emissions,Nov,Mid Century (2040-2069),46.343,0.625,15.547,Rocky Boy's,gdd
Historical Emissions,Oct,Mid Century (2040-2069),268.721,90.188,179.219,Rocky Boy's,gdd
Historical Emissions,Sep,Mid Century (2040-2069),476.091,284.974,383.54,Rocky Boy's,gdd
Historical Emissions,Apr,End-of-Century (2070-2099),187.632,61.177,113.224,Rocky Boy's,gdd
Historical Emissions,Aug,End-of-Century (2070-2099),665.358,503.438,595.512,Rocky Boy's,gdd
Historical Emissions,Dec,End-of-Century (2070-2099),4.862,0,0,Rocky Boy's,gdd
Historical Emissions,Feb,End-of-Century (2070-2099),11.602,0,0,Rocky Boy's,gdd
Historical Emissions,Jan,End-of-Century (2070-2099),0.849,0,0,Rocky Boy's,gdd
Historical Emissions,Jul,End-of-Century (2070-2099),690.743,526.144,614.442,Rocky Boy's,gdd
Historical Emissions,Jun,End-of-Century (2070-2099),535.58,339.616,436.221,Rocky Boy's,gdd
Historical Emissions,Mar,End-of-Century (2070-2099),61.879,0.945,21.977,Rocky Boy's,gdd
Historical Emissions,May,End-of-Century (2070-2099),385.945,195.394,281.758,Rocky Boy's,gdd
Historical Emissions,Nov,End-of-Century (2070-2099),46.343,0.625,15.547,Rocky Boy's,gdd
Historical Emissions,Oct,End-of-Century (2070-2099),268.721,90.188,179.219,Rocky Boy's,gdd
Historical Emissions,Sep,End-of-Century (2070-2099),476.091,284.974,383.54,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),202.469,84.227,142.445,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),220.478,81.782,150.769,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),712.713,541.423,650.632,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),718.142,576.853,656.684,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),8.163,0,0.307,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),9.227,0,0,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),33.514,0,2.299,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),20.806,0,2.445,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),7.012,0,0,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),2.522,0,0,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),707.582,554.756,659.045,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),738.055,583.07,668.607,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),546.71,380.159,453.944,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),577.968,383.646,477.833,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),71.471,6.601,37.964,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),95.552,5.154,37.064,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),429.955,250.536,331.955,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),408.574,238.967,318.858,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),38.79,0.921,28.945,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),60.109,2.296,27.722,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),265.733,133.501,176.007,Rocky Boy's,gdd
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),312.58,126.016,211.758,Rocky Boy's,gdd
