year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,41.245,37.653,39.257,Miles City,penman
1951,Historical Emissions,41.874,35.723,40.578,Miles City,penman
1952,Historical Emissions,42.373,36.962,39.827,Miles City,penman
1953,Historical Emissions,42.286,34.839,39.932,Miles City,penman
1954,Historical Emissions,39.863,35.431,38.515,Miles City,penman
1955,Historical Emissions,44.552,35.433,36.634,Miles City,penman
1956,Historical Emissions,46.01,36.976,40.986,Miles City,penman
1957,Historical Emissions,45.29,34.165,38.764,Miles City,penman
1958,Historical Emissions,40.554,35.316,38.419,Miles City,penman
1959,Historical Emissions,40.608,34.219,37.253,Miles City,penman
1960,Historical Emissions,41.38,36.398,37.551,Miles City,penman
1961,Historical Emissions,40.19,36.728,37.827,Miles City,penman
1962,Historical Emissions,41.241,33.465,37.971,Miles City,penman
1963,Historical Emissions,39.064,35.449,37.561,Miles City,penman
1964,Historical Emissions,40.781,34.87,38.464,Miles City,penman
1965,Historical Emissions,40.958,35.798,39.213,Miles City,penman
1966,Historical Emissions,44.425,35.118,37.235,Miles City,penman
1967,Historical Emissions,41.762,35.252,38.495,Miles City,penman
1968,Historical Emissions,38.868,33.003,37.363,Miles City,penman
1969,Historical Emissions,41.365,34.571,39.067,Miles City,penman
1970,Historical Emissions,40.814,35.02,39.2,Miles City,penman
1971,Historical Emissions,41.758,36.427,38.51,Miles City,penman
1972,Historical Emissions,40.21,36.625,38.271,Miles City,penman
1973,Historical Emissions,42.461,34.994,37.632,Miles City,penman
1974,Historical Emissions,41.168,35.847,37.572,Miles City,penman
1975,Historical Emissions,40.564,35.368,38.485,Miles City,penman
1976,Historical Emissions,39.511,36.127,38.013,Miles City,penman
1977,Historical Emissions,43.163,35.762,36.865,Miles City,penman
1978,Historical Emissions,40.533,33.494,37.847,Miles City,penman
1979,Historical Emissions,40.646,36.782,39.297,Miles City,penman
1980,Historical Emissions,42.478,34.547,39.079,Miles City,penman
1981,Historical Emissions,40.363,35.932,39.413,Miles City,penman
1982,Historical Emissions,41.226,35.754,39.26,Miles City,penman
1983,Historical Emissions,38.842,35.765,36.649,Miles City,penman
1984,Historical Emissions,41.098,36.514,39.25,Miles City,penman
1985,Historical Emissions,42.647,37.266,38.776,Miles City,penman
1986,Historical Emissions,38.033,34.217,37.02,Miles City,penman
1987,Historical Emissions,38.73,33.966,37.62,Miles City,penman
1988,Historical Emissions,39.432,34.433,37.221,Miles City,penman
1989,Historical Emissions,41.686,35.485,39.887,Miles City,penman
1990,Historical Emissions,45.242,35.493,41.71,Miles City,penman
1991,Historical Emissions,41.297,36.018,38.019,Miles City,penman
1992,Historical Emissions,41.785,36.501,37.677,Miles City,penman
1993,Historical Emissions,40.903,35.996,37.466,Miles City,penman
1994,Historical Emissions,42.757,36.52,39.319,Miles City,penman
1995,Historical Emissions,44.775,38.054,41.201,Miles City,penman
1996,Historical Emissions,45.812,39.124,41.37,Miles City,penman
1997,Historical Emissions,41.909,37.203,39.553,Miles City,penman
1998,Historical Emissions,41.453,36.18,38.53,Miles City,penman
1999,Historical Emissions,41.105,35.819,39.593,Miles City,penman
2000,Historical Emissions,42.162,36.155,41.065,Miles City,penman
2001,Historical Emissions,41.656,36.937,40.031,Miles City,penman
2002,Historical Emissions,43.348,37.572,40.9,Miles City,penman
2003,Historical Emissions,42.941,38.42,41.401,Miles City,penman
2004,Historical Emissions,45.612,38.231,40.103,Miles City,penman
2005,Historical Emissions,42.843,40.12,41.428,Miles City,penman
2006,Historical Emissions,43.008,37.279,39.471,Miles City,penman
2007,Historical Emissions,41.89,39.021,40.938,Miles City,penman
2008,Historical Emissions,43.92,36.565,39.015,Miles City,penman
2009,Historical Emissions,42.514,36.832,39.924,Miles City,penman
2010,Historical Emissions,43.454,38.211,41.396,Miles City,penman
2011,Historical Emissions,42.261,38.722,40.924,Miles City,penman
2012,Historical Emissions,42.456,40.614,41.999,Miles City,penman
2013,Historical Emissions,44.804,38.575,43.018,Miles City,penman
2014,Historical Emissions,45.618,40.036,41.676,Miles City,penman
2015,"Moderating Emissions
(SSP1-2.6)",45.849,39.107,42.866,Miles City,penman
2015,"Middle of the Road
(SSP2-4.5)",46.849,37.318,42.7,Miles City,penman
2015,"High Emissions
(SSP3-7.0)",43.485,38.764,41.754,Miles City,penman
2015,"Accelerating Emissions
(SSP5-8.5)",46.224,38.441,41.912,Miles City,penman
2016,"Moderating Emissions
(SSP1-2.6)",43.735,38.568,41.168,Miles City,penman
2016,"Middle of the Road
(SSP2-4.5)",44.03,37.361,40.906,Miles City,penman
2016,"High Emissions
(SSP3-7.0)",46.389,38.724,40.338,Miles City,penman
2016,"Accelerating Emissions
(SSP5-8.5)",43.522,37.32,39.531,Miles City,penman
2017,"Moderating Emissions
(SSP1-2.6)",43.119,39.773,40.79,Miles City,penman
2017,"Middle of the Road
(SSP2-4.5)",44.973,37.141,40.372,Miles City,penman
2017,"High Emissions
(SSP3-7.0)",42.796,37.688,41.084,Miles City,penman
2017,"Accelerating Emissions
(SSP5-8.5)",45.372,39.376,41.384,Miles City,penman
2018,"Moderating Emissions
(SSP1-2.6)",42.992,37.126,41.352,Miles City,penman
2018,"Middle of the Road
(SSP2-4.5)",43.983,38.474,40.633,Miles City,penman
2018,"High Emissions
(SSP3-7.0)",43.53,35.385,40.19,Miles City,penman
2018,"Accelerating Emissions
(SSP5-8.5)",44.833,35.176,40.93,Miles City,penman
2019,"Moderating Emissions
(SSP1-2.6)",45.907,41.007,42.653,Miles City,penman
2019,"Middle of the Road
(SSP2-4.5)",46.263,38.469,41.176,Miles City,penman
2019,"High Emissions
(SSP3-7.0)",42.458,38.278,40.627,Miles City,penman
