year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,16.553,3.125,7.089,Butte,above90
1951,Historical Emissions,18.864,2.336,7.625,Butte,above90
1952,Historical Emissions,13.021,1.867,7.554,Butte,above90
1953,Historical Emissions,11.703,3.821,6.536,Butte,above90
1954,Historical Emissions,15.289,2.529,5.446,Butte,above90
1955,Historical Emissions,13.783,3.658,7.232,Butte,above90
1956,Historical Emissions,25.718,1.557,6.393,Butte,above90
1957,Historical Emissions,15.571,2.864,6.428,Butte,above90
1958,Historical Emissions,13.05,1.046,7.035,Butte,above90
1959,Historical Emissions,8.857,1.196,5.018,Butte,above90
1960,Historical Emissions,12.924,1.032,4.179,Butte,above90
1961,Historical Emissions,9.111,0.993,4.733,Butte,above90
1962,Historical Emissions,14.738,2.989,6.803,Butte,above90
1963,Historical Emissions,7.296,1.746,4.679,Butte,above90
1964,Historical Emissions,13.3,1.387,6.643,Butte,above90
1965,Historical Emissions,9.057,1.507,3.803,Butte,above90
1966,Historical Emissions,11.547,2.171,3.392,Butte,above90
1967,Historical Emissions,9.869,2.314,4.375,Butte,above90
1968,Historical Emissions,7.218,1.364,4.232,Butte,above90
1969,Historical Emissions,10.336,2.246,5.107,Butte,above90
1970,Historical Emissions,7.992,3.232,4.054,Butte,above90
1971,Historical Emissions,12.043,1.857,4.964,Butte,above90
1972,Historical Emissions,7.55,2.147,5.197,Butte,above90
1973,Historical Emissions,15.607,1.046,5.143,Butte,above90
1974,Historical Emissions,7.736,1.129,5.108,Butte,above90
1975,Historical Emissions,9.007,2.375,5.786,Butte,above90
1976,Historical Emissions,9.258,2.221,3.821,Butte,above90
1977,Historical Emissions,12.924,1.429,4.089,Butte,above90
1978,Historical Emissions,8.758,3.55,6.535,Butte,above90
1979,Historical Emissions,10.932,2.347,8.34,Butte,above90
1980,Historical Emissions,11.186,1.289,6.464,Butte,above90
1981,Historical Emissions,10.018,5.325,7.875,Butte,above90
1982,Historical Emissions,12.786,3.097,8.447,Butte,above90
1983,Historical Emissions,6.846,1.196,3.214,Butte,above90
1984,Historical Emissions,9.715,1.182,3.804,Butte,above90
1985,Historical Emissions,9.064,2.615,7.679,Butte,above90
1986,Historical Emissions,10.617,2.843,4.179,Butte,above90
1987,Historical Emissions,16.596,1.211,4.303,Butte,above90
1988,Historical Emissions,11.033,1.703,3.607,Butte,above90
1989,Historical Emissions,13.504,1.375,6.25,Butte,above90
1990,Historical Emissions,17.836,4.832,11.768,Butte,above90
1991,Historical Emissions,13.036,3.575,4.822,Butte,above90
1992,Historical Emissions,13.207,1.347,3.518,Butte,above90
1993,Historical Emissions,8.247,2.942,6.375,Butte,above90
1994,Historical Emissions,14.068,1.821,5.572,Butte,above90
1995,Historical Emissions,15.682,1.857,8.107,Butte,above90
1996,Historical Emissions,25.196,6.882,16.125,Butte,above90
1997,Historical Emissions,13.861,5.949,7.34,Butte,above90
1998,Historical Emissions,12.464,3.135,8.857,Butte,above90
1999,Historical Emissions,12.129,3.34,8.232,Butte,above90
2000,Historical Emissions,17.228,5.717,8.911,Butte,above90
2001,Historical Emissions,13.246,4,8.071,Butte,above90
2002,Historical Emissions,18.321,6.029,11.053,Butte,above90
2003,Historical Emissions,20.565,6.082,13.518,Butte,above90
2004,Historical Emissions,19.507,9.171,11.945,Butte,above90
2005,Historical Emissions,24.621,6.289,13.483,Butte,above90
2006,Historical Emissions,20.124,3.9,11.393,Butte,above90
2007,Historical Emissions,12.786,5.843,7.624,Butte,above90
2008,Historical Emissions,16.719,5.643,8.983,Butte,above90
2009,Historical Emissions,13.554,5.315,9.34,Butte,above90
2010,Historical Emissions,13.689,7.029,9.767,Butte,above90
2011,Historical Emissions,19.994,3.568,12.126,Butte,above90
2012,Historical Emissions,18.579,7.811,14.482,Butte,above90
2013,Historical Emissions,22.4,6.45,15.285,Butte,above90
2014,Historical Emissions,22.707,7.089,9.821,Butte,above90
2015,"Moderating Emissions
(SSP1-2.6)",19.928,10.654,16.358,Butte,above90
2015,"Middle of the Road
(SSP2-4.5)",24.575,10.36,18.714,Butte,above90
2015,"High Emissions
(SSP3-7.0)",20.54,10.268,18.089,Butte,above90
2015,"Accelerating Emissions
(SSP5-8.5)",20.136,9.593,13.626,Butte,above90
2016,"Moderating Emissions
(SSP1-2.6)",26.286,10.879,15.786,Butte,above90
2016,"Middle of the Road
(SSP2-4.5)",21.853,4.775,8.411,Butte,above90
2016,"High Emissions
(SSP3-7.0)",25.796,12.05,18.946,Butte,above90
2016,"Accelerating Emissions
(SSP5-8.5)",21.742,8.919,16.178,Butte,above90
2017,"Moderating Emissions
(SSP1-2.6)",33.19,8.985,15.732,Butte,above90
2017,"Middle of the Road
(SSP2-4.5)",20.929,6.382,14.928,Butte,above90
2017,"High Emissions
(SSP3-7.0)",24.675,7.107,12.357,Butte,above90
2017,"Accelerating Emissions
(SSP5-8.5)",26.8,7.658,12.803,Butte,above90
2018,"Moderating Emissions
(SSP1-2.6)",26.225,4.465,17.25,Butte,above90
2018,"Middle of the Road
(SSP2-4.5)",23.182,7.168,14.34,Butte,above90
2018,"High Emissions
(SSP3-7.0)",21.44,3.896,12.947,Butte,above90
2018,"Accelerating Emissions
(SSP5-8.5)",19.254,5.868,11.126,Butte,above90
2019,"Moderating Emissions
(SSP1-2.6)",28.307,10.972,19.5,Butte,above90
2019,"Middle of the Road
(SSP2-4.5)",23.536,7.2,11.946,Butte,above90
2019,"High Emissions
(SSP3-7.0)",21.767,5.1,10.179,Butte,above90
2019,"Accelerating Emissions
(SSP5-8.5)",31.721,7.133,10.357,Butte,above90
2020,"Moderating Emissions
(SSP1-2.6)",32.068,6.129,21.553,Butte,above90
2020,"Middle of the Road
(SSP2-4.5)",22.978,6.15,12.358,Butte,above90
2020,"High Emissions
(SSP3-7.0)",23.229,6.74,14,Butte,above90
2020,"Accelerating Emissions
(SSP5-8.5)",31.304,5.319,13.375,Butte,above90
2021,"Moderating Emissions
(SSP1-2.6)",36.689,11.011,17.947,Butte,above90
2021,"Middle of the Road
(SSP2-4.5)",36.982,8.254,17,Butte,above90
2021,"High Emissions
(SSP3-7.0)",28.912,7.693,13.822,Butte,above90
2021,"Accelerating Emissions
(SSP5-8.5)",19.257,8.486,15.411,Butte,above90
2022,"Moderating Emissions
(SSP1-2.6)",24.143,8.515,16.144,Butte,above90
2022,"Middle of the Road
(SSP2-4.5)",24.079,10.239,13.321,Butte,above90
2022,"High Emissions
(SSP3-7.0)",20.514,6.097,12.857,Butte,above90
2022,"Accelerating Emissions
(SSP5-8.5)",34.724,6.997,12.178,Butte,above90
2023,"Moderating Emissions
(SSP1-2.6)",22.606,5.515,12.321,Butte,above90
2023,"Middle of the Road
(SSP2-4.5)",27.885,10.64,17.286,Butte,above90
2023,"High Emissions
(SSP3-7.0)",27.31,12.51,17.965,Butte,above90
2023,"Accelerating Emissions
(SSP5-8.5)",22.604,4.618,8.232,Butte,above90
2024,"Moderating Emissions
(SSP1-2.6)",32.758,5.329,18.393,Butte,above90
2024,"Middle of the Road
(SSP2-4.5)",25.7,9.093,16.982,Butte,above90
2024,"High Emissions
(SSP3-7.0)",30.475,15.415,19.678,Butte,above90
2024,"Accelerating Emissions
(SSP5-8.5)",27.611,5.885,19.679,Butte,above90
2025,"Moderating Emissions
(SSP1-2.6)",26.879,12.828,20.678,Butte,above90
2025,"Middle of the Road
(SSP2-4.5)",21.792,8.832,12.535,Butte,above90
2025,"High Emissions
(SSP3-7.0)",34.782,11.311,18.392,Butte,above90
