scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),63.201,53.234,57.974,Crow,tasmax
Historical Emissions,Aug,Mid Century (2040-2069),91.257,82.225,86.942,Crow,tasmax
Historical Emissions,Dec,Mid Century (2040-2069),42.611,30.313,36.409,Crow,tasmax
Historical Emissions,Feb,Mid Century (2040-2069),46.275,34.275,40.448,Crow,tasmax
Historical Emissions,Jan,Mid Century (2040-2069),41.413,28.979,36.369,Crow,tasmax
Historical Emissions,Jul,Mid Century (2040-2069),92.942,82.643,88.386,Crow,tasmax
Historical Emissions,Jun,Mid Century (2040-2069),83.281,73.025,78.137,Crow,tasmax
Historical Emissions,Mar,Mid Century (2040-2069),53.67,42.287,48.511,Crow,tasmax
Historical Emissions,May,Mid Century (2040-2069),73.257,62.523,67.748,Crow,tasmax
Historical Emissions,Nov,Mid Century (2040-2069),52.577,40.514,46.315,Crow,tasmax
Historical Emissions,Oct,Mid Century (2040-2069),69.581,55.433,62.532,Crow,tasmax
Historical Emissions,Sep,Mid Century (2040-2069),82.369,70.715,76.986,Crow,tasmax
Historical Emissions,Apr,End-of-Century (2070-2099),63.201,53.234,57.974,Crow,tasmax
Historical Emissions,Aug,End-of-Century (2070-2099),91.257,82.225,86.942,Crow,tasmax
Historical Emissions,Dec,End-of-Century (2070-2099),42.611,30.313,36.409,Crow,tasmax
Historical Emissions,Feb,End-of-Century (2070-2099),46.275,34.275,40.448,Crow,tasmax
Historical Emissions,Jan,End-of-Century (2070-2099),41.413,28.979,36.369,Crow,tasmax
Historical Emissions,Jul,End-of-Century (2070-2099),92.942,82.643,88.386,Crow,tasmax
Historical Emissions,Jun,End-of-Century (2070-2099),83.281,73.025,78.137,Crow,tasmax
Historical Emissions,Mar,End-of-Century (2070-2099),53.67,42.287,48.511,Crow,tasmax
Historical Emissions,May,End-of-Century (2070-2099),73.257,62.523,67.748,Crow,tasmax
Historical Emissions,Nov,End-of-Century (2070-2099),52.577,40.514,46.315,Crow,tasmax
Historical Emissions,Oct,End-of-Century (2070-2099),69.581,55.433,62.532,Crow,tasmax
Historical Emissions,Sep,End-of-Century (2070-2099),82.369,70.715,76.986,Crow,tasmax
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),63.596,54.47,61.201,Crow,tasmax
