scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),20.627,11.091,16.5,Flathead,dry-days
Historical Emissions,Aug,Mid Century (2040-2069),27.727,18.191,23.455,Flathead,dry-days
Historical Emissions,Dec,Mid Century (2040-2069),22.909,10.373,16.182,Flathead,dry-days
Historical Emissions,Feb,Mid Century (2040-2069),21.455,10.373,15.818,Flathead,dry-days
Historical Emissions,Jan,Mid Century (2040-2069),22.991,10.191,17,Flathead,dry-days
Historical Emissions,Jul,Mid Century (2040-2069),27.091,17.273,22.909,Flathead,dry-days
Historical Emissions,Jun,Mid Century (2040-2069),20.273,9.554,14.818,Flathead,dry-days
Historical Emissions,Mar,Mid Century (2040-2069),22.264,12.364,17.5,Flathead,dry-days
Historical Emissions,May,Mid Century (2040-2069),20.355,10.109,15.182,Flathead,dry-days
Historical Emissions,Nov,Mid Century (2040-2069),22.091,11.455,16.636,Flathead,dry-days
Historical Emissions,Oct,Mid Century (2040-2069),26.273,16,21.091,Flathead,dry-days
Historical Emissions,Sep,Mid Century (2040-2069),26.527,16.455,21.636,Flathead,dry-days
Historical Emissions,Apr,End-of-Century (2070-2099),20.627,11.091,16.5,Flathead,dry-days
Historical Emissions,Aug,End-of-Century (2070-2099),27.727,18.191,23.455,Flathead,dry-days
Historical Emissions,Dec,End-of-Century (2070-2099),22.909,10.373,16.182,Flathead,dry-days
Historical Emissions,Feb,End-of-Century (2070-2099),21.455,10.373,15.818,Flathead,dry-days
Historical Emissions,Jan,End-of-Century (2070-2099),22.991,10.191,17,Flathead,dry-days
Historical Emissions,Jul,End-of-Century (2070-2099),27.091,17.273,22.909,Flathead,dry-days
Historical Emissions,Jun,End-of-Century (2070-2099),20.273,9.554,14.818,Flathead,dry-days
Historical Emissions,Mar,End-of-Century (2070-2099),22.264,12.364,17.5,Flathead,dry-days
Historical Emissions,May,End-of-Century (2070-2099),20.355,10.109,15.182,Flathead,dry-days
Historical Emissions,Nov,End-of-Century (2070-2099),22.091,11.455,16.636,Flathead,dry-days
Historical Emissions,Oct,End-of-Century (2070-2099),26.273,16,21.091,Flathead,dry-days
Historical Emissions,Sep,End-of-Century (2070-2099),26.527,16.455,21.636,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),19.055,11.418,14.864,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),20.636,12.091,16.182,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),28.3,22.155,23.136,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),28.091,18.727,23.682,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),22.8,10.573,16.091,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),21.554,9.8,16,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),22.836,9.727,14.727,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),21.045,10.264,15.455,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),22.536,13.6,17.454,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),22.464,11.364,16.954,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),27.446,17.964,21.682,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),28,17.446,22.909,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),19.491,7.655,12.59,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),20.636,8.909,14.818,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),20.482,13.018,16.636,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),22.373,11.618,17.091,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),17.509,8.954,13.182,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),19.663,9.455,14.182,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),22.036,10.4,17.5,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),21.918,10.909,16.41,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),24.691,16.155,17.955,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),26.1,15.618,21.091,Flathead,dry-days
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),27.9,19.218,24.227,Flathead,dry-days
