year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,56.573,54.235,55.062,Butte,tasmax
1951,Historical Emissions,56.326,53.318,55.235,Butte,tasmax
1952,Historical Emissions,55.851,52.454,54.408,Butte,tasmax
1953,Historical Emissions,56.206,53.206,54.582,Butte,tasmax
1954,Historical Emissions,56.476,51.755,53.683,Butte,tasmax
1955,Historical Emissions,57.02,52.984,53.897,Butte,tasmax
1956,Historical Emissions,56.147,53.5,55.472,Butte,tasmax
1957,Historical Emissions,57.622,52.442,54.532,Butte,tasmax
1958,Historical Emissions,55.994,53.402,54.013,Butte,tasmax
1959,Historical Emissions,54.559,52.453,53.455,Butte,tasmax
1960,Historical Emissions,55.746,52.214,53.576,Butte,tasmax
1961,Historical Emissions,56.321,52.548,55.08,Butte,tasmax
1962,Historical Emissions,54.817,51.732,53.46,Butte,tasmax
1963,Historical Emissions,54.227,52.248,53.545,Butte,tasmax
1964,Historical Emissions,54.898,52.063,53.288,Butte,tasmax
1965,Historical Emissions,54.893,52.672,53.646,Butte,tasmax
1966,Historical Emissions,56.136,52.599,53.187,Butte,tasmax
1967,Historical Emissions,54.965,53.161,54.093,Butte,tasmax
1968,Historical Emissions,54.655,51.425,52.751,Butte,tasmax
1969,Historical Emissions,54.627,52.364,53.852,Butte,tasmax
1970,Historical Emissions,54.966,53.43,54.547,Butte,tasmax
1971,Historical Emissions,57.271,52.677,55.508,Butte,tasmax
1972,Historical Emissions,55.46,52.608,54.207,Butte,tasmax
1973,Historical Emissions,55.531,52.669,54.032,Butte,tasmax
1974,Historical Emissions,55.805,51.666,54.18,Butte,tasmax
1975,Historical Emissions,56.004,52.239,54.784,Butte,tasmax
1976,Historical Emissions,55.314,52.825,54.156,Butte,tasmax
1977,Historical Emissions,56.421,53.503,54.814,Butte,tasmax
1978,Historical Emissions,56.034,52.785,53.844,Butte,tasmax
1979,Historical Emissions,56.937,52.996,55.525,Butte,tasmax
1980,Historical Emissions,55.958,52.637,53.593,Butte,tasmax
1981,Historical Emissions,56.757,53.061,55.074,Butte,tasmax
1982,Historical Emissions,55.623,53.783,54.996,Butte,tasmax
1983,Historical Emissions,55.527,52.883,53.902,Butte,tasmax
1984,Historical Emissions,55.92,53.189,55.217,Butte,tasmax
1985,Historical Emissions,55.345,53.441,54.942,Butte,tasmax
1986,Historical Emissions,54.692,52.625,53.201,Butte,tasmax
1987,Historical Emissions,54.95,52.437,53.79,Butte,tasmax
1988,Historical Emissions,55.608,52.995,54.578,Butte,tasmax
1989,Historical Emissions,56.22,53.283,54.289,Butte,tasmax
1990,Historical Emissions,57.817,53.617,55.542,Butte,tasmax
1991,Historical Emissions,56.802,53.024,53.9,Butte,tasmax
1992,Historical Emissions,54.642,52.914,53.582,Butte,tasmax
1993,Historical Emissions,55.568,52.644,54.535,Butte,tasmax
1994,Historical Emissions,57.222,52.962,54.537,Butte,tasmax
1995,Historical Emissions,56.394,53.344,54.08,Butte,tasmax
