year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,21.318,15.251,18.582,Missoula,pr
1951,Historical Emissions,19.834,15.821,18.204,Missoula,pr
1952,Historical Emissions,21.82,16.147,17.623,Missoula,pr
1953,Historical Emissions,20.663,17.66,19.313,Missoula,pr
1954,Historical Emissions,24.381,18.057,20.361,Missoula,pr
1955,Historical Emissions,21.849,15.6,19.831,Missoula,pr
1956,Historical Emissions,21.694,16.67,19.744,Missoula,pr
1957,Historical Emissions,24.23,17.835,22.253,Missoula,pr
1958,Historical Emissions,23.424,17.206,21.272,Missoula,pr
1959,Historical Emissions,20.616,16.832,18.318,Missoula,pr
1960,Historical Emissions,22.896,17.243,20.036,Missoula,pr
1961,Historical Emissions,21.052,15.998,18.885,Missoula,pr
1962,Historical Emissions,24.933,15.677,19.676,Missoula,pr
1963,Historical Emissions,22.533,16.028,17.95,Missoula,pr
1964,Historical Emissions,21.126,15.325,18.819,Missoula,pr
1965,Historical Emissions,22.186,16.297,18.673,Missoula,pr
1966,Historical Emissions,25.25,17.699,20.872,Missoula,pr
1967,Historical Emissions,20.88,14.445,19.133,Missoula,pr
1968,Historical Emissions,21.505,19.074,20.501,Missoula,pr
1969,Historical Emissions,21.12,17.417,18.479,Missoula,pr
1970,Historical Emissions,22.532,18.082,20.61,Missoula,pr
1971,Historical Emissions,20.306,13.534,18.68,Missoula,pr
1972,Historical Emissions,22.145,16.882,18.875,Missoula,pr
1973,Historical Emissions,22.706,17.45,20.056,Missoula,pr
1974,Historical Emissions,23.735,15.913,18.194,Missoula,pr
1975,Historical Emissions,21.429,16.277,18.866,Missoula,pr
1976,Historical Emissions,22.681,17.859,18.856,Missoula,pr
1977,Historical Emissions,22.467,15.077,18.854,Missoula,pr
1978,Historical Emissions,23.192,17.497,20.688,Missoula,pr
1979,Historical Emissions,24.226,17.265,19.655,Missoula,pr
1980,Historical Emissions,22.048,17.004,18.574,Missoula,pr
1981,Historical Emissions,23.441,16.069,18.301,Missoula,pr
1982,Historical Emissions,22.418,19.114,20.801,Missoula,pr
1983,Historical Emissions,21.756,16.18,19.539,Missoula,pr
1984,Historical Emissions,24.793,16.751,18.242,Missoula,pr
1985,Historical Emissions,23.527,17.617,20.062,Missoula,pr
1986,Historical Emissions,21.219,18.691,19.92,Missoula,pr
