year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,201.609,173.923,185.282,Miles City,freeze-free
1951,Historical Emissions,197.169,173.715,191.526,Miles City,freeze-free
1952,Historical Emissions,188.831,179.089,182.338,Miles City,freeze-free
1953,Historical Emissions,189.862,177.656,184.044,Miles City,freeze-free
1954,Historical Emissions,200.28,172.403,185.831,Miles City,freeze-free
1955,Historical Emissions,192.646,180.095,188.821,Miles City,freeze-free
1956,Historical Emissions,203.894,185.556,190.105,Miles City,freeze-free
1957,Historical Emissions,206.533,175.245,190.995,Miles City,freeze-free
1958,Historical Emissions,196.72,182.647,188.342,Miles City,freeze-free
1959,Historical Emissions,194.45,173.686,185.293,Miles City,freeze-free
1960,Historical Emissions,206.525,176.539,191.178,Miles City,freeze-free
1961,Historical Emissions,199.608,176.026,191.155,Miles City,freeze-free
1962,Historical Emissions,198.735,177.167,185.367,Miles City,freeze-free
1963,Historical Emissions,199.216,178.297,186.394,Miles City,freeze-free
1964,Historical Emissions,192.644,177.78,187.478,Miles City,freeze-free
1965,Historical Emissions,195.811,172.583,186.209,Miles City,freeze-free
1966,Historical Emissions,200.14,177.941,181.921,Miles City,freeze-free
1967,Historical Emissions,194.033,171.725,181.104,Miles City,freeze-free
1968,Historical Emissions,189.833,174.984,179.478,Miles City,freeze-free
1969,Historical Emissions,188.863,168.278,185.468,Miles City,freeze-free
1970,Historical Emissions,198.279,175.248,186.869,Miles City,freeze-free
1971,Historical Emissions,204.536,180.369,192.055,Miles City,freeze-free
1972,Historical Emissions,189.149,178.717,186.038,Miles City,freeze-free
1973,Historical Emissions,193.893,183.366,189.884,Miles City,freeze-free
1974,Historical Emissions,196.214,172.101,186.93,Miles City,freeze-free
1975,Historical Emissions,204.804,170.633,188.416,Miles City,freeze-free
1976,Historical Emissions,192.886,179.607,184.919,Miles City,freeze-free
1977,Historical Emissions,204.139,177.379,186.512,Miles City,freeze-free
1978,Historical Emissions,201.548,183.276,188.901,Miles City,freeze-free
1979,Historical Emissions,203.591,183.398,189.342,Miles City,freeze-free
1980,Historical Emissions,201.115,172.407,194.961,Miles City,freeze-free
