scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),33.975,17,23.5,West Fork Poplar,con-dry
Historical Emissions,Jan,End-of-Century (2070-2099),33.975,17,23.5,West Fork Poplar,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),26.45,17.55,21.125,West Fork Poplar,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),37.025,16.475,23,West Fork Poplar,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),41.075,14.35,20.125,West Fork Poplar,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),35.05,16.475,23.625,West Fork Poplar,con-dry
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),32.5,17.275,22,West Fork Poplar,con-dry
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),35.55,16.5,24,West Fork Poplar,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),40.25,17.175,29.875,West Fork Poplar,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),34.1,16.25,22.875,West Fork Poplar,con-dry
