year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1.573,0.029,0.289,Billings,wet-days
1951,Historical Emissions,1.291,0.048,0.205,Billings,wet-days
1952,Historical Emissions,1.129,0.084,0.494,Billings,wet-days
1953,Historical Emissions,1.508,0.048,0.289,Billings,wet-days
1954,Historical Emissions,0.955,0.048,0.41,Billings,wet-days
1955,Historical Emissions,1.22,0.048,0.711,Billings,wet-days
1956,Historical Emissions,0.569,0,0.205,Billings,wet-days
1957,Historical Emissions,1.523,0.335,0.855,Billings,wet-days
1958,Historical Emissions,1.028,0.038,0.313,Billings,wet-days
1959,Historical Emissions,1.975,0,0.313,Billings,wet-days
1960,Historical Emissions,1.265,0.038,0.18,Billings,wet-days
1961,Historical Emissions,1.183,0.086,0.783,Billings,wet-days
1962,Historical Emissions,0.802,0.046,0.217,Billings,wet-days
1963,Historical Emissions,1.639,0,0.373,Billings,wet-days
1964,Historical Emissions,2.058,0.01,0.421,Billings,wet-days
1965,Historical Emissions,1.671,0,0.108,Billings,wet-days
1966,Historical Emissions,1.494,0.038,0.362,Billings,wet-days
1967,Historical Emissions,1.918,0.01,0.385,Billings,wet-days
1968,Historical Emissions,0.533,0,0.18,Billings,wet-days
1969,Historical Emissions,0.779,0,0.204,Billings,wet-days
1970,Historical Emissions,0.947,0.041,0.241,Billings,wet-days
1971,Historical Emissions,1.477,0,0.06,Billings,wet-days
1972,Historical Emissions,1.567,0.098,0.566,Billings,wet-days
1973,Historical Emissions,0.963,0.12,0.349,Billings,wet-days
1974,Historical Emissions,1.633,0.058,0.361,Billings,wet-days
1975,Historical Emissions,1.518,0.174,0.747,Billings,wet-days
1976,Historical Emissions,0.935,0.038,0.168,Billings,wet-days
1977,Historical Emissions,1.226,0,0.542,Billings,wet-days
1978,Historical Emissions,1.71,0.231,0.458,Billings,wet-days
1979,Historical Emissions,1.422,0.098,0.337,Billings,wet-days
1980,Historical Emissions,1.345,0.477,0.892,Billings,wet-days
1981,Historical Emissions,1.113,0,0.481,Billings,wet-days
1982,Historical Emissions,1.007,0.079,0.277,Billings,wet-days
1983,Historical Emissions,1.178,0.01,0.265,Billings,wet-days
1984,Historical Emissions,0.779,0.038,0.12,Billings,wet-days
1985,Historical Emissions,0.735,0.029,0.277,Billings,wet-days
1986,Historical Emissions,1.111,0.272,0.554,Billings,wet-days
1987,Historical Emissions,0.879,0,0.314,Billings,wet-days
1988,Historical Emissions,1.621,0.241,0.915,Billings,wet-days
1989,Historical Emissions,1.299,0.019,0.41,Billings,wet-days
1990,Historical Emissions,1.414,0.115,0.482,Billings,wet-days
1991,Historical Emissions,1.386,0.082,0.59,Billings,wet-days
1992,Historical Emissions,0.963,0.058,0.409,Billings,wet-days
1993,Historical Emissions,1.349,0.01,0.205,Billings,wet-days
1994,Historical Emissions,1.268,0,0.181,Billings,wet-days
1995,Historical Emissions,0.99,0.038,0.325,Billings,wet-days
1996,Historical Emissions,0.764,0.106,0.265,Billings,wet-days
1997,Historical Emissions,1.323,0.138,0.446,Billings,wet-days
1998,Historical Emissions,1.67,0.135,0.59,Billings,wet-days
1999,Historical Emissions,1.115,0,0.386,Billings,wet-days
2000,Historical Emissions,0.903,0.178,0.518,Billings,wet-days
2001,Historical Emissions,1.944,0.031,0.458,Billings,wet-days
2002,Historical Emissions,1.509,0.222,0.76,Billings,wet-days
2003,Historical Emissions,1.031,0.053,0.217,Billings,wet-days
2004,Historical Emissions,1.395,0.398,0.892,Billings,wet-days
2005,Historical Emissions,0.957,0.019,0.301,Billings,wet-days
2006,Historical Emissions,1.545,0.046,0.952,Billings,wet-days
2007,Historical Emissions,1.234,0,0.349,Billings,wet-days
2008,Historical Emissions,0.692,0.048,0.398,Billings,wet-days
2009,Historical Emissions,1.393,0.096,0.579,Billings,wet-days
2010,Historical Emissions,0.79,0.019,0.06,Billings,wet-days
2011,Historical Emissions,1.181,0.11,0.433,Billings,wet-days
2012,Historical Emissions,0.949,0.175,0.614,Billings,wet-days
2013,Historical Emissions,1.361,0.05,0.325,Billings,wet-days
2014,Historical Emissions,1.427,0.122,0.494,Billings,wet-days
2015,"Moderating Emissions
(SSP1-2.6)",1.202,0.145,0.675,Billings,wet-days
2015,"Middle of the Road
(SSP2-4.5)",0.593,0.01,0.12,Billings,wet-days
2015,"High Emissions
(SSP3-7.0)",1.101,0,0.313,Billings,wet-days
2015,"Accelerating Emissions
(SSP5-8.5)",1.068,0.154,0.518,Billings,wet-days
2016,"Moderating Emissions
(SSP1-2.6)",1.166,0.024,0.145,Billings,wet-days
2016,"Middle of the Road
(SSP2-4.5)",2.024,0.313,0.735,Billings,wet-days
2016,"High Emissions
(SSP3-7.0)",1.13,0.134,0.361,Billings,wet-days
2016,"Accelerating Emissions
(SSP5-8.5)",0.906,0.019,0.193,Billings,wet-days
2017,"Moderating Emissions
(SSP1-2.6)",1.347,0,0.759,Billings,wet-days
2017,"Middle of the Road
(SSP2-4.5)",1.046,0.038,0.229,Billings,wet-days
2017,"High Emissions
(SSP3-7.0)",1.197,0,0.542,Billings,wet-days
2017,"Accelerating Emissions
(SSP5-8.5)",1.491,0.01,0.819,Billings,wet-days
2018,"Moderating Emissions
(SSP1-2.6)",1.277,0,0.47,Billings,wet-days
2018,"Middle of the Road
(SSP2-4.5)",1.325,0,0.132,Billings,wet-days
2018,"High Emissions
(SSP3-7.0)",1.711,0.246,0.879,Billings,wet-days
2018,"Accelerating Emissions
(SSP5-8.5)",1.251,0.01,0.542,Billings,wet-days
2019,"Moderating Emissions
(SSP1-2.6)",1.217,0.067,0.482,Billings,wet-days
2019,"Middle of the Road
(SSP2-4.5)",0.843,0.163,0.289,Billings,wet-days
2019,"High Emissions
(SSP3-7.0)",1.463,0.019,0.783,Billings,wet-days
2019,"Accelerating Emissions
(SSP5-8.5)",0.962,0,0.193,Billings,wet-days
2020,"Moderating Emissions
(SSP1-2.6)",1.147,0.043,0.578,Billings,wet-days
2020,"Middle of the Road
(SSP2-4.5)",0.826,0.01,0.229,Billings,wet-days
2020,"High Emissions
(SSP3-7.0)",1.588,0.178,0.289,Billings,wet-days
2020,"Accelerating Emissions
(SSP5-8.5)",2.336,0.338,0.952,Billings,wet-days
2021,"Moderating Emissions
(SSP1-2.6)",1.357,0.598,0.879,Billings,wet-days
2021,"Middle of the Road
(SSP2-4.5)",0.934,0.077,0.301,Billings,wet-days
2021,"High Emissions
(SSP3-7.0)",1.605,0,0.264,Billings,wet-days
2021,"Accelerating Emissions
(SSP5-8.5)",1.901,0.038,1.217,Billings,wet-days
2022,"Moderating Emissions
(SSP1-2.6)",1.716,0.359,1.048,Billings,wet-days
2022,"Middle of the Road
(SSP2-4.5)",1.692,0.145,0.457,Billings,wet-days
2022,"High Emissions
(SSP3-7.0)",1.595,0.135,0.77,Billings,wet-days
2022,"Accelerating Emissions
(SSP5-8.5)",1.14,0.212,0.626,Billings,wet-days
2023,"Moderating Emissions
(SSP1-2.6)",0.983,0.168,0.638,Billings,wet-days
2023,"Middle of the Road
(SSP2-4.5)",1.68,0.118,0.638,Billings,wet-days
2023,"High Emissions
(SSP3-7.0)",1.778,0,0.831,Billings,wet-days
2023,"Accelerating Emissions
(SSP5-8.5)",1.412,0.203,0.915,Billings,wet-days
2024,"Moderating Emissions
(SSP1-2.6)",1.93,0.19,0.53,Billings,wet-days
