year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,246.89,184.236,232.362,Flathead,dry-days
1951,Historical Emissions,236.782,204.092,211.729,Flathead,dry-days
1952,Historical Emissions,243.964,203.073,221.182,Flathead,dry-days
1953,Historical Emissions,230.364,206.473,214.727,Flathead,dry-days
1954,Historical Emissions,235.999,183.492,208.453,Flathead,dry-days
1955,Historical Emissions,241.273,198.818,219.91,Flathead,dry-days
1956,Historical Emissions,233.271,192.345,208.454,Flathead,dry-days
1957,Historical Emissions,228.765,187.564,206.817,Flathead,dry-days
1958,Historical Emissions,230.982,182.311,206.09,Flathead,dry-days
1959,Historical Emissions,220.364,206.673,214.455,Flathead,dry-days
1960,Historical Emissions,224.2,182.927,217.638,Flathead,dry-days
1961,Historical Emissions,238.6,200.726,210.818,Flathead,dry-days
1962,Historical Emissions,243,192.637,210,Flathead,dry-days
1963,Historical Emissions,226.382,190.8,221.181,Flathead,dry-days
1964,Historical Emissions,229.164,201.708,224.272,Flathead,dry-days
1965,Historical Emissions,231.129,194.473,216.001,Flathead,dry-days
1966,Historical Emissions,237.401,163.09,214.454,Flathead,dry-days
1967,Historical Emissions,228.764,206.763,217.091,Flathead,dry-days
1968,Historical Emissions,226.98,193.001,209.181,Flathead,dry-days
1969,Historical Emissions,233.29,194.473,217.546,Flathead,dry-days
1970,Historical Emissions,221.454,200.473,210.635,Flathead,dry-days
1971,Historical Emissions,248.855,180.036,222.818,Flathead,dry-days
1972,Historical Emissions,234.49,202.055,223.181,Flathead,dry-days
1973,Historical Emissions,235.546,202.763,213.636,Flathead,dry-days
1974,Historical Emissions,237.672,186.274,214.182,Flathead,dry-days
1975,Historical Emissions,241.382,187.253,206.637,Flathead,dry-days
1976,Historical Emissions,225.964,196.801,221.454,Flathead,dry-days
1977,Historical Emissions,231.11,191.109,225.182,Flathead,dry-days
1978,Historical Emissions,237.782,189.855,211.909,Flathead,dry-days
1979,Historical Emissions,227.601,194.236,220.547,Flathead,dry-days
1980,Historical Emissions,236.2,197.091,221.637,Flathead,dry-days
1981,Historical Emissions,237.727,189.708,223.909,Flathead,dry-days
1982,Historical Emissions,222.891,190.963,208.545,Flathead,dry-days
1983,Historical Emissions,234.745,202.455,217.91,Flathead,dry-days
1984,Historical Emissions,231.781,187.691,207.091,Flathead,dry-days
1985,Historical Emissions,232.871,198.892,218.637,Flathead,dry-days
1986,Historical Emissions,222.273,197.327,209.816,Flathead,dry-days
1987,Historical Emissions,229.655,197.728,220.09,Flathead,dry-days
1988,Historical Emissions,242.71,191.855,213.183,Flathead,dry-days
1989,Historical Emissions,231.746,193.672,221.819,Flathead,dry-days
1990,Historical Emissions,250.801,200,215.365,Flathead,dry-days
1991,Historical Emissions,240.056,174.908,229.364,Flathead,dry-days
1992,Historical Emissions,244.017,212.871,224.91,Flathead,dry-days
1993,Historical Emissions,230.964,194.783,225.455,Flathead,dry-days
1994,Historical Emissions,238.583,198.582,210.091,Flathead,dry-days
1995,Historical Emissions,233.055,195.546,215.092,Flathead,dry-days
1996,Historical Emissions,246.872,197.836,222.818,Flathead,dry-days
1997,Historical Emissions,235.748,198.273,212.271,Flathead,dry-days
1998,Historical Emissions,232.364,200.765,218.546,Flathead,dry-days
1999,Historical Emissions,240.035,187.437,216.636,Flathead,dry-days
2000,Historical Emissions,247.619,206.656,217.908,Flathead,dry-days
2001,Historical Emissions,237.401,190.817,226.636,Flathead,dry-days
2002,Historical Emissions,232.617,191.472,216.182,Flathead,dry-days
2003,Historical Emissions,245.455,198.982,217.727,Flathead,dry-days
2004,Historical Emissions,245.889,189.655,222.001,Flathead,dry-days
2005,Historical Emissions,245.489,184.235,220.546,Flathead,dry-days
2006,Historical Emissions,238.546,194.326,227.729,Flathead,dry-days
2007,Historical Emissions,232.872,203.453,220.183,Flathead,dry-days
2008,Historical Emissions,240.29,200.163,226.456,Flathead,dry-days
2009,Historical Emissions,221.072,195.746,214.271,Flathead,dry-days
2010,Historical Emissions,235.727,188.364,210.728,Flathead,dry-days
2011,Historical Emissions,224.11,196.727,212.183,Flathead,dry-days
2012,Historical Emissions,243.219,210.072,229.001,Flathead,dry-days
2013,Historical Emissions,233.364,203.891,223.817,Flathead,dry-days
2014,Historical Emissions,238.999,194.945,227.182,Flathead,dry-days
2015,"Moderating Emissions
(SSP1-2.6)",230.09,202.309,220.09,Flathead,dry-days
2015,"Middle of the Road
(SSP2-4.5)",239.273,206.418,215.001,Flathead,dry-days
2015,"High Emissions
(SSP3-7.0)",244.654,190.619,214.362,Flathead,dry-days
2015,"Accelerating Emissions
(SSP5-8.5)",226.327,181.273,216.545,Flathead,dry-days
2016,"Moderating Emissions
(SSP1-2.6)",238.417,192.22,219.728,Flathead,dry-days
2016,"Middle of the Road
(SSP2-4.5)",235.454,198.218,217.362,Flathead,dry-days
2016,"High Emissions
(SSP3-7.0)",239.673,200.036,215.454,Flathead,dry-days
2016,"Accelerating Emissions
(SSP5-8.5)",237.455,197.399,220.001,Flathead,dry-days
2017,"Moderating Emissions
(SSP1-2.6)",233.31,192.909,214.818,Flathead,dry-days
2017,"Middle of the Road
(SSP2-4.5)",243.345,193.311,221.727,Flathead,dry-days
2017,"High Emissions
(SSP3-7.0)",239.689,196,222.635,Flathead,dry-days
2017,"Accelerating Emissions
(SSP5-8.5)",230.909,194.49,223.726,Flathead,dry-days
2018,"Moderating Emissions
(SSP1-2.6)",236.472,203.038,216.727,Flathead,dry-days
2018,"Middle of the Road
(SSP2-4.5)",234.783,197.328,211.91,Flathead,dry-days
2018,"High Emissions
(SSP3-7.0)",229.692,200.126,215.273,Flathead,dry-days
2018,"Accelerating Emissions
(SSP5-8.5)",229.908,199.781,212.544,Flathead,dry-days
2019,"Moderating Emissions
(SSP1-2.6)",245.473,206.219,231.545,Flathead,dry-days
2019,"Middle of the Road
(SSP2-4.5)",225.09,191.545,216.182,Flathead,dry-days
2019,"High Emissions
(SSP3-7.0)",256.563,189.946,221.455,Flathead,dry-days
2019,"Accelerating Emissions
(SSP5-8.5)",241.037,181.8,223.909,Flathead,dry-days
2020,"Moderating Emissions
(SSP1-2.6)",239.182,202.546,231.274,Flathead,dry-days
