scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),2.792,2.176,2.459,Blackfeet,penman
Historical Emissions,Aug,Mid Century (2040-2069),6.649,5.141,5.906,Blackfeet,penman
Historical Emissions,Dec,Mid Century (2040-2069),0.707,0.315,0.499,Blackfeet,penman
Historical Emissions,Feb,Mid Century (2040-2069),0.947,0.572,0.748,Blackfeet,penman
Historical Emissions,Jan,Mid Century (2040-2069),0.721,0.361,0.547,Blackfeet,penman
Historical Emissions,Jul,Mid Century (2040-2069),7.3,5.593,6.418,Blackfeet,penman
Historical Emissions,Jun,Mid Century (2040-2069),5.773,4.208,4.89,Blackfeet,penman
Historical Emissions,Mar,Mid Century (2040-2069),1.754,1.252,1.511,Blackfeet,penman
Historical Emissions,May,Mid Century (2040-2069),4.56,3.346,3.844,Blackfeet,penman
Historical Emissions,Nov,Mid Century (2040-2069),0.971,0.529,0.731,Blackfeet,penman
Historical Emissions,Oct,Mid Century (2040-2069),2.588,1.593,2.015,Blackfeet,penman
Historical Emissions,Sep,Mid Century (2040-2069),4.649,3.206,3.838,Blackfeet,penman
Historical Emissions,Apr,End-of-Century (2070-2099),2.792,2.176,2.459,Blackfeet,penman
Historical Emissions,Aug,End-of-Century (2070-2099),6.649,5.141,5.906,Blackfeet,penman
Historical Emissions,Dec,End-of-Century (2070-2099),0.707,0.315,0.499,Blackfeet,penman
Historical Emissions,Feb,End-of-Century (2070-2099),0.947,0.572,0.748,Blackfeet,penman
Historical Emissions,Jan,End-of-Century (2070-2099),0.721,0.361,0.547,Blackfeet,penman
Historical Emissions,Jul,End-of-Century (2070-2099),7.3,5.593,6.418,Blackfeet,penman
Historical Emissions,Jun,End-of-Century (2070-2099),5.773,4.208,4.89,Blackfeet,penman
Historical Emissions,Mar,End-of-Century (2070-2099),1.754,1.252,1.511,Blackfeet,penman
Historical Emissions,May,End-of-Century (2070-2099),4.56,3.346,3.844,Blackfeet,penman
Historical Emissions,Nov,End-of-Century (2070-2099),0.971,0.529,0.731,Blackfeet,penman
Historical Emissions,Oct,End-of-Century (2070-2099),2.588,1.593,2.015,Blackfeet,penman
Historical Emissions,Sep,End-of-Century (2070-2099),4.649,3.206,3.838,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),2.905,2.387,2.55,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),2.999,2.295,2.612,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),7.121,5.325,6.344,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),7.059,5.379,6.22,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.876,0.281,0.555,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.768,0.368,0.56,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),1.05,0.662,0.809,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),1.012,0.608,0.817,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.791,0.445,0.599,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.829,0.379,0.57,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),7.288,5.521,6.701,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),7.778,5.883,6.687,Blackfeet,penman
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),5.561,4.237,4.98,Blackfeet,penman
