scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),168.696,48.664,97.354,Lewistown,gdd
Historical Emissions,Aug,Mid Century (2040-2069),624.21,481.799,556.141,Lewistown,gdd
Historical Emissions,Dec,Mid Century (2040-2069),4.963,0,0.226,Lewistown,gdd
Historical Emissions,Feb,Mid Century (2040-2069),13.109,0,1.272,Lewistown,gdd
Historical Emissions,Jan,Mid Century (2040-2069),2.749,0,0.029,Lewistown,gdd
Historical Emissions,Jul,Mid Century (2040-2069),648.242,498.191,575.562,Lewistown,gdd
Historical Emissions,Jun,Mid Century (2040-2069),482.909,309.223,393.124,Lewistown,gdd
Historical Emissions,Mar,Mid Century (2040-2069),56.184,2.679,19.875,Lewistown,gdd
Historical Emissions,May,Mid Century (2040-2069),343.992,166.932,250.029,Lewistown,gdd
Historical Emissions,Nov,Mid Century (2040-2069),47.35,1.85,18.456,Lewistown,gdd
Historical Emissions,Oct,Mid Century (2040-2069),264.918,87.816,173.543,Lewistown,gdd
Historical Emissions,Sep,Mid Century (2040-2069),456.527,270.965,359.856,Lewistown,gdd
Historical Emissions,Apr,End-of-Century (2070-2099),168.696,48.664,97.354,Lewistown,gdd
Historical Emissions,Aug,End-of-Century (2070-2099),624.21,481.799,556.141,Lewistown,gdd
Historical Emissions,Dec,End-of-Century (2070-2099),4.963,0,0.226,Lewistown,gdd
Historical Emissions,Feb,End-of-Century (2070-2099),13.109,0,1.272,Lewistown,gdd
Historical Emissions,Jan,End-of-Century (2070-2099),2.749,0,0.029,Lewistown,gdd
Historical Emissions,Jul,End-of-Century (2070-2099),648.242,498.191,575.562,Lewistown,gdd
Historical Emissions,Jun,End-of-Century (2070-2099),482.909,309.223,393.124,Lewistown,gdd
Historical Emissions,Mar,End-of-Century (2070-2099),56.184,2.679,19.875,Lewistown,gdd
Historical Emissions,May,End-of-Century (2070-2099),343.992,166.932,250.029,Lewistown,gdd
Historical Emissions,Nov,End-of-Century (2070-2099),47.35,1.85,18.456,Lewistown,gdd
Historical Emissions,Oct,End-of-Century (2070-2099),264.918,87.816,173.543,Lewistown,gdd
Historical Emissions,Sep,End-of-Century (2070-2099),456.527,270.965,359.856,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),188.429,73.099,120.375,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),196.957,69.419,130.213,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),677.277,519.706,622.298,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),677.338,549.904,620.649,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),10.642,0,0.133,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),11.117,0,0.913,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),36.229,0.356,3.799,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),21.15,0.049,4.409,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),10.345,0,0.039,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),4.073,0,0.124,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),677.808,532.853,620.722,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),692.854,546.856,626.266,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),506.419,360.054,410.667,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),534.049,349.362,433.019,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),63.42,8.004,36.968,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),89.06,6.399,35.812,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),379.498,220.822,292.138,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),368.265,207.445,283.167,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),45.591,5.622,32.418,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),63.023,5.379,32.094,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),263.237,128.995,168.897,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),305.719,124.493,200.237,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),537.196,324.182,417.476,Lewistown,gdd
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),511.312,334.771,413.239,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),207.757,98.498,129.128,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),201.868,72.144,127.734,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),734.868,600.641,678.387,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),701.289,548.675,629.225,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),30.121,0.006,3.698,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),10.969,0,1.206,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),56.832,0.192,13.924,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),26.869,0.056,4.88,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),12.027,0,1.318,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),6.71,0,0.19,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),743.489,632.856,693.096,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),716.001,563.83,647.801,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),588.34,396.269,484.135,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),546.753,365.768,450.425,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),106.983,17.061,67.552,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),80.594,8.427,36.83,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),395.453,244.286,311.742,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),385.273,204.674,286.517,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),81.32,4.667,47.912,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),78.342,7.068,33.55,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),385.35,147.776,243.978,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),323.107,135.353,222.748,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),550.28,368.707,470.283,Lewistown,gdd
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),522.285,321.064,424.592,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),204.588,105.389,167.584,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),197.683,66.674,125.458,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),850.734,687.952,776.777,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),721.217,579.372,653.141,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),23.318,0.029,3.57,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),11.282,0,1.166,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),27.45,0.677,13.345,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),33.148,0.003,5.114,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),11.083,0,3.22,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),6.314,0,0.387,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),826.344,727.883,773.559,Lewistown,gdd
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),735.929,577.221,656.184,Lewistown,gdd
