year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,45.621,43.633,44.456,Flathead,tas
1951,Historical Emissions,45.156,42.881,44.921,Flathead,tas
1952,Historical Emissions,44.827,41.758,43.985,Flathead,tas
1953,Historical Emissions,44.802,43.076,43.969,Flathead,tas
1954,Historical Emissions,46.51,42.402,42.939,Flathead,tas
1955,Historical Emissions,45.443,42.374,44.734,Flathead,tas
1956,Historical Emissions,45.508,42.191,44.522,Flathead,tas
1957,Historical Emissions,45.806,42.673,44.725,Flathead,tas
1958,Historical Emissions,45.271,42.886,44.266,Flathead,tas
1959,Historical Emissions,44.363,42.305,43.097,Flathead,tas
1960,Historical Emissions,45.231,41.565,42.805,Flathead,tas
1961,Historical Emissions,45.542,42.926,44.174,Flathead,tas
1962,Historical Emissions,44.152,41.804,43.032,Flathead,tas
1963,Historical Emissions,44.399,42.564,43.336,Flathead,tas
1964,Historical Emissions,45.107,42.64,43.483,Flathead,tas
1965,Historical Emissions,44.542,42.838,43.556,Flathead,tas
1966,Historical Emissions,46.054,43.06,43.805,Flathead,tas
1967,Historical Emissions,44.858,42.475,43.719,Flathead,tas
1968,Historical Emissions,44.741,40.688,43.65,Flathead,tas
1969,Historical Emissions,44.666,42.153,43.664,Flathead,tas
1970,Historical Emissions,45.736,43.355,44.173,Flathead,tas
1971,Historical Emissions,46.957,42.169,45.469,Flathead,tas
1972,Historical Emissions,45.24,42.424,43.9,Flathead,tas
1973,Historical Emissions,45.066,42.678,44.113,Flathead,tas
1974,Historical Emissions,45.959,41.9,44.265,Flathead,tas
1975,Historical Emissions,45.021,41.94,44.794,Flathead,tas
1976,Historical Emissions,44.944,42.302,44.065,Flathead,tas
1977,Historical Emissions,45.901,44.094,44.707,Flathead,tas
1978,Historical Emissions,46.48,42.592,44.016,Flathead,tas
1979,Historical Emissions,46.241,43.647,44.281,Flathead,tas
1980,Historical Emissions,44.491,43.182,43.887,Flathead,tas
1981,Historical Emissions,45.553,43.486,44.605,Flathead,tas
1982,Historical Emissions,46.041,43.546,44.42,Flathead,tas
1983,Historical Emissions,45.588,42.803,43.407,Flathead,tas
1984,Historical Emissions,45.408,43.395,44.444,Flathead,tas
1985,Historical Emissions,45.626,43.61,44.156,Flathead,tas
1986,Historical Emissions,45.209,42.675,43.376,Flathead,tas
1987,Historical Emissions,45.862,42.217,44.047,Flathead,tas
1988,Historical Emissions,44.972,43.247,44.106,Flathead,tas
1989,Historical Emissions,45.305,43.452,44.741,Flathead,tas
1990,Historical Emissions,47.458,43.325,45.3,Flathead,tas
1991,Historical Emissions,46.254,42.809,44.443,Flathead,tas
1992,Historical Emissions,45.008,42.938,43.282,Flathead,tas
1993,Historical Emissions,46.237,42.652,44.347,Flathead,tas
1994,Historical Emissions,46.129,43.5,44.963,Flathead,tas
1995,Historical Emissions,44.887,43.202,43.935,Flathead,tas
1996,Historical Emissions,46.869,44.375,45.598,Flathead,tas
1997,Historical Emissions,46.193,42.721,44.523,Flathead,tas
1998,Historical Emissions,46.98,42.374,45.234,Flathead,tas
1999,Historical Emissions,46.489,43.326,45.07,Flathead,tas
2000,Historical Emissions,46.039,43.178,45.013,Flathead,tas
2001,Historical Emissions,46.391,43.9,45.432,Flathead,tas
2002,Historical Emissions,47.996,44.076,45.623,Flathead,tas
2003,Historical Emissions,47.519,45.025,45.701,Flathead,tas
2004,Historical Emissions,47.133,44.989,45.997,Flathead,tas
2005,Historical Emissions,48.294,45.043,47.124,Flathead,tas
2006,Historical Emissions,46.656,43.581,44.87,Flathead,tas
2007,Historical Emissions,47.062,44.722,45.94,Flathead,tas
2008,Historical Emissions,47.394,44.262,45.884,Flathead,tas
2009,Historical Emissions,46.51,45.021,45.695,Flathead,tas
2010,Historical Emissions,46.981,45.083,45.839,Flathead,tas
2011,Historical Emissions,48.078,45.135,45.715,Flathead,tas
2012,Historical Emissions,46.942,44.57,46.024,Flathead,tas
2013,Historical Emissions,48.128,44.53,45.888,Flathead,tas
2014,Historical Emissions,47.344,44.983,46.301,Flathead,tas
2015,"Moderating Emissions
(SSP1-2.6)",48.586,45.305,46.874,Flathead,tas
2015,"Middle of the Road
(SSP2-4.5)",47.711,44.314,46.023,Flathead,tas
2015,"High Emissions
(SSP3-7.0)",48.044,43.79,45.502,Flathead,tas
2015,"Accelerating Emissions
(SSP5-8.5)",46.864,45.203,46.454,Flathead,tas
2016,"Moderating Emissions
(SSP1-2.6)",48.29,45.165,47.189,Flathead,tas
2016,"Middle of the Road
(SSP2-4.5)",47.29,44.752,45.97,Flathead,tas
2016,"High Emissions
(SSP3-7.0)",49.625,44.175,47.021,Flathead,tas
2016,"Accelerating Emissions
(SSP5-8.5)",47.082,45.176,46.409,Flathead,tas
2017,"Moderating Emissions
(SSP1-2.6)",47.489,44.784,46.062,Flathead,tas
2017,"Middle of the Road
(SSP2-4.5)",48.8,45.508,46.323,Flathead,tas
2017,"High Emissions
(SSP3-7.0)",47.906,45.621,46.728,Flathead,tas
2017,"Accelerating Emissions
(SSP5-8.5)",48.058,45.375,47.251,Flathead,tas
2018,"Moderating Emissions
(SSP1-2.6)",47.129,45.336,45.939,Flathead,tas
2018,"Middle of the Road
(SSP2-4.5)",48.445,45.078,46.58,Flathead,tas
2018,"High Emissions
(SSP3-7.0)",48.479,44.929,46.161,Flathead,tas
2018,"Accelerating Emissions
(SSP5-8.5)",47.77,45.614,46.817,Flathead,tas
2019,"Moderating Emissions
(SSP1-2.6)",49.052,46.242,48.421,Flathead,tas
2019,"Middle of the Road
(SSP2-4.5)",48.101,43.807,45.823,Flathead,tas
2019,"High Emissions
(SSP3-7.0)",48.531,45.192,45.914,Flathead,tas
2019,"Accelerating Emissions
(SSP5-8.5)",48.08,46.102,46.799,Flathead,tas
2020,"Moderating Emissions
(SSP1-2.6)",48.538,46.322,47.567,Flathead,tas
2020,"Middle of the Road
(SSP2-4.5)",47.688,44.464,46.304,Flathead,tas
2020,"High Emissions
(SSP3-7.0)",47.711,45.113,46.668,Flathead,tas
2020,"Accelerating Emissions
(SSP5-8.5)",47.906,45.377,46.817,Flathead,tas
2021,"Moderating Emissions
(SSP1-2.6)",48.579,45.107,47.103,Flathead,tas
2021,"Middle of the Road
(SSP2-4.5)",47.777,45.739,47.064,Flathead,tas
2021,"High Emissions
(SSP3-7.0)",47.724,46.104,46.792,Flathead,tas
2021,"Accelerating Emissions
(SSP5-8.5)",48.165,45.518,47.544,Flathead,tas
2022,"Moderating Emissions
(SSP1-2.6)",47.832,44.988,46.402,Flathead,tas
2022,"Middle of the Road
(SSP2-4.5)",48.519,46.229,46.565,Flathead,tas
2022,"High Emissions
(SSP3-7.0)",48.366,45.854,46.636,Flathead,tas
2022,"Accelerating Emissions
(SSP5-8.5)",48.334,45.916,47.267,Flathead,tas
2023,"Moderating Emissions
(SSP1-2.6)",47.87,46.587,47.081,Flathead,tas
2023,"Middle of the Road
(SSP2-4.5)",48.36,46.329,46.712,Flathead,tas
2023,"High Emissions
(SSP3-7.0)",48.973,45.381,46.993,Flathead,tas
2023,"Accelerating Emissions
(SSP5-8.5)",47.597,44.675,45.753,Flathead,tas
2024,"Moderating Emissions
(SSP1-2.6)",48.346,45.326,46.886,Flathead,tas
2024,"Middle of the Road
(SSP2-4.5)",48.307,45.742,46.854,Flathead,tas
2024,"High Emissions
(SSP3-7.0)",49.688,45.481,46.554,Flathead,tas
2024,"Accelerating Emissions
(SSP5-8.5)",49.619,45.023,46.728,Flathead,tas
2025,"Moderating Emissions
(SSP1-2.6)",48.852,46.491,47.603,Flathead,tas
2025,"Middle of the Road
(SSP2-4.5)",49.439,44.786,46.482,Flathead,tas
2025,"High Emissions
(SSP3-7.0)",49.083,46.684,47.685,Flathead,tas
2025,"Accelerating Emissions
(SSP5-8.5)",49.949,46.754,47.346,Flathead,tas
2026,"Moderating Emissions
(SSP1-2.6)",48.735,45.973,47.06,Flathead,tas
2026,"Middle of the Road
(SSP2-4.5)",48.803,45.19,47.482,Flathead,tas
2026,"High Emissions
(SSP3-7.0)",49.195,44.642,47.561,Flathead,tas
2026,"Accelerating Emissions
(SSP5-8.5)",49.533,46.031,48.102,Flathead,tas
2027,"Moderating Emissions
(SSP1-2.6)",48.759,45.068,47.692,Flathead,tas
2027,"Middle of the Road
(SSP2-4.5)",49.711,45.565,47.749,Flathead,tas
2027,"High Emissions
(SSP3-7.0)",49.524,46.054,47.644,Flathead,tas
2027,"Accelerating Emissions
(SSP5-8.5)",48.444,46.002,47.584,Flathead,tas
2028,"Moderating Emissions
(SSP1-2.6)",48.471,46.443,48.045,Flathead,tas
2028,"Middle of the Road
(SSP2-4.5)",49.237,43.938,47.253,Flathead,tas
2028,"High Emissions
(SSP3-7.0)",48.144,46.482,47.299,Flathead,tas
2028,"Accelerating Emissions
(SSP5-8.5)",49.159,46.639,47.398,Flathead,tas
2029,"Moderating Emissions
(SSP1-2.6)",50.345,46.895,47.922,Flathead,tas
2029,"Middle of the Road
(SSP2-4.5)",49.251,46.271,47.184,Flathead,tas
2029,"High Emissions
(SSP3-7.0)",49.228,44.87,47.112,Flathead,tas
2029,"Accelerating Emissions
(SSP5-8.5)",48.738,46.483,47.925,Flathead,tas
2030,"Moderating Emissions
(SSP1-2.6)",49.885,46.109,46.71,Flathead,tas
2030,"Middle of the Road
(SSP2-4.5)",49.482,46.9,47.73,Flathead,tas
2030,"High Emissions
(SSP3-7.0)",48.765,45.998,47.042,Flathead,tas
2030,"Accelerating Emissions
(SSP5-8.5)",49.637,46.403,47.564,Flathead,tas
2031,"Moderating Emissions
(SSP1-2.6)",48.558,46.04,47.42,Flathead,tas
2031,"Middle of the Road
(SSP2-4.5)",50.587,45.817,48.232,Flathead,tas
2031,"High Emissions
(SSP3-7.0)",49.531,46.187,48.266,Flathead,tas
2031,"Accelerating Emissions
(SSP5-8.5)",49.272,47.444,48.245,Flathead,tas
2032,"Moderating Emissions
(SSP1-2.6)",48.725,45.802,47.64,Flathead,tas
2032,"Middle of the Road
(SSP2-4.5)",48.514,45.412,47.276,Flathead,tas
2032,"High Emissions
(SSP3-7.0)",49.336,45.74,46.358,Flathead,tas
2032,"Accelerating Emissions
(SSP5-8.5)",49.952,46.055,46.795,Flathead,tas
2033,"Moderating Emissions
(SSP1-2.6)",49.446,46.634,47.267,Flathead,tas
2033,"Middle of the Road
(SSP2-4.5)",49.502,46.755,48.231,Flathead,tas
2033,"High Emissions
(SSP3-7.0)",49.315,46.337,47.951,Flathead,tas
2033,"Accelerating Emissions
(SSP5-8.5)",49.162,46.356,48.398,Flathead,tas
2034,"Moderating Emissions
(SSP1-2.6)",49.043,45.743,47.35,Flathead,tas
2034,"Middle of the Road
(SSP2-4.5)",49.758,46.658,47.385,Flathead,tas
2034,"High Emissions
(SSP3-7.0)",49.14,47.151,47.639,Flathead,tas
2034,"Accelerating Emissions
(SSP5-8.5)",49.261,45.104,47.663,Flathead,tas
2035,"Moderating Emissions
(SSP1-2.6)",49.167,45.729,48.292,Flathead,tas
2035,"Middle of the Road
(SSP2-4.5)",49.465,46.177,47.733,Flathead,tas
2035,"High Emissions
(SSP3-7.0)",48.991,46.109,47.717,Flathead,tas
2035,"Accelerating Emissions
(SSP5-8.5)",49.362,45.883,47.623,Flathead,tas
2036,"Moderating Emissions
(SSP1-2.6)",49.389,47.506,48.597,Flathead,tas
2036,"Middle of the Road
(SSP2-4.5)",48.362,46.022,47.856,Flathead,tas
2036,"High Emissions
(SSP3-7.0)",49.241,46.627,47.916,Flathead,tas
2036,"Accelerating Emissions
(SSP5-8.5)",50.021,46.221,49.464,Flathead,tas
2037,"Moderating Emissions
(SSP1-2.6)",49.703,47.792,48.692,Flathead,tas
2037,"Middle of the Road
(SSP2-4.5)",50.423,45.301,47.911,Flathead,tas
2037,"High Emissions
(SSP3-7.0)",49.605,45.116,47.598,Flathead,tas
2037,"Accelerating Emissions
(SSP5-8.5)",49.535,47,47.922,Flathead,tas
2038,"Moderating Emissions
(SSP1-2.6)",49.551,46.857,48.255,Flathead,tas
2038,"Middle of the Road
(SSP2-4.5)",48.761,46.128,47.92,Flathead,tas
2038,"High Emissions
(SSP3-7.0)",49.899,46.98,48.138,Flathead,tas
2038,"Accelerating Emissions
(SSP5-8.5)",49.946,46.558,49.115,Flathead,tas
2039,"Moderating Emissions
(SSP1-2.6)",50.183,46.701,48.238,Flathead,tas
2039,"Middle of the Road
(SSP2-4.5)",49.046,46.958,47.845,Flathead,tas
2039,"High Emissions
(SSP3-7.0)",49.969,47.822,48.317,Flathead,tas
2039,"Accelerating Emissions
(SSP5-8.5)",51.47,46.274,48.55,Flathead,tas
2040,"Moderating Emissions
(SSP1-2.6)",49.017,45.937,47.952,Flathead,tas
2040,"Middle of the Road
(SSP2-4.5)",48.796,46.879,47.932,Flathead,tas
2040,"High Emissions
(SSP3-7.0)",49.818,47.338,48.009,Flathead,tas
2040,"Accelerating Emissions
(SSP5-8.5)",51.947,47.743,49.462,Flathead,tas
2041,"Moderating Emissions
(SSP1-2.6)",49.545,45.429,47.373,Flathead,tas
2041,"Middle of the Road
(SSP2-4.5)",49.271,47.031,48.692,Flathead,tas
2041,"High Emissions
(SSP3-7.0)",50.011,46.74,48.116,Flathead,tas
2041,"Accelerating Emissions
(SSP5-8.5)",49.53,47.193,48.652,Flathead,tas
2042,"Moderating Emissions
(SSP1-2.6)",50.471,47.2,48.359,Flathead,tas
2042,"Middle of the Road
(SSP2-4.5)",49.345,45.496,48.07,Flathead,tas
2042,"High Emissions
(SSP3-7.0)",49.572,46.042,48.173,Flathead,tas
2042,"Accelerating Emissions
(SSP5-8.5)",50.192,47.803,49.427,Flathead,tas
2043,"Moderating Emissions
(SSP1-2.6)",49.702,45.991,48.146,Flathead,tas
2043,"Middle of the Road
(SSP2-4.5)",49.157,46.516,48.059,Flathead,tas
2043,"High Emissions
(SSP3-7.0)",49.051,46.707,47.864,Flathead,tas
2043,"Accelerating Emissions
(SSP5-8.5)",50.019,48.146,48.958,Flathead,tas
2044,"Moderating Emissions
(SSP1-2.6)",50.003,47.194,48.149,Flathead,tas
2044,"Middle of the Road
(SSP2-4.5)",50.767,47.328,48.916,Flathead,tas
2044,"High Emissions
(SSP3-7.0)",50.319,46.739,48.344,Flathead,tas
2044,"Accelerating Emissions
(SSP5-8.5)",51.804,47.478,48.806,Flathead,tas
2045,"Moderating Emissions
(SSP1-2.6)",49.652,47.785,48.64,Flathead,tas
2045,"Middle of the Road
(SSP2-4.5)",51.236,46.432,48.444,Flathead,tas
2045,"High Emissions
(SSP3-7.0)",50.718,47.049,48.466,Flathead,tas
2045,"Accelerating Emissions
(SSP5-8.5)",49.57,47.762,48.958,Flathead,tas
2046,"Moderating Emissions
(SSP1-2.6)",50.735,45.758,48.218,Flathead,tas
2046,"Middle of the Road
(SSP2-4.5)",50.177,46.193,48.801,Flathead,tas
2046,"High Emissions
(SSP3-7.0)",49.933,48.039,48.701,Flathead,tas
2046,"Accelerating Emissions
(SSP5-8.5)",50.659,46.585,48.104,Flathead,tas
2047,"Moderating Emissions
(SSP1-2.6)",50.276,46.958,49.084,Flathead,tas
2047,"Middle of the Road
(SSP2-4.5)",49.877,44.176,48.579,Flathead,tas
2047,"High Emissions
(SSP3-7.0)",49.222,46.683,48.072,Flathead,tas
2047,"Accelerating Emissions
(SSP5-8.5)",51.434,46.91,49.808,Flathead,tas
2048,"Moderating Emissions
(SSP1-2.6)",49.421,46.734,48.398,Flathead,tas
2048,"Middle of the Road
(SSP2-4.5)",51.101,46.606,49.646,Flathead,tas
2048,"High Emissions
(SSP3-7.0)",50.817,46.631,49.465,Flathead,tas
2048,"Accelerating Emissions
(SSP5-8.5)",51.765,47.948,50.605,Flathead,tas
2049,"Moderating Emissions
(SSP1-2.6)",49.459,46.08,47.312,Flathead,tas
2049,"Middle of the Road
(SSP2-4.5)",50.273,47.295,48.613,Flathead,tas
2049,"High Emissions
(SSP3-7.0)",50.475,47.59,49.918,Flathead,tas
2049,"Accelerating Emissions
(SSP5-8.5)",50.759,48.314,49.881,Flathead,tas
2050,"Moderating Emissions
(SSP1-2.6)",50.15,45.32,48.835,Flathead,tas
2050,"Middle of the Road
(SSP2-4.5)",50.485,47.254,49.02,Flathead,tas
2050,"High Emissions
(SSP3-7.0)",50.651,47.698,48.864,Flathead,tas
2050,"Accelerating Emissions
(SSP5-8.5)",51.073,47.959,50.593,Flathead,tas
2051,"Moderating Emissions
(SSP1-2.6)",50.425,46.291,49.233,Flathead,tas
2051,"Middle of the Road
(SSP2-4.5)",50.069,47.875,48.675,Flathead,tas
2051,"High Emissions
(SSP3-7.0)",51.205,48.042,49.148,Flathead,tas
2051,"Accelerating Emissions
(SSP5-8.5)",50.691,47.649,49.323,Flathead,tas
2052,"Moderating Emissions
(SSP1-2.6)",49.396,46.788,49.055,Flathead,tas
2052,"Middle of the Road
(SSP2-4.5)",49.914,47.43,48.327,Flathead,tas
2052,"High Emissions
(SSP3-7.0)",50.205,46.658,49.136,Flathead,tas
2052,"Accelerating Emissions
(SSP5-8.5)",50.773,48.324,49.77,Flathead,tas
2053,"Moderating Emissions
(SSP1-2.6)",49.579,46.21,48.237,Flathead,tas
2053,"Middle of the Road
(SSP2-4.5)",49.769,47.058,49.228,Flathead,tas
2053,"High Emissions
(SSP3-7.0)",52.097,48.17,50.806,Flathead,tas
2053,"Accelerating Emissions
(SSP5-8.5)",51.843,48.04,48.851,Flathead,tas
2054,"Moderating Emissions
(SSP1-2.6)",50.021,48.272,49.079,Flathead,tas
2054,"Middle of the Road
(SSP2-4.5)",49.982,47.108,48.177,Flathead,tas
2054,"High Emissions
(SSP3-7.0)",50.102,47.43,48.716,Flathead,tas
2054,"Accelerating Emissions
(SSP5-8.5)",51.867,48.393,49.788,Flathead,tas
2055,"Moderating Emissions
(SSP1-2.6)",50.376,47.53,48.657,Flathead,tas
2055,"Middle of the Road
(SSP2-4.5)",50.561,47.196,49.198,Flathead,tas
2055,"High Emissions
(SSP3-7.0)",50.667,48.078,49.406,Flathead,tas
2055,"Accelerating Emissions
(SSP5-8.5)",51.691,48.669,50.569,Flathead,tas
2056,"Moderating Emissions
(SSP1-2.6)",50.054,47.188,49.561,Flathead,tas
2056,"Middle of the Road
(SSP2-4.5)",51.47,48.065,48.377,Flathead,tas
2056,"High Emissions
(SSP3-7.0)",51.779,48.024,49.472,Flathead,tas
2056,"Accelerating Emissions
(SSP5-8.5)",52.41,49.579,51.704,Flathead,tas
2057,"Moderating Emissions
(SSP1-2.6)",49.736,45.524,48.312,Flathead,tas
2057,"Middle of the Road
(SSP2-4.5)",50.262,48.229,49.122,Flathead,tas
2057,"High Emissions
(SSP3-7.0)",51.89,47.101,48.467,Flathead,tas
2057,"Accelerating Emissions
(SSP5-8.5)",52.326,47.991,50.227,Flathead,tas
2058,"Moderating Emissions
(SSP1-2.6)",50.321,46.481,48.5,Flathead,tas
