scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),0.867,0,0.267,Sanders County,con-wet
Historical Emissions,Jan,End-of-Century (2070-2099),0.867,0,0.267,Sanders County,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.953,0,0.333,Sanders County,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.94,0,0.3,Sanders County,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),0.8,0,0.4,Sanders County,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),0.933,0,0.333,Sanders County,con-wet
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),1.153,0,0.767,Sanders County,con-wet
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),1,0,0.4,Sanders County,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),0.907,0.047,0.467,Sanders County,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),1,0,0.333,Sanders County,con-wet
