scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),43.936,35.467,39.613,Dillon,tas
Historical Emissions,Aug,Mid Century (2040-2069),66.715,60.182,63.478,Dillon,tas
Historical Emissions,Dec,Mid Century (2040-2069),29.12,17.778,23.91,Dillon,tas
Historical Emissions,Feb,Mid Century (2040-2069),32.584,22.323,27.702,Dillon,tas
Historical Emissions,Jan,Mid Century (2040-2069),29.287,18.293,24.426,Dillon,tas
Historical Emissions,Jul,Mid Century (2040-2069),67.921,61.464,64.75,Dillon,tas
Historical Emissions,Jun,Mid Century (2040-2069),61.295,53.446,57.645,Dillon,tas
Historical Emissions,Mar,Mid Century (2040-2069),37.195,27.504,32.537,Dillon,tas
Historical Emissions,May,Mid Century (2040-2069),53.642,45.021,49.004,Dillon,tas
Historical Emissions,Nov,Mid Century (2040-2069),36.929,26.294,31.561,Dillon,tas
Historical Emissions,Oct,Mid Century (2040-2069),49.472,39.607,44.298,Dillon,tas
Historical Emissions,Sep,Mid Century (2040-2069),59.33,51.557,55.219,Dillon,tas
Historical Emissions,Apr,End-of-Century (2070-2099),43.936,35.467,39.613,Dillon,tas
Historical Emissions,Aug,End-of-Century (2070-2099),66.715,60.182,63.478,Dillon,tas
Historical Emissions,Dec,End-of-Century (2070-2099),29.12,17.778,23.91,Dillon,tas
Historical Emissions,Feb,End-of-Century (2070-2099),32.584,22.323,27.702,Dillon,tas
Historical Emissions,Jan,End-of-Century (2070-2099),29.287,18.293,24.426,Dillon,tas
Historical Emissions,Jul,End-of-Century (2070-2099),67.921,61.464,64.75,Dillon,tas
Historical Emissions,Jun,End-of-Century (2070-2099),61.295,53.446,57.645,Dillon,tas
Historical Emissions,Mar,End-of-Century (2070-2099),37.195,27.504,32.537,Dillon,tas
Historical Emissions,May,End-of-Century (2070-2099),53.642,45.021,49.004,Dillon,tas
Historical Emissions,Nov,End-of-Century (2070-2099),36.929,26.294,31.561,Dillon,tas
Historical Emissions,Oct,End-of-Century (2070-2099),49.472,39.607,44.298,Dillon,tas
Historical Emissions,Sep,End-of-Century (2070-2099),59.33,51.557,55.219,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),46.832,37.557,42.108,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),46.63,38.162,42.092,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),69.443,62.714,66.644,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),69.545,63.42,66.45,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),30.949,17.194,25.71,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),32.294,21.01,26.982,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),33.975,26.385,29.953,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),34.747,24.684,30.159,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),32.541,19.878,28.596,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),31.726,20.835,26.313,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),71.148,61.865,66.564,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),70.45,64.253,67.207,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),63.147,55.23,59.035,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),64.027,55.473,59.474,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),37.52,31.411,33.518,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),39.497,30.141,35.409,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),56.44,46.871,51.48,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),55.053,47.215,51.11,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),37.282,28,34.526,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),39.179,29.546,35.038,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),49.419,42.787,45.244,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),50.818,42.468,47.067,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),62.621,55.076,57.814,Dillon,tas
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),62.31,54.815,58.125,Dillon,tas
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),49.791,39.295,42.147,Dillon,tas
