scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),9.666,7.363,8.479,Billings,sfcWind
Historical Emissions,Aug,Mid Century (2040-2069),6.887,5.534,6.246,Billings,sfcWind
Historical Emissions,Dec,Mid Century (2040-2069),12.458,9.055,10.822,Billings,sfcWind
Historical Emissions,Feb,Mid Century (2040-2069),11.516,8.145,9.741,Billings,sfcWind
Historical Emissions,Jan,Mid Century (2040-2069),12.654,9.036,10.723,Billings,sfcWind
Historical Emissions,Jul,Mid Century (2040-2069),6.8,5.337,6.072,Billings,sfcWind
Historical Emissions,Jun,Mid Century (2040-2069),7.676,6.089,6.87,Billings,sfcWind
Historical Emissions,Mar,Mid Century (2040-2069),10.349,7.351,8.732,Billings,sfcWind
Historical Emissions,May,Mid Century (2040-2069),8.674,6.837,7.749,Billings,sfcWind
Historical Emissions,Nov,Mid Century (2040-2069),11.498,8.553,10.014,Billings,sfcWind
Historical Emissions,Oct,Mid Century (2040-2069),9.755,7.684,8.782,Billings,sfcWind
Historical Emissions,Sep,Mid Century (2040-2069),8.161,6.497,7.337,Billings,sfcWind
Historical Emissions,Apr,End-of-Century (2070-2099),9.666,7.363,8.479,Billings,sfcWind
Historical Emissions,Aug,End-of-Century (2070-2099),6.887,5.534,6.246,Billings,sfcWind
Historical Emissions,Dec,End-of-Century (2070-2099),12.458,9.055,10.822,Billings,sfcWind
Historical Emissions,Feb,End-of-Century (2070-2099),11.516,8.145,9.741,Billings,sfcWind
Historical Emissions,Jan,End-of-Century (2070-2099),12.654,9.036,10.723,Billings,sfcWind
Historical Emissions,Jul,End-of-Century (2070-2099),6.8,5.337,6.072,Billings,sfcWind
Historical Emissions,Jun,End-of-Century (2070-2099),7.676,6.089,6.87,Billings,sfcWind
Historical Emissions,Mar,End-of-Century (2070-2099),10.349,7.351,8.732,Billings,sfcWind
Historical Emissions,May,End-of-Century (2070-2099),8.674,6.837,7.749,Billings,sfcWind
