year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,29.744,27.417,28.555,Blackfeet,tasmin
1951,Historical Emissions,29.501,27.229,29.143,Blackfeet,tasmin
1952,Historical Emissions,30.033,25.607,28.598,Blackfeet,tasmin
1953,Historical Emissions,28.805,26.132,27.869,Blackfeet,tasmin
1954,Historical Emissions,31.151,26.062,27.155,Blackfeet,tasmin
1955,Historical Emissions,30.335,27.03,29.32,Blackfeet,tasmin
1956,Historical Emissions,29.702,27.898,29.05,Blackfeet,tasmin
1957,Historical Emissions,30.214,27.693,29.798,Blackfeet,tasmin
1958,Historical Emissions,29.77,27.2,28.36,Blackfeet,tasmin
1959,Historical Emissions,28.943,25.777,27.264,Blackfeet,tasmin
1960,Historical Emissions,29.652,24.781,27.299,Blackfeet,tasmin
1961,Historical Emissions,30.08,27.122,28.901,Blackfeet,tasmin
1962,Historical Emissions,28.869,26.295,27.623,Blackfeet,tasmin
1963,Historical Emissions,28.6,27.587,28.47,Blackfeet,tasmin
1964,Historical Emissions,30.093,26.874,28.4,Blackfeet,tasmin
1965,Historical Emissions,29.319,26.902,28.264,Blackfeet,tasmin
1966,Historical Emissions,30.575,27.176,28.47,Blackfeet,tasmin
1967,Historical Emissions,29.135,26.21,28.714,Blackfeet,tasmin
1968,Historical Emissions,29.445,24.606,28.231,Blackfeet,tasmin
1969,Historical Emissions,29.669,26.668,29.156,Blackfeet,tasmin
1970,Historical Emissions,30.505,28.597,28.981,Blackfeet,tasmin
1971,Historical Emissions,32.169,28.068,30.192,Blackfeet,tasmin
1972,Historical Emissions,29.765,27.103,28.128,Blackfeet,tasmin
1973,Historical Emissions,29.579,26.948,28.439,Blackfeet,tasmin
1974,Historical Emissions,30.067,26.245,29.234,Blackfeet,tasmin
1975,Historical Emissions,29.415,25.939,29.063,Blackfeet,tasmin
1976,Historical Emissions,29.452,26.182,28.64,Blackfeet,tasmin
1977,Historical Emissions,31.546,28.439,29.41,Blackfeet,tasmin
1978,Historical Emissions,31.772,26.782,28.416,Blackfeet,tasmin
1979,Historical Emissions,30.644,27.544,29.686,Blackfeet,tasmin
1980,Historical Emissions,28.953,27.38,28.715,Blackfeet,tasmin
1981,Historical Emissions,31.151,28.348,29.369,Blackfeet,tasmin
1982,Historical Emissions,30.647,27.066,29.317,Blackfeet,tasmin
1983,Historical Emissions,31.312,27.439,28.148,Blackfeet,tasmin
1984,Historical Emissions,29.963,28.423,29.252,Blackfeet,tasmin
1985,Historical Emissions,30.562,27.431,29.361,Blackfeet,tasmin
1986,Historical Emissions,30.041,26.724,28.271,Blackfeet,tasmin
1987,Historical Emissions,30.368,24.99,28.331,Blackfeet,tasmin
1988,Historical Emissions,30.136,26.996,28.305,Blackfeet,tasmin
1989,Historical Emissions,30.199,28.117,28.831,Blackfeet,tasmin
1990,Historical Emissions,31.497,27.909,30.458,Blackfeet,tasmin
1991,Historical Emissions,30.783,26.664,28.482,Blackfeet,tasmin
1992,Historical Emissions,30.694,27.008,28.306,Blackfeet,tasmin
1993,Historical Emissions,32.026,26.817,29.09,Blackfeet,tasmin
1994,Historical Emissions,30.917,27.89,29.688,Blackfeet,tasmin
1995,Historical Emissions,29.681,27.143,28.341,Blackfeet,tasmin
1996,Historical Emissions,31.328,26.913,30.138,Blackfeet,tasmin
1997,Historical Emissions,30.679,27.579,29.7,Blackfeet,tasmin
1998,Historical Emissions,31.516,26.727,29.397,Blackfeet,tasmin
1999,Historical Emissions,31.108,27.564,30.144,Blackfeet,tasmin
2000,Historical Emissions,30.543,28.451,29.177,Blackfeet,tasmin
2001,Historical Emissions,31.157,27.984,30.075,Blackfeet,tasmin
2002,Historical Emissions,32.568,28.642,29.111,Blackfeet,tasmin
2003,Historical Emissions,31.818,29.614,29.912,Blackfeet,tasmin
2004,Historical Emissions,32.055,29.347,30.842,Blackfeet,tasmin
2005,Historical Emissions,33.197,28.629,31.654,Blackfeet,tasmin
2006,Historical Emissions,31.495,27.634,28.694,Blackfeet,tasmin
2007,Historical Emissions,32.019,29.18,30.8,Blackfeet,tasmin
2008,Historical Emissions,32.128,29.09,30.493,Blackfeet,tasmin
2009,Historical Emissions,30.908,29.524,30.362,Blackfeet,tasmin
2010,Historical Emissions,31.609,28.741,30.656,Blackfeet,tasmin
2011,Historical Emissions,32.961,30.073,30.589,Blackfeet,tasmin
