year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,32.178,28.781,31.058,Northern Cheyenne,tasmin
1951,Historical Emissions,32.205,29.211,30.975,Northern Cheyenne,tasmin
1952,Historical Emissions,32.302,29.637,30.228,Northern Cheyenne,tasmin
1953,Historical Emissions,31.266,28.127,30.456,Northern Cheyenne,tasmin
1954,Historical Emissions,33.08,27.801,29.878,Northern Cheyenne,tasmin
1955,Historical Emissions,33.311,29.417,32.085,Northern Cheyenne,tasmin
1956,Historical Emissions,31.932,30.352,30.859,Northern Cheyenne,tasmin
1957,Historical Emissions,32.555,29.832,30.984,Northern Cheyenne,tasmin
1958,Historical Emissions,32.42,30.146,30.363,Northern Cheyenne,tasmin
1959,Historical Emissions,30.849,27.897,29.644,Northern Cheyenne,tasmin
1960,Historical Emissions,32.939,27.453,30.119,Northern Cheyenne,tasmin
1961,Historical Emissions,32.876,29.467,31.681,Northern Cheyenne,tasmin
1962,Historical Emissions,31.977,28.838,30.154,Northern Cheyenne,tasmin
1963,Historical Emissions,31.646,28.976,30.593,Northern Cheyenne,tasmin
1964,Historical Emissions,31.933,28.987,31.173,Northern Cheyenne,tasmin
1965,Historical Emissions,32.117,29.293,30.083,Northern Cheyenne,tasmin
1966,Historical Emissions,33.6,29.477,30.999,Northern Cheyenne,tasmin
1967,Historical Emissions,31.475,29.425,30.591,Northern Cheyenne,tasmin
1968,Historical Emissions,31.603,27.826,30.213,Northern Cheyenne,tasmin
1969,Historical Emissions,31.846,28.674,30.486,Northern Cheyenne,tasmin
1970,Historical Emissions,32.553,29.861,31.785,Northern Cheyenne,tasmin
1971,Historical Emissions,33.903,29.915,32.492,Northern Cheyenne,tasmin
1972,Historical Emissions,32.503,28.904,30.639,Northern Cheyenne,tasmin
1973,Historical Emissions,31.655,29.615,31.328,Northern Cheyenne,tasmin
1974,Historical Emissions,33.351,28.594,31.537,Northern Cheyenne,tasmin
1975,Historical Emissions,32.205,27.719,31.705,Northern Cheyenne,tasmin
1976,Historical Emissions,31.949,28.031,31.38,Northern Cheyenne,tasmin
1977,Historical Emissions,33.541,30.469,31.776,Northern Cheyenne,tasmin
1978,Historical Emissions,33.756,29.513,31.505,Northern Cheyenne,tasmin
1979,Historical Emissions,33.521,30.095,32.235,Northern Cheyenne,tasmin
1980,Historical Emissions,31.652,30.15,30.752,Northern Cheyenne,tasmin
1981,Historical Emissions,33.041,30.407,31.75,Northern Cheyenne,tasmin
1982,Historical Emissions,32.666,30.189,32.12,Northern Cheyenne,tasmin
1983,Historical Emissions,33.021,30.108,30.922,Northern Cheyenne,tasmin
1984,Historical Emissions,32.445,29.908,30.894,Northern Cheyenne,tasmin
1985,Historical Emissions,33.285,30.159,31.759,Northern Cheyenne,tasmin
1986,Historical Emissions,31.898,29.332,30.791,Northern Cheyenne,tasmin
1987,Historical Emissions,32.259,28.161,29.143,Northern Cheyenne,tasmin
1988,Historical Emissions,32.529,29.927,30.92,Northern Cheyenne,tasmin
1989,Historical Emissions,32.254,29.934,30.905,Northern Cheyenne,tasmin
1990,Historical Emissions,33.826,30.874,32.726,Northern Cheyenne,tasmin
1991,Historical Emissions,32.701,29.246,30.474,Northern Cheyenne,tasmin
1992,Historical Emissions,32.451,29.147,30.46,Northern Cheyenne,tasmin
1993,Historical Emissions,33.412,29.215,31.473,Northern Cheyenne,tasmin
1994,Historical Emissions,33.803,30.702,31.423,Northern Cheyenne,tasmin
1995,Historical Emissions,33.123,29.832,30.81,Northern Cheyenne,tasmin
1996,Historical Emissions,34.083,29.396,32.79,Northern Cheyenne,tasmin
1997,Historical Emissions,33.693,30.33,31.597,Northern Cheyenne,tasmin
1998,Historical Emissions,33.99,28.994,31.607,Northern Cheyenne,tasmin
1999,Historical Emissions,33.912,31.019,32.353,Northern Cheyenne,tasmin
2000,Historical Emissions,32.984,30.011,31.396,Northern Cheyenne,tasmin
2001,Historical Emissions,34.015,30.452,32.009,Northern Cheyenne,tasmin
2002,Historical Emissions,34.555,31.416,33.415,Northern Cheyenne,tasmin
2003,Historical Emissions,35.104,31.003,31.9,Northern Cheyenne,tasmin
2004,Historical Emissions,33.852,31.658,33.086,Northern Cheyenne,tasmin
2005,Historical Emissions,34.976,30.676,33.744,Northern Cheyenne,tasmin
2006,Historical Emissions,33.958,30.353,31.555,Northern Cheyenne,tasmin
2007,Historical Emissions,33.693,31.55,33.045,Northern Cheyenne,tasmin
2008,Historical Emissions,34.072,31.712,32.896,Northern Cheyenne,tasmin
2009,Historical Emissions,33.339,31.884,32.58,Northern Cheyenne,tasmin
2010,Historical Emissions,33.773,31.696,32.679,Northern Cheyenne,tasmin
2011,Historical Emissions,34.981,32.755,33.37,Northern Cheyenne,tasmin
2012,Historical Emissions,34.135,31.321,33.043,Northern Cheyenne,tasmin
2013,Historical Emissions,34.033,30.793,32.445,Northern Cheyenne,tasmin
2014,Historical Emissions,35.127,32.224,33.323,Northern Cheyenne,tasmin
2015,"Moderating Emissions
(SSP1-2.6)",36.379,31.984,33.784,Northern Cheyenne,tasmin
2015,"Middle of the Road
(SSP2-4.5)",34.13,31.78,33.138,Northern Cheyenne,tasmin
2015,"High Emissions
(SSP3-7.0)",35.47,30.889,33.402,Northern Cheyenne,tasmin
2015,"Accelerating Emissions
(SSP5-8.5)",34.034,31.886,33.348,Northern Cheyenne,tasmin
2016,"Moderating Emissions
(SSP1-2.6)",35.553,32.194,34.733,Northern Cheyenne,tasmin
2016,"Middle of the Road
(SSP2-4.5)",36.392,31.297,32.651,Northern Cheyenne,tasmin
2016,"High Emissions
(SSP3-7.0)",36.5,30.339,33.01,Northern Cheyenne,tasmin
2016,"Accelerating Emissions
(SSP5-8.5)",34.979,31.201,33.61,Northern Cheyenne,tasmin
2017,"Moderating Emissions
(SSP1-2.6)",34.951,31.741,32.579,Northern Cheyenne,tasmin
2017,"Middle of the Road
(SSP2-4.5)",36.111,32.217,33.59,Northern Cheyenne,tasmin
2017,"High Emissions
(SSP3-7.0)",35.578,32.416,33.783,Northern Cheyenne,tasmin
2017,"Accelerating Emissions
(SSP5-8.5)",35.794,32.276,33.62,Northern Cheyenne,tasmin
2018,"Moderating Emissions
(SSP1-2.6)",34.32,31.847,33.244,Northern Cheyenne,tasmin
2018,"Middle of the Road
(SSP2-4.5)",34.703,32.722,33.332,Northern Cheyenne,tasmin
2018,"High Emissions
(SSP3-7.0)",35.164,31.833,33.141,Northern Cheyenne,tasmin
2018,"Accelerating Emissions
(SSP5-8.5)",36.558,31.833,33.213,Northern Cheyenne,tasmin
2019,"Moderating Emissions
(SSP1-2.6)",35.936,33.222,34.854,Northern Cheyenne,tasmin
2019,"Middle of the Road
(SSP2-4.5)",34.628,30.833,32.038,Northern Cheyenne,tasmin
2019,"High Emissions
(SSP3-7.0)",35.047,31.008,33.031,Northern Cheyenne,tasmin
2019,"Accelerating Emissions
(SSP5-8.5)",35.801,33.029,34.287,Northern Cheyenne,tasmin
2020,"Moderating Emissions
(SSP1-2.6)",36.073,31.07,33.907,Northern Cheyenne,tasmin
2020,"Middle of the Road
(SSP2-4.5)",34.576,31.471,32.97,Northern Cheyenne,tasmin
2020,"High Emissions
(SSP3-7.0)",34.747,31.876,33.377,Northern Cheyenne,tasmin
2020,"Accelerating Emissions
(SSP5-8.5)",35.247,32.459,33.546,Northern Cheyenne,tasmin
2021,"Moderating Emissions
(SSP1-2.6)",35.374,32.547,33.648,Northern Cheyenne,tasmin
2021,"Middle of the Road
(SSP2-4.5)",35.46,31.877,33.502,Northern Cheyenne,tasmin
2021,"High Emissions
(SSP3-7.0)",34.906,32.851,33.791,Northern Cheyenne,tasmin
2021,"Accelerating Emissions
(SSP5-8.5)",35.579,32.457,34.341,Northern Cheyenne,tasmin
2022,"Moderating Emissions
(SSP1-2.6)",35.365,33.004,33.575,Northern Cheyenne,tasmin
2022,"Middle of the Road
(SSP2-4.5)",35.743,32.782,33.902,Northern Cheyenne,tasmin
2022,"High Emissions
(SSP3-7.0)",35.616,32.642,33.985,Northern Cheyenne,tasmin
2022,"Accelerating Emissions
(SSP5-8.5)",36.21,32.83,34.214,Northern Cheyenne,tasmin
2023,"Moderating Emissions
(SSP1-2.6)",35.468,32.963,34.072,Northern Cheyenne,tasmin
2023,"Middle of the Road
(SSP2-4.5)",35.832,33.061,34.102,Northern Cheyenne,tasmin
2023,"High Emissions
(SSP3-7.0)",36.725,32.723,34.154,Northern Cheyenne,tasmin
2023,"Accelerating Emissions
(SSP5-8.5)",34.334,31.513,33.255,Northern Cheyenne,tasmin
2024,"Moderating Emissions
(SSP1-2.6)",36.344,32.094,34.553,Northern Cheyenne,tasmin
2024,"Middle of the Road
(SSP2-4.5)",34.736,32.633,32.91,Northern Cheyenne,tasmin
2024,"High Emissions
(SSP3-7.0)",37.261,31.895,32.983,Northern Cheyenne,tasmin
2024,"Accelerating Emissions
(SSP5-8.5)",37.075,32.922,35.027,Northern Cheyenne,tasmin
2025,"Moderating Emissions
(SSP1-2.6)",35.525,32.577,35.154,Northern Cheyenne,tasmin
2025,"Middle of the Road
(SSP2-4.5)",35.827,32.372,33.949,Northern Cheyenne,tasmin
2025,"High Emissions
(SSP3-7.0)",35.737,33.007,34.257,Northern Cheyenne,tasmin
2025,"Accelerating Emissions
(SSP5-8.5)",36.656,33.274,34.632,Northern Cheyenne,tasmin
2026,"Moderating Emissions
(SSP1-2.6)",35.746,32.557,33.849,Northern Cheyenne,tasmin
2026,"Middle of the Road
(SSP2-4.5)",35.9,31.536,34.616,Northern Cheyenne,tasmin
2026,"High Emissions
(SSP3-7.0)",36.755,32.266,34.53,Northern Cheyenne,tasmin
2026,"Accelerating Emissions
(SSP5-8.5)",36.453,33.052,34.447,Northern Cheyenne,tasmin
2027,"Moderating Emissions
(SSP1-2.6)",36.376,32.674,34.194,Northern Cheyenne,tasmin
2027,"Middle of the Road
(SSP2-4.5)",36.445,33.23,35.311,Northern Cheyenne,tasmin
2027,"High Emissions
(SSP3-7.0)",35.899,32.514,34.21,Northern Cheyenne,tasmin
2027,"Accelerating Emissions
(SSP5-8.5)",35.61,33.151,33.906,Northern Cheyenne,tasmin
2028,"Moderating Emissions
(SSP1-2.6)",36.412,32.807,34.146,Northern Cheyenne,tasmin
2028,"Middle of the Road
(SSP2-4.5)",36.812,32.695,33.579,Northern Cheyenne,tasmin
2028,"High Emissions
(SSP3-7.0)",35.996,33.768,34.113,Northern Cheyenne,tasmin
2028,"Accelerating Emissions
(SSP5-8.5)",36.497,32.893,35.191,Northern Cheyenne,tasmin
2029,"Moderating Emissions
(SSP1-2.6)",36.832,33.984,35.867,Northern Cheyenne,tasmin
2029,"Middle of the Road
(SSP2-4.5)",36.668,32.391,34.654,Northern Cheyenne,tasmin
2029,"High Emissions
(SSP3-7.0)",36.445,31.665,34.188,Northern Cheyenne,tasmin
2029,"Accelerating Emissions
(SSP5-8.5)",36.159,34.23,35.031,Northern Cheyenne,tasmin
2030,"Moderating Emissions
(SSP1-2.6)",36.782,33.575,34.669,Northern Cheyenne,tasmin
2030,"Middle of the Road
(SSP2-4.5)",35.786,33.65,34.791,Northern Cheyenne,tasmin
2030,"High Emissions
(SSP3-7.0)",35.723,31.742,34.524,Northern Cheyenne,tasmin
2030,"Accelerating Emissions
(SSP5-8.5)",37.004,32.583,34.611,Northern Cheyenne,tasmin
2031,"Moderating Emissions
(SSP1-2.6)",35.399,32.335,33.89,Northern Cheyenne,tasmin
2031,"Middle of the Road
(SSP2-4.5)",36.881,33.406,35.465,Northern Cheyenne,tasmin
2031,"High Emissions
(SSP3-7.0)",36.191,32.988,34.89,Northern Cheyenne,tasmin
2031,"Accelerating Emissions
(SSP5-8.5)",37.446,35.226,35.578,Northern Cheyenne,tasmin
2032,"Moderating Emissions
(SSP1-2.6)",35.832,32.788,34.175,Northern Cheyenne,tasmin
2032,"Middle of the Road
(SSP2-4.5)",35.155,32.984,33.829,Northern Cheyenne,tasmin
2032,"High Emissions
(SSP3-7.0)",36.36,33.438,34.158,Northern Cheyenne,tasmin
2032,"Accelerating Emissions
(SSP5-8.5)",37.32,34.092,35.125,Northern Cheyenne,tasmin
2033,"Moderating Emissions
(SSP1-2.6)",36.033,33.742,34.601,Northern Cheyenne,tasmin
2033,"Middle of the Road
(SSP2-4.5)",36.539,33.664,35.419,Northern Cheyenne,tasmin
2033,"High Emissions
(SSP3-7.0)",36.632,32.304,34.142,Northern Cheyenne,tasmin
2033,"Accelerating Emissions
(SSP5-8.5)",36.174,32.931,34.782,Northern Cheyenne,tasmin
2034,"Moderating Emissions
(SSP1-2.6)",35.091,32.415,33.681,Northern Cheyenne,tasmin
2034,"Middle of the Road
(SSP2-4.5)",37.526,33.976,34.706,Northern Cheyenne,tasmin
2034,"High Emissions
(SSP3-7.0)",36.471,33.487,35.058,Northern Cheyenne,tasmin
2034,"Accelerating Emissions
(SSP5-8.5)",36.629,31.272,35.223,Northern Cheyenne,tasmin
2035,"Moderating Emissions
(SSP1-2.6)",35.87,33.504,34.485,Northern Cheyenne,tasmin
2035,"Middle of the Road
(SSP2-4.5)",36.617,33.035,35.62,Northern Cheyenne,tasmin
2035,"High Emissions
(SSP3-7.0)",35.673,33.144,33.856,Northern Cheyenne,tasmin
2035,"Accelerating Emissions
(SSP5-8.5)",37.483,32.83,35.316,Northern Cheyenne,tasmin
2036,"Moderating Emissions
(SSP1-2.6)",37.243,34.172,35.163,Northern Cheyenne,tasmin
2036,"Middle of the Road
(SSP2-4.5)",36.067,32.732,34.636,Northern Cheyenne,tasmin
2036,"High Emissions
(SSP3-7.0)",37.268,32.741,34.853,Northern Cheyenne,tasmin
2036,"Accelerating Emissions
(SSP5-8.5)",38.575,33.491,35.864,Northern Cheyenne,tasmin
2037,"Moderating Emissions
(SSP1-2.6)",36.988,33.861,35.666,Northern Cheyenne,tasmin
2037,"Middle of the Road
(SSP2-4.5)",37.072,31.769,34.889,Northern Cheyenne,tasmin
2037,"High Emissions
(SSP3-7.0)",35.806,32.848,34.653,Northern Cheyenne,tasmin
2037,"Accelerating Emissions
(SSP5-8.5)",36.868,33.89,34.803,Northern Cheyenne,tasmin
2038,"Moderating Emissions
(SSP1-2.6)",38.243,33.265,35.42,Northern Cheyenne,tasmin
2038,"Middle of the Road
(SSP2-4.5)",36.455,33.692,34.879,Northern Cheyenne,tasmin
2038,"High Emissions
(SSP3-7.0)",37.783,34.404,35.08,Northern Cheyenne,tasmin
2038,"Accelerating Emissions
(SSP5-8.5)",38.014,33.042,36.467,Northern Cheyenne,tasmin
2039,"Moderating Emissions
(SSP1-2.6)",36.922,34.314,35.07,Northern Cheyenne,tasmin
2039,"Middle of the Road
(SSP2-4.5)",36.051,33.936,34.531,Northern Cheyenne,tasmin
2039,"High Emissions
(SSP3-7.0)",37.699,34.386,35.599,Northern Cheyenne,tasmin
2039,"Accelerating Emissions
(SSP5-8.5)",38.072,32.208,35.926,Northern Cheyenne,tasmin
2040,"Moderating Emissions
(SSP1-2.6)",36.778,33.534,35.011,Northern Cheyenne,tasmin
2040,"Middle of the Road
(SSP2-4.5)",36.094,34.163,34.928,Northern Cheyenne,tasmin
2040,"High Emissions
(SSP3-7.0)",37.776,33.396,35.744,Northern Cheyenne,tasmin
2040,"Accelerating Emissions
(SSP5-8.5)",39.721,35.3,36.523,Northern Cheyenne,tasmin
2041,"Moderating Emissions
(SSP1-2.6)",36.388,32.319,35.009,Northern Cheyenne,tasmin
2041,"Middle of the Road
(SSP2-4.5)",36.007,34.112,35.052,Northern Cheyenne,tasmin
2041,"High Emissions
(SSP3-7.0)",38.007,33.204,34.368,Northern Cheyenne,tasmin
2041,"Accelerating Emissions
(SSP5-8.5)",36.504,33.446,35.862,Northern Cheyenne,tasmin
2042,"Moderating Emissions
(SSP1-2.6)",37.076,34.108,35.589,Northern Cheyenne,tasmin
2042,"Middle of the Road
(SSP2-4.5)",36.118,32.175,33.245,Northern Cheyenne,tasmin
2042,"High Emissions
(SSP3-7.0)",36.836,33.887,35.393,Northern Cheyenne,tasmin
2042,"Accelerating Emissions
(SSP5-8.5)",37.745,34.792,35.713,Northern Cheyenne,tasmin
2043,"Moderating Emissions
(SSP1-2.6)",37.028,33.855,35.414,Northern Cheyenne,tasmin
2043,"Middle of the Road
(SSP2-4.5)",37.58,33.015,35.339,Northern Cheyenne,tasmin
2043,"High Emissions
(SSP3-7.0)",36.733,33.536,35.075,Northern Cheyenne,tasmin
2043,"Accelerating Emissions
(SSP5-8.5)",36.608,34.918,35.726,Northern Cheyenne,tasmin
2044,"Moderating Emissions
(SSP1-2.6)",37.287,33.346,34.763,Northern Cheyenne,tasmin
2044,"Middle of the Road
(SSP2-4.5)",37.867,34.36,36.344,Northern Cheyenne,tasmin
