year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,31.038,19.311,25.279,Miles City,con-dry
1951,Historical Emissions,32.688,19.396,28,Miles City,con-dry
1952,Historical Emissions,33.735,18.115,22.174,Miles City,con-dry
1953,Historical Emissions,29.849,18.12,22.433,Miles City,con-dry
1954,Historical Emissions,37.585,14.909,23.313,Miles City,con-dry
1955,Historical Emissions,35.757,16.61,19.801,Miles City,con-dry
1956,Historical Emissions,30.725,16.164,24.423,Miles City,con-dry
1957,Historical Emissions,32.501,17.632,27.323,Miles City,con-dry
1958,Historical Emissions,24.634,18.168,20.229,Miles City,con-dry
1959,Historical Emissions,24.646,17.582,18.348,Miles City,con-dry
1960,Historical Emissions,30.33,15.769,18.627,Miles City,con-dry
1961,Historical Emissions,30.642,19.131,23,Miles City,con-dry
1962,Historical Emissions,32.293,16.385,19.647,Miles City,con-dry
1963,Historical Emissions,28.304,20.237,21.547,Miles City,con-dry
1964,Historical Emissions,32.008,20.966,24.428,Miles City,con-dry
1965,Historical Emissions,31.723,17.091,21.184,Miles City,con-dry
1966,Historical Emissions,27.393,16.177,20.323,Miles City,con-dry
1967,Historical Emissions,34.653,18.55,23.438,Miles City,con-dry
1968,Historical Emissions,23.806,18.388,21.149,Miles City,con-dry
1969,Historical Emissions,28.547,18.367,22.697,Miles City,con-dry
1970,Historical Emissions,29.472,17.995,23.209,Miles City,con-dry
1971,Historical Emissions,28.727,19.26,25.746,Miles City,con-dry
1972,Historical Emissions,39.131,19.731,28.005,Miles City,con-dry
1973,Historical Emissions,31.374,16.924,22.532,Miles City,con-dry
1974,Historical Emissions,30.937,14.611,24.493,Miles City,con-dry
1975,Historical Emissions,29.108,20.435,24.289,Miles City,con-dry
1976,Historical Emissions,27.282,17.567,20.786,Miles City,con-dry
1977,Historical Emissions,25.369,18.58,22.338,Miles City,con-dry
1978,Historical Emissions,26.446,18.325,22.766,Miles City,con-dry
1979,Historical Emissions,31.954,17.396,20.935,Miles City,con-dry
1980,Historical Emissions,26.792,17.745,20.279,Miles City,con-dry
1981,Historical Emissions,28.547,17.071,22.04,Miles City,con-dry
1982,Historical Emissions,25.474,16.629,20.577,Miles City,con-dry
1983,Historical Emissions,36.147,17.899,23.438,Miles City,con-dry
1984,Historical Emissions,25.772,18.287,22.468,Miles City,con-dry
1985,Historical Emissions,29.414,16.332,23.527,Miles City,con-dry
1986,Historical Emissions,24.417,16.72,18.299,Miles City,con-dry
1987,Historical Emissions,22.831,16.065,18.179,Miles City,con-dry
1988,Historical Emissions,26.027,17.137,23.418,Miles City,con-dry
1989,Historical Emissions,29.468,17.517,21.498,Miles City,con-dry
1990,Historical Emissions,32.306,17.18,24.05,Miles City,con-dry
1991,Historical Emissions,28.959,16.472,22.786,Miles City,con-dry
1992,Historical Emissions,31.263,20.191,24.468,Miles City,con-dry
1993,Historical Emissions,25.449,18.519,24.473,Miles City,con-dry
1994,Historical Emissions,26.361,18.107,22.955,Miles City,con-dry
1995,Historical Emissions,31.268,21.848,25.522,Miles City,con-dry
1996,Historical Emissions,31.99,17.488,24.184,Miles City,con-dry
1997,Historical Emissions,30.06,20.901,23.095,Miles City,con-dry
1998,Historical Emissions,31.617,16.211,19.597,Miles City,con-dry
1999,Historical Emissions,29.445,16.896,21.269,Miles City,con-dry
2000,Historical Emissions,28.67,21.761,25.537,Miles City,con-dry
2001,Historical Emissions,25.051,20.324,21.537,Miles City,con-dry
2002,Historical Emissions,25.236,18.949,21.184,Miles City,con-dry
2003,Historical Emissions,27.207,17.055,20.721,Miles City,con-dry
2004,Historical Emissions,34.421,17.26,20.303,Miles City,con-dry
2005,Historical Emissions,35.223,16.72,23.905,Miles City,con-dry
2006,Historical Emissions,27.709,14.863,25.06,Miles City,con-dry
2007,Historical Emissions,26.198,18.641,20.303,Miles City,con-dry
2008,Historical Emissions,25.727,16.065,21.871,Miles City,con-dry
2009,Historical Emissions,26.041,17.126,21.667,Miles City,con-dry
2010,Historical Emissions,25.741,13.894,20.667,Miles City,con-dry
2011,Historical Emissions,25.76,18.727,23.308,Miles City,con-dry
2012,Historical Emissions,30.392,17.193,25.682,Miles City,con-dry
2013,Historical Emissions,25.193,17.236,20.781,Miles City,con-dry
2014,Historical Emissions,43.942,16.706,22.005,Miles City,con-dry
2015,"Moderating Emissions
(SSP1-2.6)",45.437,17.979,28.109,Miles City,con-dry
2015,"Middle of the Road
(SSP2-4.5)",32.146,19.413,26.697,Miles City,con-dry
2015,"High Emissions
(SSP3-7.0)",27.594,18.354,23.174,Miles City,con-dry
2015,"Accelerating Emissions
(SSP5-8.5)",30.533,18.334,23.05,Miles City,con-dry
