scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),0.024,0,0,Missoula,wet-days
Historical Emissions,Aug,Mid Century (2040-2069),0.068,0,0,Missoula,wet-days
Historical Emissions,Dec,Mid Century (2040-2069),0.109,0,0,Missoula,wet-days
Historical Emissions,Feb,Mid Century (2040-2069),0.034,0,0,Missoula,wet-days
Historical Emissions,Jan,Mid Century (2040-2069),0.034,0,0,Missoula,wet-days
Historical Emissions,Jul,Mid Century (2040-2069),0.024,0,0,Missoula,wet-days
Historical Emissions,Jun,Mid Century (2040-2069),0.279,0,0,Missoula,wet-days
Historical Emissions,Mar,Mid Century (2040-2069),0,0,0,Missoula,wet-days
Historical Emissions,May,Mid Century (2040-2069),0.177,0,0,Missoula,wet-days
Historical Emissions,Nov,Mid Century (2040-2069),0.085,0,0,Missoula,wet-days
Historical Emissions,Oct,Mid Century (2040-2069),0.067,0,0,Missoula,wet-days
Historical Emissions,Sep,Mid Century (2040-2069),0.194,0,0,Missoula,wet-days
Historical Emissions,Apr,End-of-Century (2070-2099),0.024,0,0,Missoula,wet-days
Historical Emissions,Aug,End-of-Century (2070-2099),0.068,0,0,Missoula,wet-days
Historical Emissions,Dec,End-of-Century (2070-2099),0.109,0,0,Missoula,wet-days
Historical Emissions,Feb,End-of-Century (2070-2099),0.034,0,0,Missoula,wet-days
Historical Emissions,Jan,End-of-Century (2070-2099),0.034,0,0,Missoula,wet-days
Historical Emissions,Jul,End-of-Century (2070-2099),0.024,0,0,Missoula,wet-days
Historical Emissions,Jun,End-of-Century (2070-2099),0.279,0,0,Missoula,wet-days
Historical Emissions,Mar,End-of-Century (2070-2099),0,0,0,Missoula,wet-days
Historical Emissions,May,End-of-Century (2070-2099),0.177,0,0,Missoula,wet-days
Historical Emissions,Nov,End-of-Century (2070-2099),0.085,0,0,Missoula,wet-days
Historical Emissions,Oct,End-of-Century (2070-2099),0.067,0,0,Missoula,wet-days
Historical Emissions,Sep,End-of-Century (2070-2099),0.194,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),0.046,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),0.035,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),0.114,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),0.061,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0.019,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.221,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),0.028,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0.035,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.268,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.059,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),0.31,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),0.128,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),0.865,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),0.347,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),0.008,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),0.017,0,0,Missoula,wet-days
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),0.315,0,0.046,Missoula,wet-days
