year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,38.267,10.133,20.999,Middle Little Missouri,above90
1951,Historical Emissions,38.067,6,25.667,Middle Little Missouri,above90
1952,Historical Emissions,44.4,13.466,26.334,Middle Little Missouri,above90
1953,Historical Emissions,36.133,12.933,22,Middle Little Missouri,above90
1954,Historical Emissions,39.4,6.067,23,Middle Little Missouri,above90
1955,Historical Emissions,41.4,12.334,22.666,Middle Little Missouri,above90
1956,Historical Emissions,50.933,14.133,23,Middle Little Missouri,above90
1957,Historical Emissions,52.466,6.133,25.667,Middle Little Missouri,above90
1958,Historical Emissions,37.4,2.667,19.001,Middle Little Missouri,above90
1959,Historical Emissions,23.8,5.467,10,Middle Little Missouri,above90
1960,Historical Emissions,34.533,6.334,18.333,Middle Little Missouri,above90
1961,Historical Emissions,28.4,7.6,14,Middle Little Missouri,above90
1962,Historical Emissions,38.334,10.067,27.667,Middle Little Missouri,above90
1963,Historical Emissions,25.333,12,18.333,Middle Little Missouri,above90
1964,Historical Emissions,35.6,7.934,25,Middle Little Missouri,above90
1965,Historical Emissions,25.6,10.467,16.334,Middle Little Missouri,above90
1966,Historical Emissions,48,8.201,17.333,Middle Little Missouri,above90
1967,Historical Emissions,34.267,13.467,21.667,Middle Little Missouri,above90
1968,Historical Emissions,30.666,6.6,19.333,Middle Little Missouri,above90
1969,Historical Emissions,31.933,8.534,25.333,Middle Little Missouri,above90
1970,Historical Emissions,30.4,5.8,19.334,Middle Little Missouri,above90
1971,Historical Emissions,31.533,11.6,26,Middle Little Missouri,above90
1972,Historical Emissions,25.267,13.134,19,Middle Little Missouri,above90
1973,Historical Emissions,41.8,6,29,Middle Little Missouri,above90
1974,Historical Emissions,27.666,2.134,15,Middle Little Missouri,above90
1975,Historical Emissions,27.133,8,15.667,Middle Little Missouri,above90
1976,Historical Emissions,24.134,7.8,18,Middle Little Missouri,above90
1977,Historical Emissions,37.067,10.667,15.333,Middle Little Missouri,above90
1978,Historical Emissions,34.733,6.133,19,Middle Little Missouri,above90
1979,Historical Emissions,28.266,9.133,19,Middle Little Missouri,above90
1980,Historical Emissions,31.6,6.8,22.333,Middle Little Missouri,above90
1981,Historical Emissions,25.8,10.534,16.666,Middle Little Missouri,above90
1982,Historical Emissions,31.734,5.866,14.667,Middle Little Missouri,above90
1983,Historical Emissions,29.267,3.266,17.334,Middle Little Missouri,above90
1984,Historical Emissions,26.8,7.133,18.666,Middle Little Missouri,above90
1985,Historical Emissions,48.601,9.334,21.666,Middle Little Missouri,above90
1986,Historical Emissions,37.2,6.066,25,Middle Little Missouri,above90
1987,Historical Emissions,35,5.533,17,Middle Little Missouri,above90
1988,Historical Emissions,29.066,7.267,18,Middle Little Missouri,above90
1989,Historical Emissions,40.4,11.8,24.666,Middle Little Missouri,above90
