year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,2214.726,1666.225,2035.123,Dillon,gdd
1951,Historical Emissions,2164.674,1813.082,1906.059,Dillon,gdd
1952,Historical Emissions,2117.325,1669.422,1924.304,Dillon,gdd
1953,Historical Emissions,2128.573,1739.219,1890.501,Dillon,gdd
1954,Historical Emissions,2086.322,1538.954,1826.723,Dillon,gdd
1955,Historical Emissions,2197.642,1744.617,1840.884,Dillon,gdd
1956,Historical Emissions,2171.166,1678.328,1952.562,Dillon,gdd
1957,Historical Emissions,2284.404,1545.424,1759.267,Dillon,gdd
1958,Historical Emissions,2032.189,1620.297,1799.107,Dillon,gdd
1959,Historical Emissions,1967.75,1563.732,1865.081,Dillon,gdd
1960,Historical Emissions,1984.46,1703.738,1787.019,Dillon,gdd
1961,Historical Emissions,2056.746,1588.323,1821.261,Dillon,gdd
1962,Historical Emissions,1926.717,1584.452,1747.269,Dillon,gdd
1963,Historical Emissions,1876.542,1610.2,1798.678,Dillon,gdd
1964,Historical Emissions,1873.474,1681.642,1776.387,Dillon,gdd
1965,Historical Emissions,1936.396,1693.514,1882.875,Dillon,gdd
1966,Historical Emissions,1949.559,1513.733,1760.648,Dillon,gdd
1967,Historical Emissions,1983.159,1593.396,1825.331,Dillon,gdd
1968,Historical Emissions,1850.956,1603.886,1743.156,Dillon,gdd
1969,Historical Emissions,1977.249,1544.068,1864.2,Dillon,gdd
1970,Historical Emissions,1955.063,1582.727,1746.295,Dillon,gdd
1971,Historical Emissions,2233.2,1660.533,1858.059,Dillon,gdd
1972,Historical Emissions,2003.001,1647.498,1806.993,Dillon,gdd
1973,Historical Emissions,2184.662,1532.619,1763.767,Dillon,gdd
1974,Historical Emissions,1980.788,1464.584,1905.546,Dillon,gdd
1975,Historical Emissions,2032.666,1827.784,1924.152,Dillon,gdd
1976,Historical Emissions,1910.529,1693.085,1846.968,Dillon,gdd
1977,Historical Emissions,2184.617,1671.567,1847.729,Dillon,gdd
1978,Historical Emissions,2000.874,1713.309,1815.499,Dillon,gdd
1979,Historical Emissions,2108.714,1636.187,1826.357,Dillon,gdd
1980,Historical Emissions,2203.332,1632.615,1819.96,Dillon,gdd
1981,Historical Emissions,2102.607,1728.5,1949.14,Dillon,gdd
1982,Historical Emissions,2090.872,1709.506,1965.915,Dillon,gdd
1983,Historical Emissions,1888.903,1690.916,1757.274,Dillon,gdd
1984,Historical Emissions,2026.852,1596.356,1833.827,Dillon,gdd
1985,Historical Emissions,2085.563,1779.033,1933.015,Dillon,gdd
1986,Historical Emissions,1955.023,1696.568,1757.747,Dillon,gdd
1987,Historical Emissions,1992.9,1625.084,1802.34,Dillon,gdd
1988,Historical Emissions,1986.315,1637.14,1832.669,Dillon,gdd
