year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,2596.584,2087.286,2301.505,Lewistown,gdd
1951,Historical Emissions,2480.815,2170.503,2383.862,Lewistown,gdd
1952,Historical Emissions,2446.229,2015.98,2172.234,Lewistown,gdd
1953,Historical Emissions,2429.262,1987.285,2224.842,Lewistown,gdd
1954,Historical Emissions,2450.458,1747.885,2080.813,Lewistown,gdd
1955,Historical Emissions,2598.679,2021.198,2159.632,Lewistown,gdd
1956,Historical Emissions,2557.362,1926.705,2230.316,Lewistown,gdd
1957,Historical Emissions,2609.406,1876.942,2213.566,Lewistown,gdd
1958,Historical Emissions,2324.998,1928.135,2155.737,Lewistown,gdd
1959,Historical Emissions,2260.05,1925.017,2034.889,Lewistown,gdd
1960,Historical Emissions,2318.574,2040.35,2171.987,Lewistown,gdd
1961,Historical Emissions,2343.225,2008.757,2153.409,Lewistown,gdd
1962,Historical Emissions,2302.854,1879.514,2194.377,Lewistown,gdd
1963,Historical Emissions,2204.724,1949.286,2075.647,Lewistown,gdd
1964,Historical Emissions,2349.386,1966.27,2230.595,Lewistown,gdd
1965,Historical Emissions,2374.349,1968.287,2235.671,Lewistown,gdd
1966,Historical Emissions,2363.087,1871.626,2061.559,Lewistown,gdd
1967,Historical Emissions,2296.505,1978.504,2111.891,Lewistown,gdd
1968,Historical Emissions,2195.931,1906.189,2008.336,Lewistown,gdd
1969,Historical Emissions,2284.006,1810.118,2143.213,Lewistown,gdd
1970,Historical Emissions,2241.03,1965.427,2090.117,Lewistown,gdd
1971,Historical Emissions,2657.618,1999.208,2232.103,Lewistown,gdd
1972,Historical Emissions,2354.226,1914.928,2214.265,Lewistown,gdd
1973,Historical Emissions,2440.613,1880.567,2015.373,Lewistown,gdd
1974,Historical Emissions,2371.36,1740.05,2253.891,Lewistown,gdd
1975,Historical Emissions,2372.899,2041.968,2186.94,Lewistown,gdd
1976,Historical Emissions,2242.83,2051.044,2140.382,Lewistown,gdd
1977,Historical Emissions,2646.573,1957.485,2157.548,Lewistown,gdd
1978,Historical Emissions,2320.868,2042.115,2091.174,Lewistown,gdd
1979,Historical Emissions,2436.34,1941.874,2180.889,Lewistown,gdd
1980,Historical Emissions,2462.753,1940.07,2238.652,Lewistown,gdd
1981,Historical Emissions,2454.083,2016.308,2236.732,Lewistown,gdd
1982,Historical Emissions,2443.397,2115.124,2196.38,Lewistown,gdd
1983,Historical Emissions,2278.765,2011.426,2091.968,Lewistown,gdd
1984,Historical Emissions,2364.625,1872.27,2176.994,Lewistown,gdd
1985,Historical Emissions,2436.328,2107.506,2261.453,Lewistown,gdd
1986,Historical Emissions,2209.163,1968.376,2061.188,Lewistown,gdd
1987,Historical Emissions,2472.723,1907.721,2051.766,Lewistown,gdd
1988,Historical Emissions,2320.197,1941.493,2189.469,Lewistown,gdd
1989,Historical Emissions,2524.827,2074.681,2245.088,Lewistown,gdd
1990,Historical Emissions,2716.441,2127.023,2199.181,Lewistown,gdd
1991,Historical Emissions,2464.957,1880.559,2312.79,Lewistown,gdd
1992,Historical Emissions,2269.177,1922.433,2059.306,Lewistown,gdd
1993,Historical Emissions,2309.128,1991.128,2118.523,Lewistown,gdd
1994,Historical Emissions,2685.509,1957.341,2148.947,Lewistown,gdd
1995,Historical Emissions,2543.596,2088.05,2268.752,Lewistown,gdd
1996,Historical Emissions,2792.859,2295.6,2512.744,Lewistown,gdd
1997,Historical Emissions,2451.377,2080.126,2336.188,Lewistown,gdd
1998,Historical Emissions,2543.313,2102.924,2340.409,Lewistown,gdd
