year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1,0.2,0.312,Glacier County,con-wet
1951,Historical Emissions,1.175,0,0,Glacier County,con-wet
1952,Historical Emissions,1.15,0.05,0.375,Glacier County,con-wet
1953,Historical Emissions,1.012,0,0.062,Glacier County,con-wet
1954,Historical Emissions,1.15,0.05,0.938,Glacier County,con-wet
1955,Historical Emissions,1.037,0,0.5,Glacier County,con-wet
1956,Historical Emissions,1,0,0.688,Glacier County,con-wet
1957,Historical Emissions,1.1,0.05,0.562,Glacier County,con-wet
1958,Historical Emissions,1,0.163,0.312,Glacier County,con-wet
1959,Historical Emissions,1,0.05,0.312,Glacier County,con-wet
1960,Historical Emissions,1.05,0,0.438,Glacier County,con-wet
1961,Historical Emissions,0.95,0,0.188,Glacier County,con-wet
1962,Historical Emissions,1.287,0,0.5,Glacier County,con-wet
1963,Historical Emissions,1,0,0.5,Glacier County,con-wet
1964,Historical Emissions,0.775,0,0.188,Glacier County,con-wet
1965,Historical Emissions,1.025,0.05,0.375,Glacier County,con-wet
1966,Historical Emissions,1.2,0,0.938,Glacier County,con-wet
1967,Historical Emissions,1.025,0.112,0.438,Glacier County,con-wet
1968,Historical Emissions,0.85,0,0.5,Glacier County,con-wet
1969,Historical Emissions,0.688,0,0.125,Glacier County,con-wet
1970,Historical Emissions,1.025,0.1,0.125,Glacier County,con-wet
1971,Historical Emissions,0.6,0,0.062,Glacier County,con-wet
1972,Historical Emissions,1.225,0.05,1,Glacier County,con-wet
1973,Historical Emissions,0.85,0,0.188,Glacier County,con-wet
1974,Historical Emissions,0.95,0.05,0.188,Glacier County,con-wet
1975,Historical Emissions,1,0.05,0.625,Glacier County,con-wet
1976,Historical Emissions,1.237,0,0.125,Glacier County,con-wet
1977,Historical Emissions,0.85,0,0.625,Glacier County,con-wet
1978,Historical Emissions,1,0.062,0.75,Glacier County,con-wet
1979,Historical Emissions,1.025,0.05,0.375,Glacier County,con-wet
1980,Historical Emissions,0.7,0,0.125,Glacier County,con-wet
1981,Historical Emissions,0.95,0,0.125,Glacier County,con-wet
1982,Historical Emissions,1.125,0,0.375,Glacier County,con-wet
1983,Historical Emissions,1.1,0,0.312,Glacier County,con-wet
1984,Historical Emissions,0.587,0,0.062,Glacier County,con-wet
1985,Historical Emissions,1.075,0,0.562,Glacier County,con-wet
1986,Historical Emissions,1,0,0.375,Glacier County,con-wet
1987,Historical Emissions,0.6,0.05,0.188,Glacier County,con-wet
1988,Historical Emissions,0.75,0,0.062,Glacier County,con-wet
1989,Historical Emissions,1.05,0.125,1,Glacier County,con-wet
1990,Historical Emissions,1.012,0.15,0.625,Glacier County,con-wet
1991,Historical Emissions,1,0,0.688,Glacier County,con-wet
1992,Historical Emissions,0.85,0,0.188,Glacier County,con-wet
1993,Historical Emissions,1,0,0.312,Glacier County,con-wet
1994,Historical Emissions,0.75,0,0.062,Glacier County,con-wet
1995,Historical Emissions,0.95,0,0.562,Glacier County,con-wet
1996,Historical Emissions,0.75,0,0.125,Glacier County,con-wet
1997,Historical Emissions,1,0,0.375,Glacier County,con-wet
1998,Historical Emissions,1.4,0.163,0.875,Glacier County,con-wet
1999,Historical Emissions,1.012,0.1,0.562,Glacier County,con-wet
2000,Historical Emissions,1.087,0.05,0.438,Glacier County,con-wet
2001,Historical Emissions,1,0,0.562,Glacier County,con-wet
2002,Historical Emissions,1,0.15,0.875,Glacier County,con-wet
2003,Historical Emissions,1.025,0,0.125,Glacier County,con-wet
2004,Historical Emissions,0.737,0.05,0.125,Glacier County,con-wet
2005,Historical Emissions,0.637,0.05,0.25,Glacier County,con-wet
2006,Historical Emissions,1,0.05,0.438,Glacier County,con-wet
2007,Historical Emissions,0.9,0,0.188,Glacier County,con-wet
2008,Historical Emissions,1.025,0.062,0.438,Glacier County,con-wet
2009,Historical Emissions,0.775,0.05,0.375,Glacier County,con-wet
2010,Historical Emissions,1.137,0,0.312,Glacier County,con-wet
2011,Historical Emissions,1,0.35,0.625,Glacier County,con-wet
2012,Historical Emissions,0.487,0,0.062,Glacier County,con-wet
2013,Historical Emissions,1.25,0.05,0.812,Glacier County,con-wet
2014,Historical Emissions,1.087,0.1,0.75,Glacier County,con-wet
2015,"Moderating Emissions
(SSP1-2.6)",1,0,0.562,Glacier County,con-wet
2015,"Middle of the Road
(SSP2-4.5)",0.675,0.05,0.438,Glacier County,con-wet
2015,"High Emissions
(SSP3-7.0)",1.062,0,0.062,Glacier County,con-wet
2015,"Accelerating Emissions
(SSP5-8.5)",1,0,0.375,Glacier County,con-wet
2016,"Moderating Emissions
(SSP1-2.6)",0.875,0,0.312,Glacier County,con-wet
2016,"Middle of the Road
(SSP2-4.5)",1,0,0.062,Glacier County,con-wet
2016,"High Emissions
(SSP3-7.0)",0.75,0,0.188,Glacier County,con-wet
2016,"Accelerating Emissions
(SSP5-8.5)",1.162,0,0.312,Glacier County,con-wet
2017,"Moderating Emissions
(SSP1-2.6)",1.5,0,1,Glacier County,con-wet
2017,"Middle of the Road
(SSP2-4.5)",1.025,0.062,0.188,Glacier County,con-wet
2017,"High Emissions
(SSP3-7.0)",1.138,0.1,0.125,Glacier County,con-wet
2017,"Accelerating Emissions
(SSP5-8.5)",1,0,0.562,Glacier County,con-wet
2018,"Moderating Emissions
(SSP1-2.6)",1,0,0.188,Glacier County,con-wet
2018,"Middle of the Road
(SSP2-4.5)",1.112,0,0.438,Glacier County,con-wet
