scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),9.711,7.425,8.566,Crow,sfcWind
Historical Emissions,Aug,Mid Century (2040-2069),6.94,5.545,6.227,Crow,sfcWind
Historical Emissions,Dec,Mid Century (2040-2069),12.57,9.053,10.866,Crow,sfcWind
Historical Emissions,Feb,Mid Century (2040-2069),11.505,8.205,9.687,Crow,sfcWind
Historical Emissions,Jan,Mid Century (2040-2069),12.723,9.156,10.793,Crow,sfcWind
Historical Emissions,Jul,Mid Century (2040-2069),6.786,5.246,6.049,Crow,sfcWind
Historical Emissions,Jun,Mid Century (2040-2069),7.509,5.954,6.795,Crow,sfcWind
Historical Emissions,Mar,Mid Century (2040-2069),10.361,7.422,8.784,Crow,sfcWind
Historical Emissions,May,Mid Century (2040-2069),8.712,6.86,7.782,Crow,sfcWind
Historical Emissions,Nov,Mid Century (2040-2069),11.464,8.532,9.989,Crow,sfcWind
Historical Emissions,Oct,Mid Century (2040-2069),9.727,7.653,8.74,Crow,sfcWind
Historical Emissions,Sep,Mid Century (2040-2069),8.078,6.459,7.304,Crow,sfcWind
Historical Emissions,Apr,End-of-Century (2070-2099),9.711,7.425,8.566,Crow,sfcWind
Historical Emissions,Aug,End-of-Century (2070-2099),6.94,5.545,6.227,Crow,sfcWind
Historical Emissions,Dec,End-of-Century (2070-2099),12.57,9.053,10.866,Crow,sfcWind
Historical Emissions,Feb,End-of-Century (2070-2099),11.505,8.205,9.687,Crow,sfcWind
Historical Emissions,Jan,End-of-Century (2070-2099),12.723,9.156,10.793,Crow,sfcWind
Historical Emissions,Jul,End-of-Century (2070-2099),6.786,5.246,6.049,Crow,sfcWind
Historical Emissions,Jun,End-of-Century (2070-2099),7.509,5.954,6.795,Crow,sfcWind
Historical Emissions,Mar,End-of-Century (2070-2099),10.361,7.422,8.784,Crow,sfcWind
Historical Emissions,May,End-of-Century (2070-2099),8.712,6.86,7.782,Crow,sfcWind
Historical Emissions,Nov,End-of-Century (2070-2099),11.464,8.532,9.989,Crow,sfcWind
Historical Emissions,Oct,End-of-Century (2070-2099),9.727,7.653,8.74,Crow,sfcWind
Historical Emissions,Sep,End-of-Century (2070-2099),8.078,6.459,7.304,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),9.88,7.71,8.591,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),9.367,7.209,8.415,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),6.677,5.334,6.282,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),6.771,5.291,6.076,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),12.724,9.282,10.736,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),12.286,8.939,10.662,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),10.668,8.116,9.234,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),11.205,7.742,9.433,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),11.927,9.096,10.445,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),12.562,8.805,10.752,Crow,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),6.599,5.264,6.188,Crow,sfcWind
