year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,42.672,40.82,41.59,Missoula,tas
1951,Historical Emissions,42.299,40.023,42.019,Missoula,tas
1952,Historical Emissions,41.897,39.044,41.195,Missoula,tas
1953,Historical Emissions,41.947,40.081,41.106,Missoula,tas
1954,Historical Emissions,43.663,39.426,40.022,Missoula,tas
1955,Historical Emissions,42.588,39.41,41.776,Missoula,tas
1956,Historical Emissions,42.572,39.394,41.63,Missoula,tas
1957,Historical Emissions,43.029,39.824,41.884,Missoula,tas
1958,Historical Emissions,42.36,40.074,41.346,Missoula,tas
1959,Historical Emissions,41.39,39.457,40.208,Missoula,tas
1960,Historical Emissions,42.402,38.693,39.879,Missoula,tas
1961,Historical Emissions,42.633,39.956,41.343,Missoula,tas
1962,Historical Emissions,41.093,38.885,40.085,Missoula,tas
1963,Historical Emissions,41.469,39.726,40.385,Missoula,tas
1964,Historical Emissions,42.157,39.671,40.598,Missoula,tas
1965,Historical Emissions,41.663,39.929,40.648,Missoula,tas
1966,Historical Emissions,43.083,40.154,40.828,Missoula,tas
1967,Historical Emissions,41.896,39.568,40.79,Missoula,tas
1968,Historical Emissions,41.828,37.82,40.672,Missoula,tas
1969,Historical Emissions,41.779,39.285,40.8,Missoula,tas
1970,Historical Emissions,42.804,40.52,41.378,Missoula,tas
1971,Historical Emissions,44.103,39.363,42.643,Missoula,tas
1972,Historical Emissions,42.237,39.567,41.063,Missoula,tas
1973,Historical Emissions,42.225,39.795,41.275,Missoula,tas
1974,Historical Emissions,43.062,39.01,41.409,Missoula,tas
1975,Historical Emissions,42.146,39.096,41.879,Missoula,tas
1976,Historical Emissions,41.983,39.362,41.096,Missoula,tas
1977,Historical Emissions,43.034,41.172,41.811,Missoula,tas
1978,Historical Emissions,43.553,39.719,41.065,Missoula,tas
1979,Historical Emissions,43.294,40.707,41.422,Missoula,tas
1980,Historical Emissions,41.707,40.272,40.997,Missoula,tas
1981,Historical Emissions,42.714,40.673,41.735,Missoula,tas
1982,Historical Emissions,43.105,40.644,41.486,Missoula,tas
1983,Historical Emissions,42.665,40.037,40.645,Missoula,tas
1984,Historical Emissions,42.507,40.525,41.568,Missoula,tas
1985,Historical Emissions,42.701,40.769,41.254,Missoula,tas
1986,Historical Emissions,42.239,39.722,40.478,Missoula,tas
1987,Historical Emissions,42.921,39.173,41.056,Missoula,tas
1988,Historical Emissions,42.07,40.33,41.232,Missoula,tas
1989,Historical Emissions,42.502,40.605,41.828,Missoula,tas
1990,Historical Emissions,44.481,40.507,42.312,Missoula,tas
1991,Historical Emissions,43.37,39.935,41.415,Missoula,tas
1992,Historical Emissions,42.217,40.008,40.226,Missoula,tas
1993,Historical Emissions,43.324,39.743,41.456,Missoula,tas
1994,Historical Emissions,43.316,40.59,41.978,Missoula,tas
1995,Historical Emissions,41.928,40.318,41.034,Missoula,tas
1996,Historical Emissions,43.95,41.491,42.744,Missoula,tas
1997,Historical Emissions,43.308,39.839,41.53,Missoula,tas
1998,Historical Emissions,44.134,39.484,42.371,Missoula,tas
1999,Historical Emissions,43.582,40.491,42.237,Missoula,tas
