scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),32.667,16.5,22.25,Little Dry,con-dry
Historical Emissions,Jan,End-of-Century (2070-2099),32.667,16.5,22.25,Little Dry,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),33.7,15.817,19.834,Little Dry,con-dry
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),34.517,15.667,23.25,Little Dry,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),31.55,16.783,24.334,Little Dry,con-dry
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),32.85,16,22.416,Little Dry,con-dry
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),36.4,16.233,27.416,Little Dry,con-dry
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),33.85,15,22.75,Little Dry,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),43.6,15.283,25.416,Little Dry,con-dry
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),34.85,16,22.5,Little Dry,con-dry
