scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),1,0,0.214,Blackfeet,con-wet
Historical Emissions,Jan,End-of-Century (2070-2099),1,0,0.214,Blackfeet,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),1.95,0,0.535,Blackfeet,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),1,0,0.357,Blackfeet,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),1.443,0,0.714,Blackfeet,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),1,0,0.286,Blackfeet,con-wet
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),1.136,0,0.428,Blackfeet,con-wet
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),1.15,0,0.214,Blackfeet,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),1,0,0.178,Blackfeet,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),1.286,0,0.286,Blackfeet,con-wet
