scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),34.551,28.488,31.572,Billings,tasmin
Historical Emissions,Aug,Mid Century (2040-2069),57.253,51.597,54.347,Billings,tasmin
Historical Emissions,Dec,Mid Century (2040-2069),22.611,6.613,15.417,Billings,tasmin
Historical Emissions,Feb,Mid Century (2040-2069),24.534,9.964,18.115,Billings,tasmin
Historical Emissions,Jan,Mid Century (2040-2069),21.34,5.02,14.386,Billings,tasmin
Historical Emissions,Jul,Mid Century (2040-2069),58.802,52.887,55.964,Billings,tasmin
Historical Emissions,Jun,Mid Century (2040-2069),52.99,46.751,50.08,Billings,tasmin
Historical Emissions,Mar,Mid Century (2040-2069),27.421,18.248,24.043,Billings,tasmin
Historical Emissions,May,Mid Century (2040-2069),44.664,38.057,41.115,Billings,tasmin
Historical Emissions,Nov,Mid Century (2040-2069),29.69,18.713,24.386,Billings,tasmin
Historical Emissions,Oct,Mid Century (2040-2069),39.435,31.019,34.915,Billings,tasmin
Historical Emissions,Sep,Mid Century (2040-2069),49.341,41.54,45.283,Billings,tasmin
Historical Emissions,Apr,End-of-Century (2070-2099),34.551,28.488,31.572,Billings,tasmin
Historical Emissions,Aug,End-of-Century (2070-2099),57.253,51.597,54.347,Billings,tasmin
Historical Emissions,Dec,End-of-Century (2070-2099),22.611,6.613,15.417,Billings,tasmin
Historical Emissions,Feb,End-of-Century (2070-2099),24.534,9.964,18.115,Billings,tasmin
Historical Emissions,Jan,End-of-Century (2070-2099),21.34,5.02,14.386,Billings,tasmin
Historical Emissions,Jul,End-of-Century (2070-2099),58.802,52.887,55.964,Billings,tasmin
Historical Emissions,Jun,End-of-Century (2070-2099),52.99,46.751,50.08,Billings,tasmin
Historical Emissions,Mar,End-of-Century (2070-2099),27.421,18.248,24.043,Billings,tasmin
Historical Emissions,May,End-of-Century (2070-2099),44.664,38.057,41.115,Billings,tasmin
Historical Emissions,Nov,End-of-Century (2070-2099),29.69,18.713,24.386,Billings,tasmin
Historical Emissions,Oct,End-of-Century (2070-2099),39.435,31.019,34.915,Billings,tasmin
Historical Emissions,Sep,End-of-Century (2070-2099),49.341,41.54,45.283,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),36.754,31.859,33.669,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),36.867,30.659,33.504,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),60.402,54.014,58.004,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),60.215,54.798,57.502,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),25.214,6.337,18.677,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),25.605,10.452,19.268,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),32.38,16.957,21.424,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),27.585,13.373,20.778,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),26.774,8.549,19.021,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),24.174,9.556,17.404,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),61.401,54.955,58.562,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),61.518,55.646,58.51,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),55.878,49.597,51.381,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),55.487,48.721,51.805,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),28.249,22.436,25.094,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),29.629,21.102,25.709,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),48.788,41.176,43.937,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),46.509,40.465,43.213,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),29.915,18.836,26.42,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),30.713,22.139,26.571,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),38.471,34.664,36.5,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),40.753,33.549,37.225,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),53.17,45.062,47.023,Billings,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),51.465,44.648,47.961,Billings,tasmin
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),38.604,31.925,34.361,Billings,tasmin
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),36.602,30.888,33.48,Billings,tasmin
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),64.008,57.455,60.442,Billings,tasmin
