year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,38.313,34.286,36.184,Malta,penman
1951,Historical Emissions,38.401,33.903,36.615,Malta,penman
1952,Historical Emissions,37.921,33.314,36.103,Malta,penman
1953,Historical Emissions,37.374,32.032,35.962,Malta,penman
1954,Historical Emissions,36.51,31.687,34.292,Malta,penman
1955,Historical Emissions,39.521,31.228,34.315,Malta,penman
1956,Historical Emissions,40.636,32.839,36.85,Malta,penman
1957,Historical Emissions,40.325,32.216,33.727,Malta,penman
1958,Historical Emissions,36.207,30.837,34.093,Malta,penman
1959,Historical Emissions,36.729,30.351,33.978,Malta,penman
1960,Historical Emissions,36.493,32.052,34.679,Malta,penman
1961,Historical Emissions,36.655,33.3,34.963,Malta,penman
1962,Historical Emissions,37.153,30.131,33.567,Malta,penman
1963,Historical Emissions,34.484,32.048,33.55,Malta,penman
1964,Historical Emissions,37.569,31.882,35.492,Malta,penman
1965,Historical Emissions,37.481,32.883,35.166,Malta,penman
1966,Historical Emissions,39.531,31.802,33.361,Malta,penman
1967,Historical Emissions,37.794,32.343,35.125,Malta,penman
1968,Historical Emissions,34.567,31.333,33.923,Malta,penman
1969,Historical Emissions,37.341,30.601,34.885,Malta,penman
1970,Historical Emissions,36.633,31.61,34.935,Malta,penman
1971,Historical Emissions,38.515,33.172,36.011,Malta,penman
1972,Historical Emissions,36.532,33.08,34.964,Malta,penman
1973,Historical Emissions,38.231,32.077,34.197,Malta,penman
1974,Historical Emissions,37.664,31.475,35.13,Malta,penman
1975,Historical Emissions,37.136,31.618,34.836,Malta,penman
1976,Historical Emissions,36.486,32.307,35.237,Malta,penman
1977,Historical Emissions,38.226,31.979,34.501,Malta,penman
1978,Historical Emissions,35.994,31.678,33.734,Malta,penman
1979,Historical Emissions,37.161,31.583,35.659,Malta,penman
1980,Historical Emissions,38.223,31.552,35.304,Malta,penman
1981,Historical Emissions,37.761,32.221,35.474,Malta,penman
1982,Historical Emissions,36.734,33.752,35.351,Malta,penman
1983,Historical Emissions,35.292,31.628,34.753,Malta,penman
