scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),1,0,0.6,Sweet Grass County,con-wet
Historical Emissions,Jan,End-of-Century (2070-2099),1,0,0.6,Sweet Grass County,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),1.3,0,0.95,Sweet Grass County,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),1.3,0,0.8,Sweet Grass County,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),1.13,0,0.95,Sweet Grass County,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),1.21,0,0.9,Sweet Grass County,con-wet
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),1.62,0.54,1,Sweet Grass County,con-wet
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),1.3,0,0.9,Sweet Grass County,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),1.53,0,0.85,Sweet Grass County,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),1.11,0,0.8,Sweet Grass County,con-wet
