year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,0.436,0,0.178,Dillon,con-wet
1951,Historical Emissions,0.236,0,0.067,Dillon,con-wet
1952,Historical Emissions,1.094,0,0.378,Dillon,con-wet
1953,Historical Emissions,0.725,0.035,0.467,Dillon,con-wet
1954,Historical Emissions,0.725,0.058,0.333,Dillon,con-wet
1955,Historical Emissions,0.804,0.035,0.311,Dillon,con-wet
1956,Historical Emissions,0.502,0,0.267,Dillon,con-wet
1957,Historical Emissions,0.471,0.111,0.222,Dillon,con-wet
1958,Historical Emissions,0.831,0.018,0.333,Dillon,con-wet
1959,Historical Emissions,0.591,0,0.133,Dillon,con-wet
1960,Historical Emissions,0.515,0.129,0.244,Dillon,con-wet
1961,Historical Emissions,0.915,0.129,0.333,Dillon,con-wet
1962,Historical Emissions,1,0.018,0.333,Dillon,con-wet
1963,Historical Emissions,0.915,0.018,0.111,Dillon,con-wet
1964,Historical Emissions,0.915,0,0.156,Dillon,con-wet
1965,Historical Emissions,0.418,0.054,0.267,Dillon,con-wet
1966,Historical Emissions,0.92,0,0.2,Dillon,con-wet
1967,Historical Emissions,0.582,0,0.067,Dillon,con-wet
1968,Historical Emissions,0.595,0.035,0.111,Dillon,con-wet
1969,Historical Emissions,0.471,0.018,0.133,Dillon,con-wet
1970,Historical Emissions,0.235,0,0.111,Dillon,con-wet
1971,Historical Emissions,0.671,0.054,0.222,Dillon,con-wet
1972,Historical Emissions,0.84,0.106,0.4,Dillon,con-wet
1973,Historical Emissions,0.813,0.018,0.133,Dillon,con-wet
1974,Historical Emissions,0.426,0.022,0.133,Dillon,con-wet
1975,Historical Emissions,0.365,0.098,0.244,Dillon,con-wet
1976,Historical Emissions,0.653,0.076,0.267,Dillon,con-wet
1977,Historical Emissions,0.649,0.102,0.244,Dillon,con-wet
1978,Historical Emissions,0.4,0.035,0.244,Dillon,con-wet
1979,Historical Emissions,0.733,0,0.156,Dillon,con-wet
1980,Historical Emissions,0.622,0.093,0.267,Dillon,con-wet
1981,Historical Emissions,0.333,0,0.111,Dillon,con-wet
1982,Historical Emissions,0.507,0.085,0.378,Dillon,con-wet
1983,Historical Emissions,0.502,0,0.156,Dillon,con-wet
1984,Historical Emissions,0.578,0.08,0.333,Dillon,con-wet
1985,Historical Emissions,0.765,0.035,0.178,Dillon,con-wet
1986,Historical Emissions,0.609,0.058,0.378,Dillon,con-wet
1987,Historical Emissions,0.462,0.044,0.2,Dillon,con-wet
1988,Historical Emissions,0.778,0.035,0.244,Dillon,con-wet
1989,Historical Emissions,0.875,0.035,0.089,Dillon,con-wet
1990,Historical Emissions,0.48,0,0.111,Dillon,con-wet
1991,Historical Emissions,0.449,0.12,0.289,Dillon,con-wet
1992,Historical Emissions,0.276,0.076,0.133,Dillon,con-wet
1993,Historical Emissions,0.435,0.035,0.222,Dillon,con-wet
1994,Historical Emissions,0.537,0.018,0.222,Dillon,con-wet
1995,Historical Emissions,0.493,0.018,0.111,Dillon,con-wet
1996,Historical Emissions,0.396,0,0.111,Dillon,con-wet
1997,Historical Emissions,0.876,0.054,0.511,Dillon,con-wet
1998,Historical Emissions,0.493,0.018,0.2,Dillon,con-wet
1999,Historical Emissions,0.542,0.04,0.311,Dillon,con-wet
2000,Historical Emissions,0.529,0.018,0.156,Dillon,con-wet
2001,Historical Emissions,0.689,0.16,0.289,Dillon,con-wet
2002,Historical Emissions,0.578,0.018,0.222,Dillon,con-wet
2003,Historical Emissions,0.471,0.018,0.067,Dillon,con-wet
2004,Historical Emissions,0.644,0.231,0.511,Dillon,con-wet
2005,Historical Emissions,0.538,0.071,0.222,Dillon,con-wet
2006,Historical Emissions,0.346,0.035,0.133,Dillon,con-wet
2007,Historical Emissions,0.458,0.054,0.178,Dillon,con-wet
2008,Historical Emissions,0.538,0.071,0.311,Dillon,con-wet
2009,Historical Emissions,0.942,0.062,0.444,Dillon,con-wet
2010,Historical Emissions,0.72,0.04,0.133,Dillon,con-wet
2011,Historical Emissions,0.591,0.018,0.267,Dillon,con-wet
2012,Historical Emissions,0.547,0,0.111,Dillon,con-wet
2013,Historical Emissions,0.524,0,0.067,Dillon,con-wet
2014,Historical Emissions,0.578,0.018,0.156,Dillon,con-wet
2015,"Moderating Emissions
(SSP1-2.6)",0.676,0,0.333,Dillon,con-wet
2015,"Middle of the Road
(SSP2-4.5)",0.626,0,0.133,Dillon,con-wet
2015,"High Emissions
(SSP3-7.0)",0.409,0,0.133,Dillon,con-wet
2015,"Accelerating Emissions
(SSP5-8.5)",0.787,0,0.156,Dillon,con-wet
2016,"Moderating Emissions
(SSP1-2.6)",0.315,0.076,0.156,Dillon,con-wet
2016,"Middle of the Road
(SSP2-4.5)",0.902,0.067,0.2,Dillon,con-wet
2016,"High Emissions
(SSP3-7.0)",0.596,0.182,0.311,Dillon,con-wet
2016,"Accelerating Emissions
(SSP5-8.5)",0.649,0,0.044,Dillon,con-wet
2017,"Moderating Emissions
(SSP1-2.6)",0.529,0.093,0.289,Dillon,con-wet
2017,"Middle of the Road
(SSP2-4.5)",0.498,0.151,0.333,Dillon,con-wet
