scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),2.116,0.659,1.264,Lewistown,pr
Historical Emissions,Aug,Mid Century (2040-2069),2.353,0.342,1.046,Lewistown,pr
Historical Emissions,Dec,Mid Century (2040-2069),1.014,0.229,0.555,Lewistown,pr
Historical Emissions,Feb,Mid Century (2040-2069),0.831,0.215,0.453,Lewistown,pr
Historical Emissions,Jan,Mid Century (2040-2069),1.133,0.267,0.606,Lewistown,pr
Historical Emissions,Jul,Mid Century (2040-2069),2.466,0.403,1.22,Lewistown,pr
Historical Emissions,Jun,Mid Century (2040-2069),4.302,1.335,2.688,Lewistown,pr
Historical Emissions,Mar,Mid Century (2040-2069),1.198,0.352,0.701,Lewistown,pr
Historical Emissions,May,Mid Century (2040-2069),4.23,1.332,2.524,Lewistown,pr
Historical Emissions,Nov,Mid Century (2040-2069),1.052,0.243,0.566,Lewistown,pr
Historical Emissions,Oct,Mid Century (2040-2069),1.699,0.247,0.756,Lewistown,pr
Historical Emissions,Sep,Mid Century (2040-2069),2.438,0.385,1.099,Lewistown,pr
Historical Emissions,Apr,End-of-Century (2070-2099),2.116,0.659,1.264,Lewistown,pr
Historical Emissions,Aug,End-of-Century (2070-2099),2.353,0.342,1.046,Lewistown,pr
Historical Emissions,Dec,End-of-Century (2070-2099),1.014,0.229,0.555,Lewistown,pr
Historical Emissions,Feb,End-of-Century (2070-2099),0.831,0.215,0.453,Lewistown,pr
Historical Emissions,Jan,End-of-Century (2070-2099),1.133,0.267,0.606,Lewistown,pr
Historical Emissions,Jul,End-of-Century (2070-2099),2.466,0.403,1.22,Lewistown,pr
Historical Emissions,Jun,End-of-Century (2070-2099),4.302,1.335,2.688,Lewistown,pr
Historical Emissions,Mar,End-of-Century (2070-2099),1.198,0.352,0.701,Lewistown,pr
Historical Emissions,May,End-of-Century (2070-2099),4.23,1.332,2.524,Lewistown,pr
Historical Emissions,Nov,End-of-Century (2070-2099),1.052,0.243,0.566,Lewistown,pr
Historical Emissions,Oct,End-of-Century (2070-2099),1.699,0.247,0.756,Lewistown,pr
Historical Emissions,Sep,End-of-Century (2070-2099),2.438,0.385,1.099,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),2.29,0.816,1.637,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),2.333,0.722,1.348,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),2.404,0.408,0.86,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),2.325,0.29,1.011,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),1.144,0.207,0.603,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),1.101,0.256,0.582,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),0.959,0.268,0.529,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0.93,0.222,0.494,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),1.102,0.231,0.511,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),1.117,0.285,0.641,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),2.695,0.525,1.565,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),2.826,0.448,1.321,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),5.788,2.437,3.66,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),4.593,1.439,2.788,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),1.332,0.552,0.82,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),1.356,0.394,0.786,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),4.259,2.028,3.436,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),4.753,1.577,2.909,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),1.198,0.443,0.835,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),1.213,0.23,0.587,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),2.281,0.399,1.102,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),1.795,0.285,0.864,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),1.647,0.213,0.621,Lewistown,pr
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),2.465,0.27,1.07,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),3.089,0.869,1.393,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),2.304,0.71,1.432,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),2.375,0.066,0.877,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),2.218,0.268,0.996,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),1.411,0.171,0.593,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),1.177,0.278,0.616,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),1.017,0.183,0.55,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),0.9,0.23,0.519,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),1.026,0.327,0.683,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),1.132,0.283,0.626,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),2.495,0.462,1.045,Lewistown,pr
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),2.356,0.354,1.121,Lewistown,pr
