year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,34.112,30.717,32.618,Lower Belle Fourche,tasmin
1951,Historical Emissions,34.232,31.091,32.959,Lower Belle Fourche,tasmin
1952,Historical Emissions,34.43,31.399,32.926,Lower Belle Fourche,tasmin
1953,Historical Emissions,33.485,30.256,32.572,Lower Belle Fourche,tasmin
1954,Historical Emissions,34.818,29.788,32.109,Lower Belle Fourche,tasmin
1955,Historical Emissions,34.634,31.979,33.542,Lower Belle Fourche,tasmin
1956,Historical Emissions,33.805,32.46,33.222,Lower Belle Fourche,tasmin
1957,Historical Emissions,34.649,31.994,33.244,Lower Belle Fourche,tasmin
1958,Historical Emissions,35.346,31.713,32.718,Lower Belle Fourche,tasmin
1959,Historical Emissions,32.795,29.501,31.546,Lower Belle Fourche,tasmin
1960,Historical Emissions,34.778,29.836,32.447,Lower Belle Fourche,tasmin
1961,Historical Emissions,35.522,31.6,33.654,Lower Belle Fourche,tasmin
1962,Historical Emissions,33.502,30.598,32.107,Lower Belle Fourche,tasmin
1963,Historical Emissions,33.212,31.211,32.618,Lower Belle Fourche,tasmin
1964,Historical Emissions,33.83,30.922,33.259,Lower Belle Fourche,tasmin
1965,Historical Emissions,34.311,31.06,31.983,Lower Belle Fourche,tasmin
1966,Historical Emissions,35.598,32.012,32.581,Lower Belle Fourche,tasmin
1967,Historical Emissions,33.483,30.952,32.781,Lower Belle Fourche,tasmin
1968,Historical Emissions,32.954,30.344,32.082,Lower Belle Fourche,tasmin
1969,Historical Emissions,33.561,30.192,32.39,Lower Belle Fourche,tasmin
1970,Historical Emissions,34.708,31.823,33.311,Lower Belle Fourche,tasmin
1971,Historical Emissions,35.26,32.229,34.225,Lower Belle Fourche,tasmin
1972,Historical Emissions,34.159,31.194,33.04,Lower Belle Fourche,tasmin
1973,Historical Emissions,33.793,31.223,32.855,Lower Belle Fourche,tasmin
1974,Historical Emissions,35.536,30.257,33.88,Lower Belle Fourche,tasmin
1975,Historical Emissions,34.465,29.875,33.415,Lower Belle Fourche,tasmin
1976,Historical Emissions,34.052,29.908,32.854,Lower Belle Fourche,tasmin
1977,Historical Emissions,35.63,32.309,34.005,Lower Belle Fourche,tasmin
1978,Historical Emissions,35.439,31.732,33.327,Lower Belle Fourche,tasmin
1979,Historical Emissions,35.698,32.233,34.18,Lower Belle Fourche,tasmin
1980,Historical Emissions,33.938,31.601,33.363,Lower Belle Fourche,tasmin
1981,Historical Emissions,34.766,32.954,33.538,Lower Belle Fourche,tasmin
1982,Historical Emissions,34.52,32.145,33.865,Lower Belle Fourche,tasmin
1983,Historical Emissions,35.243,31.191,32.598,Lower Belle Fourche,tasmin
1984,Historical Emissions,35.054,31.65,32.91,Lower Belle Fourche,tasmin
1985,Historical Emissions,35.268,32.271,33.784,Lower Belle Fourche,tasmin
1986,Historical Emissions,33.894,31.154,32.986,Lower Belle Fourche,tasmin
1987,Historical Emissions,34.355,30.311,31.476,Lower Belle Fourche,tasmin
1988,Historical Emissions,34.68,32.271,33.879,Lower Belle Fourche,tasmin
1989,Historical Emissions,34.382,32.087,33.36,Lower Belle Fourche,tasmin
1990,Historical Emissions,35.471,32.803,34.246,Lower Belle Fourche,tasmin
1991,Historical Emissions,34.375,31.289,32.403,Lower Belle Fourche,tasmin
1992,Historical Emissions,34.121,31.48,32.542,Lower Belle Fourche,tasmin
1993,Historical Emissions,35.531,31.174,33.753,Lower Belle Fourche,tasmin
1994,Historical Emissions,35.434,32.239,33.599,Lower Belle Fourche,tasmin
1995,Historical Emissions,34.963,32.257,33.069,Lower Belle Fourche,tasmin
1996,Historical Emissions,35.95,31.855,34.75,Lower Belle Fourche,tasmin
1997,Historical Emissions,36.208,32.6,33.449,Lower Belle Fourche,tasmin
1998,Historical Emissions,35.673,31.273,33.716,Lower Belle Fourche,tasmin
1999,Historical Emissions,35.998,33.247,34.211,Lower Belle Fourche,tasmin
2000,Historical Emissions,35.153,31.949,33.54,Lower Belle Fourche,tasmin
2001,Historical Emissions,35.78,32.677,33.641,Lower Belle Fourche,tasmin
2002,Historical Emissions,36.741,33.901,35.013,Lower Belle Fourche,tasmin
2003,Historical Emissions,36.578,33.03,33.688,Lower Belle Fourche,tasmin
2004,Historical Emissions,35.648,33.699,34.84,Lower Belle Fourche,tasmin
2005,Historical Emissions,37.282,33.116,35.639,Lower Belle Fourche,tasmin
2006,Historical Emissions,35.952,33.014,34.067,Lower Belle Fourche,tasmin
2007,Historical Emissions,35.467,33.589,35.071,Lower Belle Fourche,tasmin
2008,Historical Emissions,36.279,33.074,34.809,Lower Belle Fourche,tasmin
2009,Historical Emissions,35.868,34.207,34.887,Lower Belle Fourche,tasmin
2010,Historical Emissions,35.987,33.936,34.64,Lower Belle Fourche,tasmin
2011,Historical Emissions,36.652,34.761,35.345,Lower Belle Fourche,tasmin
2012,Historical Emissions,35.843,33.736,34.767,Lower Belle Fourche,tasmin
2013,Historical Emissions,36.687,33.049,34.159,Lower Belle Fourche,tasmin
2014,Historical Emissions,37.503,34.15,35.6,Lower Belle Fourche,tasmin
