scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),0,0,0,Crow,above90
Historical Emissions,Aug,Mid Century (2040-2069),19.278,4.395,11.306,Crow,above90
Historical Emissions,Dec,Mid Century (2040-2069),0,0,0,Crow,above90
Historical Emissions,Feb,Mid Century (2040-2069),0,0,0,Crow,above90
Historical Emissions,Jan,Mid Century (2040-2069),0,0,0,Crow,above90
Historical Emissions,Jul,Mid Century (2040-2069),21.772,4.722,13.333,Crow,above90
Historical Emissions,Jun,Mid Century (2040-2069),8.383,0.333,3.056,Crow,above90
Historical Emissions,Mar,Mid Century (2040-2069),0,0,0,Crow,above90
Historical Emissions,May,Mid Century (2040-2069),1.606,0,0,Crow,above90
Historical Emissions,Nov,Mid Century (2040-2069),0,0,0,Crow,above90
Historical Emissions,Oct,Mid Century (2040-2069),1.328,0,0,Crow,above90
Historical Emissions,Sep,Mid Century (2040-2069),6.272,0,2,Crow,above90
Historical Emissions,Apr,End-of-Century (2070-2099),0,0,0,Crow,above90
Historical Emissions,Aug,End-of-Century (2070-2099),19.278,4.395,11.306,Crow,above90
Historical Emissions,Dec,End-of-Century (2070-2099),0,0,0,Crow,above90
Historical Emissions,Feb,End-of-Century (2070-2099),0,0,0,Crow,above90
Historical Emissions,Jan,End-of-Century (2070-2099),0,0,0,Crow,above90
Historical Emissions,Jul,End-of-Century (2070-2099),21.772,4.722,13.333,Crow,above90
Historical Emissions,Jun,End-of-Century (2070-2099),8.383,0.333,3.056,Crow,above90
Historical Emissions,Mar,End-of-Century (2070-2099),0,0,0,Crow,above90
Historical Emissions,May,End-of-Century (2070-2099),1.606,0,0,Crow,above90
Historical Emissions,Nov,End-of-Century (2070-2099),0,0,0,Crow,above90
Historical Emissions,Oct,End-of-Century (2070-2099),1.328,0,0,Crow,above90
Historical Emissions,Sep,End-of-Century (2070-2099),6.272,0,2,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),23,8.567,19.666,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),24.389,9.094,16.694,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),25.178,6.411,20.556,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),25.855,9.316,17.333,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),8.583,1.122,4.556,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),11.95,1.217,4.861,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),2.455,0,0.194,Crow,above90
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),2.333,0,0.139,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),0,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),2.756,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),2.944,0,0,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),9.35,0.117,3.473,Crow,above90
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),10.306,0.717,3.972,Crow,above90
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),0.167,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),28.606,13.883,20.028,Crow,above90
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),25.783,9.828,18.639,Crow,above90
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),28.956,15.456,23.306,Crow,above90
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),27.278,9.606,19.667,Crow,above90
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),14.639,2.206,7.972,Crow,above90
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),12.344,0.989,6.084,Crow,above90
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),2.711,0,0.278,Crow,above90
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),3.228,0,0.084,Crow,above90
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),0,0,0,Crow,above90
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),4.172,0,0.583,Crow,above90
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),3.617,0,0.333,Crow,above90
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),19.034,2.289,6.306,Crow,above90
"Middle of the Road
(SSP2-4.5)",Sep,Mid Century (2040-2069),11.422,0.939,4.333,Crow,above90
"High Emissions
(SSP3-7.0)",Apr,End-of-Century (2070-2099),0,0,0,Crow,above90
"High Emissions
(SSP3-7.0)",Apr,Mid Century (2040-2069),0,0,0,Crow,above90
"High Emissions
(SSP3-7.0)",Aug,End-of-Century (2070-2099),30.472,20.228,28.638,Crow,above90
"High Emissions
(SSP3-7.0)",Aug,Mid Century (2040-2069),26.139,11.539,19.889,Crow,above90
"High Emissions
(SSP3-7.0)",Dec,End-of-Century (2070-2099),0,0,0,Crow,above90
"High Emissions
(SSP3-7.0)",Dec,Mid Century (2040-2069),0,0,0,Crow,above90
"High Emissions
(SSP3-7.0)",Feb,End-of-Century (2070-2099),0,0,0,Crow,above90
"High Emissions
(SSP3-7.0)",Feb,Mid Century (2040-2069),0,0,0,Crow,above90
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),0,0,0,Crow,above90
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),0,0,0,Crow,above90
"High Emissions
(SSP3-7.0)",Jul,End-of-Century (2070-2099),30.511,20.044,26.195,Crow,above90
"High Emissions
(SSP3-7.0)",Jul,Mid Century (2040-2069),26.795,11.55,19.722,Crow,above90
"High Emissions
(SSP3-7.0)",Jun,End-of-Century (2070-2099),18.172,5.195,9.778,Crow,above90
