scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),34.669,27.845,31.076,Fort Peck,tasmin
Historical Emissions,Aug,Mid Century (2040-2069),58.425,51.802,55.036,Fort Peck,tasmin
Historical Emissions,Dec,Mid Century (2040-2069),16.594,-3.411,7.683,Fort Peck,tasmin
Historical Emissions,Feb,Mid Century (2040-2069),18.933,-1.02,9.628,Fort Peck,tasmin
Historical Emissions,Jan,Mid Century (2040-2069),13.795,-6.96,3.457,Fort Peck,tasmin
Historical Emissions,Jul,Mid Century (2040-2069),60.107,53.342,56.655,Fort Peck,tasmin
Historical Emissions,Jun,Mid Century (2040-2069),54.734,47.844,51.058,Fort Peck,tasmin
Historical Emissions,Mar,Mid Century (2040-2069),25.185,12.316,20.529,Fort Peck,tasmin
Historical Emissions,May,Mid Century (2040-2069),45.954,38.961,41.855,Fort Peck,tasmin
Historical Emissions,Nov,Mid Century (2040-2069),25.158,12.471,20.121,Fort Peck,tasmin
Historical Emissions,Oct,Mid Century (2040-2069),38.012,28.829,33.273,Fort Peck,tasmin
Historical Emissions,Sep,Mid Century (2040-2069),49.316,40.925,45.257,Fort Peck,tasmin
Historical Emissions,Apr,End-of-Century (2070-2099),34.669,27.845,31.076,Fort Peck,tasmin
Historical Emissions,Aug,End-of-Century (2070-2099),58.425,51.802,55.036,Fort Peck,tasmin
Historical Emissions,Dec,End-of-Century (2070-2099),16.594,-3.411,7.683,Fort Peck,tasmin
Historical Emissions,Feb,End-of-Century (2070-2099),18.933,-1.02,9.628,Fort Peck,tasmin
Historical Emissions,Jan,End-of-Century (2070-2099),13.795,-6.96,3.457,Fort Peck,tasmin
Historical Emissions,Jul,End-of-Century (2070-2099),60.107,53.342,56.655,Fort Peck,tasmin
Historical Emissions,Jun,End-of-Century (2070-2099),54.734,47.844,51.058,Fort Peck,tasmin
Historical Emissions,Mar,End-of-Century (2070-2099),25.185,12.316,20.529,Fort Peck,tasmin
Historical Emissions,May,End-of-Century (2070-2099),45.954,38.961,41.855,Fort Peck,tasmin
Historical Emissions,Nov,End-of-Century (2070-2099),25.158,12.471,20.121,Fort Peck,tasmin
Historical Emissions,Oct,End-of-Century (2070-2099),38.012,28.829,33.273,Fort Peck,tasmin
Historical Emissions,Sep,End-of-Century (2070-2099),49.316,40.925,45.257,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),36.353,31.876,33.31,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),37.597,29.326,33.323,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),60.527,54.72,58.277,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),61.461,54.73,58.329,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),20.071,-3.231,10.688,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),19.902,0.124,11.855,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),25.76,4.235,15.349,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),21.386,3.339,12.853,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),20.485,-2.225,7.286,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),17.253,-2.427,7.906,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),63.004,54.872,59.547,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),63.538,55.826,59.255,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),57.031,50.161,53.749,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),56.752,49.995,53.189,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),26.605,15.969,20.11,Fort Peck,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),28.218,15.597,21.879,Fort Peck,tasmin
