year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,8.94,8.214,8.526,Blackfeet,sfcWind
1951,Historical Emissions,8.841,8.143,8.629,Blackfeet,sfcWind
1952,Historical Emissions,8.844,8.149,8.661,Blackfeet,sfcWind
1953,Historical Emissions,9.223,8.218,8.334,Blackfeet,sfcWind
1954,Historical Emissions,9.126,8.199,8.792,Blackfeet,sfcWind
1955,Historical Emissions,8.917,8.037,8.684,Blackfeet,sfcWind
1956,Historical Emissions,9.555,8.187,8.755,Blackfeet,sfcWind
1957,Historical Emissions,9.453,8.487,8.875,Blackfeet,sfcWind
1958,Historical Emissions,8.878,8.23,8.595,Blackfeet,sfcWind
1959,Historical Emissions,9.182,8.168,8.749,Blackfeet,sfcWind
1960,Historical Emissions,9.201,8.656,9.03,Blackfeet,sfcWind
1961,Historical Emissions,9.377,8.451,8.699,Blackfeet,sfcWind
1962,Historical Emissions,9.064,8.379,8.612,Blackfeet,sfcWind
1963,Historical Emissions,8.996,8.248,8.646,Blackfeet,sfcWind
1964,Historical Emissions,9.318,8.484,8.581,Blackfeet,sfcWind
1965,Historical Emissions,9.165,8.518,8.694,Blackfeet,sfcWind
1966,Historical Emissions,9.1,8.602,8.913,Blackfeet,sfcWind
1967,Historical Emissions,9.16,8.203,8.702,Blackfeet,sfcWind
1968,Historical Emissions,9.295,8.129,8.631,Blackfeet,sfcWind
1969,Historical Emissions,9.113,8.24,8.59,Blackfeet,sfcWind
1970,Historical Emissions,9.203,8.317,8.633,Blackfeet,sfcWind
1971,Historical Emissions,9.253,8.526,8.965,Blackfeet,sfcWind
1972,Historical Emissions,8.991,8.648,8.811,Blackfeet,sfcWind
1973,Historical Emissions,9.122,8.112,8.781,Blackfeet,sfcWind
1974,Historical Emissions,9.213,7.935,8.92,Blackfeet,sfcWind
1975,Historical Emissions,9.2,8.13,8.797,Blackfeet,sfcWind
1976,Historical Emissions,8.883,8.53,8.822,Blackfeet,sfcWind
1977,Historical Emissions,9.006,8.052,8.458,Blackfeet,sfcWind
1978,Historical Emissions,8.837,8.332,8.601,Blackfeet,sfcWind
1979,Historical Emissions,8.951,8.273,8.692,Blackfeet,sfcWind
1980,Historical Emissions,9.348,8.188,8.769,Blackfeet,sfcWind
1981,Historical Emissions,9.021,8.407,8.603,Blackfeet,sfcWind
1982,Historical Emissions,9.041,7.929,8.733,Blackfeet,sfcWind
1983,Historical Emissions,9.188,8.193,8.328,Blackfeet,sfcWind
1984,Historical Emissions,9.104,8.06,8.526,Blackfeet,sfcWind
1985,Historical Emissions,9.058,8.268,8.699,Blackfeet,sfcWind
1986,Historical Emissions,9.031,8.061,8.493,Blackfeet,sfcWind
1987,Historical Emissions,9.119,8.101,8.484,Blackfeet,sfcWind
1988,Historical Emissions,9.053,8.531,8.959,Blackfeet,sfcWind
1989,Historical Emissions,9.07,8.328,8.68,Blackfeet,sfcWind
1990,Historical Emissions,9.271,7.951,8.779,Blackfeet,sfcWind
1991,Historical Emissions,9.032,7.98,8.65,Blackfeet,sfcWind
1992,Historical Emissions,9.2,8.666,8.9,Blackfeet,sfcWind
1993,Historical Emissions,8.892,8.182,8.596,Blackfeet,sfcWind
1994,Historical Emissions,9.271,8.094,8.351,Blackfeet,sfcWind
1995,Historical Emissions,9.397,8.432,8.931,Blackfeet,sfcWind
1996,Historical Emissions,9.112,8.139,8.916,Blackfeet,sfcWind
1997,Historical Emissions,8.951,8.056,8.699,Blackfeet,sfcWind
1998,Historical Emissions,8.884,8.102,8.463,Blackfeet,sfcWind
1999,Historical Emissions,8.702,8.318,8.48,Blackfeet,sfcWind
2000,Historical Emissions,8.819,8.339,8.713,Blackfeet,sfcWind
2001,Historical Emissions,8.979,8.179,8.635,Blackfeet,sfcWind
2002,Historical Emissions,9.222,8.302,8.681,Blackfeet,sfcWind
2003,Historical Emissions,8.85,8.235,8.444,Blackfeet,sfcWind
2004,Historical Emissions,9.281,8.363,8.728,Blackfeet,sfcWind
2005,Historical Emissions,9.08,8.046,8.57,Blackfeet,sfcWind
2006,Historical Emissions,9.182,8.161,8.714,Blackfeet,sfcWind
2007,Historical Emissions,8.919,8.092,8.704,Blackfeet,sfcWind
2008,Historical Emissions,8.819,7.994,8.398,Blackfeet,sfcWind
2009,Historical Emissions,9.059,8.197,8.576,Blackfeet,sfcWind
2010,Historical Emissions,8.98,8.213,8.611,Blackfeet,sfcWind
2011,Historical Emissions,9.092,8.187,8.477,Blackfeet,sfcWind
2012,Historical Emissions,8.895,8.071,8.579,Blackfeet,sfcWind
2013,Historical Emissions,9.008,8.085,8.612,Blackfeet,sfcWind
2014,Historical Emissions,9.002,8.358,8.65,Blackfeet,sfcWind
2015,"Moderating Emissions
(SSP1-2.6)",9.294,7.699,8.591,Blackfeet,sfcWind
2015,"Middle of the Road
(SSP2-4.5)",9.048,7.338,8.507,Blackfeet,sfcWind
2015,"High Emissions
(SSP3-7.0)",9.126,7.885,8.607,Blackfeet,sfcWind
2015,"Accelerating Emissions
(SSP5-8.5)",8.937,8.111,8.609,Blackfeet,sfcWind
2016,"Moderating Emissions
(SSP1-2.6)",8.786,7.671,8.436,Blackfeet,sfcWind
2016,"Middle of the Road
(SSP2-4.5)",8.913,8.007,8.498,Blackfeet,sfcWind
2016,"High Emissions
(SSP3-7.0)",9.028,7.858,8.388,Blackfeet,sfcWind
2016,"Accelerating Emissions
(SSP5-8.5)",9.65,7.992,8.34,Blackfeet,sfcWind
2017,"Moderating Emissions
(SSP1-2.6)",9.013,7.642,8.406,Blackfeet,sfcWind
2017,"Middle of the Road
(SSP2-4.5)",8.917,7.892,8.495,Blackfeet,sfcWind
2017,"High Emissions
(SSP3-7.0)",8.812,7.451,8.051,Blackfeet,sfcWind
