year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,42.699,39.953,40.913,Fort Peck,tas
1951,Historical Emissions,42.649,39.159,41.228,Fort Peck,tas
1952,Historical Emissions,43.293,38.941,41.053,Fort Peck,tas
1953,Historical Emissions,41.957,37.752,40.987,Fort Peck,tas
1954,Historical Emissions,43.509,37.068,40.478,Fort Peck,tas
1955,Historical Emissions,44.194,39.171,40.88,Fort Peck,tas
1956,Historical Emissions,44.045,40.625,41.478,Fort Peck,tas
1957,Historical Emissions,45.414,39.6,42.061,Fort Peck,tas
1958,Historical Emissions,43.39,38.735,40.824,Fort Peck,tas
1959,Historical Emissions,40.982,37.587,39.953,Fort Peck,tas
1960,Historical Emissions,42.649,37.56,40.825,Fort Peck,tas
1961,Historical Emissions,43.111,39.303,41.621,Fort Peck,tas
1962,Historical Emissions,41.333,38.151,39.783,Fort Peck,tas
1963,Historical Emissions,40.961,39.495,39.984,Fort Peck,tas
1964,Historical Emissions,42.518,38.576,42.231,Fort Peck,tas
1965,Historical Emissions,41.685,39.293,40.336,Fort Peck,tas
1966,Historical Emissions,43.528,38.575,40.029,Fort Peck,tas
1967,Historical Emissions,41.496,38.268,40.716,Fort Peck,tas
1968,Historical Emissions,40.371,37.149,39.384,Fort Peck,tas
1969,Historical Emissions,41.838,38.337,41.026,Fort Peck,tas
1970,Historical Emissions,43.102,39.097,40.74,Fort Peck,tas
1971,Historical Emissions,44.257,41.161,42.287,Fort Peck,tas
1972,Historical Emissions,42.018,39.659,41.17,Fort Peck,tas
1973,Historical Emissions,43.133,38.23,40.93,Fort Peck,tas
1974,Historical Emissions,43.561,38.528,41.843,Fort Peck,tas
1975,Historical Emissions,42.373,37.474,41.561,Fort Peck,tas
1976,Historical Emissions,41.943,38.173,40.656,Fort Peck,tas
1977,Historical Emissions,42.782,39.674,41.879,Fort Peck,tas
1978,Historical Emissions,43.038,38.799,40.628,Fort Peck,tas
1979,Historical Emissions,44.207,39.359,42.639,Fort Peck,tas
1980,Historical Emissions,42.47,39.641,39.875,Fort Peck,tas
1981,Historical Emissions,42.965,40.305,41.124,Fort Peck,tas
1982,Historical Emissions,42.087,40.096,41.083,Fort Peck,tas
1983,Historical Emissions,42.841,38.675,40.588,Fort Peck,tas
