scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Jan,Mid Century (2040-2069),0.462,0,0.077,Beaverhead County,con-wet
Historical Emissions,Jan,End-of-Century (2070-2099),0.462,0,0.077,Beaverhead County,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.446,0,0.115,Beaverhead County,con-wet
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),0.5,0,0.077,Beaverhead County,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),0.473,0,0.096,Beaverhead County,con-wet
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),0.462,0,0.077,Beaverhead County,con-wet
"High Emissions
(SSP3-7.0)",Jan,End-of-Century (2070-2099),0.512,0.027,0.173,Beaverhead County,con-wet
"High Emissions
(SSP3-7.0)",Jan,Mid Century (2040-2069),0.538,0,0.115,Beaverhead County,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,End-of-Century (2070-2099),0.673,0,0.115,Beaverhead County,con-wet
"Accelerating Emissions
(SSP5-8.5)",Jan,Mid Century (2040-2069),0.692,0,0.115,Beaverhead County,con-wet
