year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,1.158,0.058,0.429,Butte,wet-days
1951,Historical Emissions,0.997,0.014,0.232,Butte,wet-days
1952,Historical Emissions,1.879,0.029,0.321,Butte,wet-days
1953,Historical Emissions,1.521,0.143,0.785,Butte,wet-days
1954,Historical Emissions,1.196,0.068,0.643,Butte,wet-days
1955,Historical Emissions,1.938,0.118,0.679,Butte,wet-days
1956,Historical Emissions,0.783,0,0.572,Butte,wet-days
1957,Historical Emissions,1.215,0.346,0.697,Butte,wet-days
1958,Historical Emissions,1.728,0.186,0.59,Butte,wet-days
1959,Historical Emissions,1.054,0.068,0.322,Butte,wet-days
1960,Historical Emissions,1.253,0.311,0.428,Butte,wet-days
1961,Historical Emissions,1.303,0.254,0.732,Butte,wet-days
1962,Historical Emissions,1.19,0.018,0.607,Butte,wet-days
1963,Historical Emissions,1.715,0.079,0.554,Butte,wet-days
1964,Historical Emissions,1.475,0.1,0.41,Butte,wet-days
1965,Historical Emissions,0.975,0.057,0.357,Butte,wet-days
1966,Historical Emissions,1.057,0.072,0.839,Butte,wet-days
1967,Historical Emissions,1.544,0,0.518,Butte,wet-days
1968,Historical Emissions,1.122,0.068,0.482,Butte,wet-days
1969,Historical Emissions,0.853,0.155,0.375,Butte,wet-days
1970,Historical Emissions,0.582,0.129,0.268,Butte,wet-days
1971,Historical Emissions,1.078,0.057,0.358,Butte,wet-days
1972,Historical Emissions,1.478,0.314,0.678,Butte,wet-days
1973,Historical Emissions,1.276,0.321,0.733,Butte,wet-days
1974,Historical Emissions,1.757,0.172,0.75,Butte,wet-days
1975,Historical Emissions,0.942,0.107,0.643,Butte,wet-days
1976,Historical Emissions,1.471,0.343,0.643,Butte,wet-days
1977,Historical Emissions,1.5,0.196,0.34,Butte,wet-days
1978,Historical Emissions,1.365,0.114,0.679,Butte,wet-days
1979,Historical Emissions,1.075,0.076,0.393,Butte,wet-days
1980,Historical Emissions,1.5,0.221,0.839,Butte,wet-days
