year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,269.919,222.908,265.074,Lewistown,dry-days
1951,Historical Emissions,264.718,238.223,247.032,Lewistown,dry-days
1952,Historical Emissions,264.972,233.238,248.485,Lewistown,dry-days
1953,Historical Emissions,259.43,233.999,246.168,Lewistown,dry-days
1954,Historical Emissions,256.534,218.022,247.874,Lewistown,dry-days
1955,Historical Emissions,269.249,227.791,253.598,Lewistown,dry-days
1956,Historical Emissions,276.334,231.941,256.368,Lewistown,dry-days
1957,Historical Emissions,273.393,230.92,242.61,Lewistown,dry-days
1958,Historical Emissions,254.089,220.628,242.134,Lewistown,dry-days
1959,Historical Emissions,251.871,229.595,244.989,Lewistown,dry-days
1960,Historical Emissions,267.305,221.114,248.18,Lewistown,dry-days
1961,Historical Emissions,264.328,237.879,246.726,Lewistown,dry-days
1962,Historical Emissions,277.166,221.521,238.138,Lewistown,dry-days
1963,Historical Emissions,255.407,228.646,244.306,Lewistown,dry-days
1964,Historical Emissions,259.882,232.263,253.42,Lewistown,dry-days
1965,Historical Emissions,267.613,239.666,253.506,Lewistown,dry-days
1966,Historical Emissions,273.266,218.689,246.252,Lewistown,dry-days
1967,Historical Emissions,265.979,226.898,250.516,Lewistown,dry-days
1968,Historical Emissions,261.861,222.419,240.918,Lewistown,dry-days
1969,Historical Emissions,264.368,231.015,251.095,Lewistown,dry-days
1970,Historical Emissions,255.561,237.216,239.663,Lewistown,dry-days
1971,Historical Emissions,281.03,229.074,252.441,Lewistown,dry-days
1972,Historical Emissions,265.767,239.323,250.767,Lewistown,dry-days
1973,Historical Emissions,267.926,225.859,240.611,Lewistown,dry-days
1974,Historical Emissions,267.091,219.597,258.517,Lewistown,dry-days
1975,Historical Emissions,265.026,232.768,247.263,Lewistown,dry-days
1976,Historical Emissions,256.432,236.694,250.589,Lewistown,dry-days
1977,Historical Emissions,258.62,220.667,246.495,Lewistown,dry-days
1978,Historical Emissions,253.466,232.474,242.464,Lewistown,dry-days
1979,Historical Emissions,258.896,229.861,251.631,Lewistown,dry-days
1980,Historical Emissions,279.11,225.09,248.159,Lewistown,dry-days
1981,Historical Emissions,263.742,227.36,252.748,Lewistown,dry-days
1982,Historical Emissions,259.735,229.646,240.663,Lewistown,dry-days
1983,Historical Emissions,267.247,239.809,248.515,Lewistown,dry-days
1984,Historical Emissions,265.649,229.06,243.811,Lewistown,dry-days
1985,Historical Emissions,261.42,228.079,253.874,Lewistown,dry-days
1986,Historical Emissions,248,222.771,236.315,Lewistown,dry-days
1987,Historical Emissions,249.7,227.936,240.664,Lewistown,dry-days
1988,Historical Emissions,258.562,223.918,247.474,Lewistown,dry-days
1989,Historical Emissions,265.914,236.328,248.452,Lewistown,dry-days
1990,Historical Emissions,269.331,227.966,246.432,Lewistown,dry-days
1991,Historical Emissions,278.036,208.513,258.486,Lewistown,dry-days
1992,Historical Emissions,276.371,242.558,247.579,Lewistown,dry-days
1993,Historical Emissions,255.708,235.32,249.696,Lewistown,dry-days
1994,Historical Emissions,267.812,235.705,255.569,Lewistown,dry-days
1995,Historical Emissions,277.053,235.997,246.178,Lewistown,dry-days
1996,Historical Emissions,287.753,232.972,248.316,Lewistown,dry-days
1997,Historical Emissions,264.157,238.139,255.199,Lewistown,dry-days
1998,Historical Emissions,262.017,229.992,241.294,Lewistown,dry-days
1999,Historical Emissions,261.859,229.665,244.569,Lewistown,dry-days
2000,Historical Emissions,266.705,233.946,249.336,Lewistown,dry-days
2001,Historical Emissions,255.758,229.024,244.137,Lewistown,dry-days
2002,Historical Emissions,262.224,231.017,250.054,Lewistown,dry-days
2003,Historical Emissions,271.641,232.271,243.685,Lewistown,dry-days
2004,Historical Emissions,273.885,227.775,250.504,Lewistown,dry-days
2005,Historical Emissions,271.637,227.246,257.233,Lewistown,dry-days
2006,Historical Emissions,266.884,223.175,235.516,Lewistown,dry-days
2007,Historical Emissions,264.27,237.87,250.39,Lewistown,dry-days
2008,Historical Emissions,262.153,230.557,254.515,Lewistown,dry-days
2009,Historical Emissions,250.627,226.212,240.717,Lewistown,dry-days
2010,Historical Emissions,264.865,233.595,248.525,Lewistown,dry-days
2011,Historical Emissions,255.572,237.285,243.621,Lewistown,dry-days
2012,Historical Emissions,264.153,242.736,258.587,Lewistown,dry-days
2013,Historical Emissions,263.767,239.788,248.264,Lewistown,dry-days
2014,Historical Emissions,267.062,233.17,248.747,Lewistown,dry-days
2015,"Moderating Emissions
(SSP1-2.6)",269.476,231.64,251.264,Lewistown,dry-days
2015,"Middle of the Road
(SSP2-4.5)",268.861,236.551,252,Lewistown,dry-days
2015,"High Emissions
(SSP3-7.0)",266.217,224.328,248.905,Lewistown,dry-days
2015,"Accelerating Emissions
(SSP5-8.5)",269.25,226.558,248.135,Lewistown,dry-days
2016,"Moderating Emissions
(SSP1-2.6)",264.487,230.727,253.95,Lewistown,dry-days
2016,"Middle of the Road
(SSP2-4.5)",259.332,223.635,241.989,Lewistown,dry-days
2016,"High Emissions
(SSP3-7.0)",274.649,228.285,244.536,Lewistown,dry-days
2016,"Accelerating Emissions
(SSP5-8.5)",254.162,236.687,251.8,Lewistown,dry-days
2017,"Moderating Emissions
(SSP1-2.6)",253.838,230.987,242.843,Lewistown,dry-days
2017,"Middle of the Road
(SSP2-4.5)",269.858,221.036,243.757,Lewistown,dry-days
2017,"High Emissions
(SSP3-7.0)",258.872,231.721,242.367,Lewistown,dry-days
2017,"Accelerating Emissions
(SSP5-8.5)",255.864,235.439,246.2,Lewistown,dry-days
2018,"Moderating Emissions
(SSP1-2.6)",259.19,218.45,250.041,Lewistown,dry-days
2018,"Middle of the Road
(SSP2-4.5)",265.314,235.504,246.896,Lewistown,dry-days
2018,"High Emissions
(SSP3-7.0)",257.921,223.824,232.6,Lewistown,dry-days
2018,"Accelerating Emissions
(SSP5-8.5)",259.458,232.187,239.6,Lewistown,dry-days
2019,"Moderating Emissions
(SSP1-2.6)",272.713,242.326,251.368,Lewistown,dry-days
2019,"Middle of the Road
(SSP2-4.5)",257.715,225.716,249.147,Lewistown,dry-days
2019,"High Emissions
(SSP3-7.0)",269.798,225.957,247.242,Lewistown,dry-days
2019,"Accelerating Emissions
(SSP5-8.5)",268.852,226.341,253.749,Lewistown,dry-days
2020,"Moderating Emissions
(SSP1-2.6)",261.613,226.611,246.473,Lewistown,dry-days
2020,"Middle of the Road
(SSP2-4.5)",264.232,219.347,245.706,Lewistown,dry-days
2020,"High Emissions
(SSP3-7.0)",251.844,228.442,244.044,Lewistown,dry-days
2020,"Accelerating Emissions
(SSP5-8.5)",264.437,222.504,254.937,Lewistown,dry-days
2021,"Moderating Emissions
(SSP1-2.6)",270.207,231.356,252.904,Lewistown,dry-days
2021,"Middle of the Road
(SSP2-4.5)",279.411,233.797,251.662,Lewistown,dry-days
2021,"High Emissions
(SSP3-7.0)",270.422,220.277,253.494,Lewistown,dry-days
2021,"Accelerating Emissions
(SSP5-8.5)",265.148,232.141,245.432,Lewistown,dry-days
2022,"Moderating Emissions
(SSP1-2.6)",257.068,226.069,242.01,Lewistown,dry-days
2022,"Middle of the Road
(SSP2-4.5)",260.053,220.987,241.4,Lewistown,dry-days
2022,"High Emissions
(SSP3-7.0)",254.656,228.729,247.685,Lewistown,dry-days
2022,"Accelerating Emissions
(SSP5-8.5)",265.354,232.824,242.546,Lewistown,dry-days
2023,"Moderating Emissions
(SSP1-2.6)",255.721,226.062,245.189,Lewistown,dry-days
2023,"Middle of the Road
(SSP2-4.5)",272.078,223.427,248.337,Lewistown,dry-days
2023,"High Emissions
(SSP3-7.0)",275.486,224.256,249.979,Lewistown,dry-days
2023,"Accelerating Emissions
(SSP5-8.5)",242.949,220.311,234.674,Lewistown,dry-days
2024,"Moderating Emissions
(SSP1-2.6)",265.032,222.672,244.463,Lewistown,dry-days
2024,"Middle of the Road
(SSP2-4.5)",265.546,230.657,248.62,Lewistown,dry-days
2024,"High Emissions
(SSP3-7.0)",268.281,232.642,258.864,Lewistown,dry-days
2024,"Accelerating Emissions
(SSP5-8.5)",256.719,227.29,245.769,Lewistown,dry-days
2025,"Moderating Emissions
(SSP1-2.6)",266.619,237.657,255.715,Lewistown,dry-days
2025,"Middle of the Road
(SSP2-4.5)",259.486,216.318,232.714,Lewistown,dry-days
2025,"High Emissions
(SSP3-7.0)",276.608,235.385,260.358,Lewistown,dry-days
2025,"Accelerating Emissions
(SSP5-8.5)",260.682,226.452,242.104,Lewistown,dry-days
2026,"Moderating Emissions
(SSP1-2.6)",257.988,219.989,253.368,Lewistown,dry-days
2026,"Middle of the Road
(SSP2-4.5)",266.48,223.743,245.273,Lewistown,dry-days
2026,"High Emissions
(SSP3-7.0)",249.52,214.92,239.79,Lewistown,dry-days
