year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,43.95,17.65,28.25,Northern Cheyenne,above90
1951,Historical Emissions,48.05,7.4,29,Northern Cheyenne,above90
1952,Historical Emissions,42.75,15.25,32.25,Northern Cheyenne,above90
1953,Historical Emissions,45.7,12.4,26,Northern Cheyenne,above90
1954,Historical Emissions,44.6,9.35,27,Northern Cheyenne,above90
1955,Historical Emissions,41.6,23.15,27,Northern Cheyenne,above90
1956,Historical Emissions,55.2,20.55,25.25,Northern Cheyenne,above90
1957,Historical Emissions,58.4,10.85,30,Northern Cheyenne,above90
1958,Historical Emissions,42.8,15.85,23.75,Northern Cheyenne,above90
1959,Historical Emissions,31,11.65,18.75,Northern Cheyenne,above90
1960,Historical Emissions,44.85,14.7,20.25,Northern Cheyenne,above90
1961,Historical Emissions,34.95,8.35,15.75,Northern Cheyenne,above90
1962,Historical Emissions,48.4,18.95,31.25,Northern Cheyenne,above90
1963,Historical Emissions,29.1,11.4,19.75,Northern Cheyenne,above90
1964,Historical Emissions,39.9,8.9,30.75,Northern Cheyenne,above90
1965,Historical Emissions,32.05,10.4,22,Northern Cheyenne,above90
1966,Historical Emissions,49.1,12.95,17.5,Northern Cheyenne,above90
1967,Historical Emissions,41.95,14.6,26.5,Northern Cheyenne,above90
1968,Historical Emissions,33.45,13.4,21.25,Northern Cheyenne,above90
1969,Historical Emissions,33.95,16.4,26,Northern Cheyenne,above90
1970,Historical Emissions,34.3,12.75,24.75,Northern Cheyenne,above90
1971,Historical Emissions,42.55,15,28.5,Northern Cheyenne,above90
1972,Historical Emissions,28.1,11,24,Northern Cheyenne,above90
1973,Historical Emissions,43.9,7,29,Northern Cheyenne,above90
1974,Historical Emissions,29.9,3.65,19.5,Northern Cheyenne,above90
1975,Historical Emissions,35.85,10.1,22.5,Northern Cheyenne,above90
1976,Historical Emissions,37.05,14.1,22.25,Northern Cheyenne,above90
1977,Historical Emissions,44,8.6,19.75,Northern Cheyenne,above90
1978,Historical Emissions,34.55,14.1,26,Northern Cheyenne,above90
1979,Historical Emissions,37.45,8.05,25,Northern Cheyenne,above90
1980,Historical Emissions,35.75,8.1,20.25,Northern Cheyenne,above90
1981,Historical Emissions,36.9,20.95,26,Northern Cheyenne,above90
1982,Historical Emissions,38.45,13.75,24,Northern Cheyenne,above90
1983,Historical Emissions,32.05,9.1,15,Northern Cheyenne,above90
1984,Historical Emissions,32,17.15,21,Northern Cheyenne,above90
1985,Historical Emissions,42.05,14.5,34.75,Northern Cheyenne,above90
1986,Historical Emissions,40,12.7,27.5,Northern Cheyenne,above90
1987,Historical Emissions,40.75,8.05,22.25,Northern Cheyenne,above90
1988,Historical Emissions,30.35,8.1,17.75,Northern Cheyenne,above90
1989,Historical Emissions,42.5,13.95,26.25,Northern Cheyenne,above90
1990,Historical Emissions,49,26.9,38.25,Northern Cheyenne,above90
1991,Historical Emissions,37.25,13.05,22.75,Northern Cheyenne,above90
1992,Historical Emissions,35.3,7.75,25.5,Northern Cheyenne,above90
1993,Historical Emissions,35.6,15.1,22.5,Northern Cheyenne,above90
1994,Historical Emissions,42.05,13.35,23.75,Northern Cheyenne,above90
1995,Historical Emissions,49.75,22.75,42.5,Northern Cheyenne,above90
1996,Historical Emissions,64.1,27.15,48.75,Northern Cheyenne,above90
1997,Historical Emissions,44.65,18.5,28.5,Northern Cheyenne,above90
1998,Historical Emissions,42,21.85,27.25,Northern Cheyenne,above90
1999,Historical Emissions,44.65,19.05,24.25,Northern Cheyenne,above90
2000,Historical Emissions,48.05,18.7,38,Northern Cheyenne,above90
2001,Historical Emissions,45,23.35,35.75,Northern Cheyenne,above90
2002,Historical Emissions,57.55,28.55,38,Northern Cheyenne,above90
2003,Historical Emissions,53.05,25.8,43.5,Northern Cheyenne,above90
2004,Historical Emissions,58.5,24.25,39.75,Northern Cheyenne,above90
2005,Historical Emissions,55.05,28.7,48.25,Northern Cheyenne,above90
2006,Historical Emissions,56.9,14.65,39.25,Northern Cheyenne,above90
