year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,38.207,34.678,35.695,Fort Peck,penman
1951,Historical Emissions,39.533,32.864,37.264,Fort Peck,penman
1952,Historical Emissions,39.437,33.59,36.758,Fort Peck,penman
1953,Historical Emissions,37.954,31.137,37.145,Fort Peck,penman
1954,Historical Emissions,37.165,30.938,34.278,Fort Peck,penman
1955,Historical Emissions,42.042,31.088,34.146,Fort Peck,penman
1956,Historical Emissions,42.108,33.051,37.625,Fort Peck,penman
1957,Historical Emissions,41.936,31.078,35.198,Fort Peck,penman
1958,Historical Emissions,37.108,30.215,34.761,Fort Peck,penman
1959,Historical Emissions,37.459,29.801,34.445,Fort Peck,penman
1960,Historical Emissions,37.674,33.26,34.57,Fort Peck,penman
1961,Historical Emissions,36.47,32.996,34.348,Fort Peck,penman
1962,Historical Emissions,36.641,29.828,33.713,Fort Peck,penman
1963,Historical Emissions,35.787,32.6,34.155,Fort Peck,penman
1964,Historical Emissions,37.538,31.812,35.187,Fort Peck,penman
1965,Historical Emissions,37.584,33.247,34.918,Fort Peck,penman
1966,Historical Emissions,40.335,31.842,34.481,Fort Peck,penman
1967,Historical Emissions,37.498,32.082,35.184,Fort Peck,penman
1968,Historical Emissions,35.113,31.096,34.337,Fort Peck,penman
1969,Historical Emissions,38.327,29.057,36.013,Fort Peck,penman
1970,Historical Emissions,37.509,31.214,33.71,Fort Peck,penman
1971,Historical Emissions,37.741,33.634,35.552,Fort Peck,penman
1972,Historical Emissions,37.964,33.562,35.557,Fort Peck,penman
1973,Historical Emissions,39.816,32.417,34.978,Fort Peck,penman
1974,Historical Emissions,37.967,32.467,35.172,Fort Peck,penman
1975,Historical Emissions,37.777,32.165,35.511,Fort Peck,penman
1976,Historical Emissions,36.198,32.497,34.285,Fort Peck,penman
1977,Historical Emissions,38.613,30.731,35.102,Fort Peck,penman
1978,Historical Emissions,37.438,31.449,33.841,Fort Peck,penman
1979,Historical Emissions,38.456,32.827,35.855,Fort Peck,penman
1980,Historical Emissions,39.316,31.908,35.935,Fort Peck,penman
1981,Historical Emissions,37.212,31.897,35.169,Fort Peck,penman
1982,Historical Emissions,37.789,32.396,35.941,Fort Peck,penman
1983,Historical Emissions,35.294,31.294,34.411,Fort Peck,penman
1984,Historical Emissions,38.075,32.882,35.73,Fort Peck,penman
1985,Historical Emissions,39.904,33.343,35.467,Fort Peck,penman
1986,Historical Emissions,34.686,31.327,34.108,Fort Peck,penman
1987,Historical Emissions,36.459,30.414,35.043,Fort Peck,penman
1988,Historical Emissions,36.755,31.941,34.458,Fort Peck,penman
1989,Historical Emissions,39.184,32.22,37.691,Fort Peck,penman
1990,Historical Emissions,43.2,32.342,38.256,Fort Peck,penman
1991,Historical Emissions,39.689,32.295,35.661,Fort Peck,penman
1992,Historical Emissions,39.782,32.889,34.808,Fort Peck,penman
1993,Historical Emissions,36.981,32.142,34.524,Fort Peck,penman
1994,Historical Emissions,39.298,33.943,36.965,Fort Peck,penman
1995,Historical Emissions,41.514,33.84,37.353,Fort Peck,penman
1996,Historical Emissions,43.036,36.227,38.244,Fort Peck,penman
1997,Historical Emissions,38.599,33.613,37.121,Fort Peck,penman
1998,Historical Emissions,37.033,32.579,35.622,Fort Peck,penman
1999,Historical Emissions,37.535,32.602,37.048,Fort Peck,penman
2000,Historical Emissions,40.44,33.454,38.284,Fort Peck,penman
2001,Historical Emissions,39.75,33.379,37.291,Fort Peck,penman
2002,Historical Emissions,40.33,33.719,37.367,Fort Peck,penman
2003,Historical Emissions,40.404,34.937,37.954,Fort Peck,penman
2004,Historical Emissions,41.205,34.271,37.196,Fort Peck,penman
2005,Historical Emissions,40.079,35.95,37.652,Fort Peck,penman
2006,Historical Emissions,39.437,34.323,37.467,Fort Peck,penman
2007,Historical Emissions,38.632,35.269,37.768,Fort Peck,penman
2008,Historical Emissions,40.244,32.996,35.904,Fort Peck,penman
2009,Historical Emissions,38.448,34.027,36.337,Fort Peck,penman
2010,Historical Emissions,40.404,35.243,37.751,Fort Peck,penman
2011,Historical Emissions,38.447,34.559,36.759,Fort Peck,penman
2012,Historical Emissions,39.234,37.982,38.963,Fort Peck,penman
2013,Historical Emissions,41.863,35.51,38.532,Fort Peck,penman
2014,Historical Emissions,42.394,35.712,37.625,Fort Peck,penman
2015,"Moderating Emissions
(SSP1-2.6)",42.767,35.539,38.583,Fort Peck,penman
2015,"Middle of the Road
(SSP2-4.5)",42.498,34.01,37.717,Fort Peck,penman
2015,"High Emissions
(SSP3-7.0)",40.504,35.811,38.274,Fort Peck,penman
2015,"Accelerating Emissions
(SSP5-8.5)",42.002,35.249,38.336,Fort Peck,penman
2016,"Moderating Emissions
(SSP1-2.6)",41.084,35.817,37.982,Fort Peck,penman
2016,"Middle of the Road
(SSP2-4.5)",40.31,33.638,36.876,Fort Peck,penman
2016,"High Emissions
(SSP3-7.0)",43.419,35.809,37.828,Fort Peck,penman
2016,"Accelerating Emissions
(SSP5-8.5)",40.351,34.109,35.597,Fort Peck,penman
2017,"Moderating Emissions
(SSP1-2.6)",39.563,35.797,36.98,Fort Peck,penman
