year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,34.467,13.366,24.333,Fort Belknap,above90
1951,Historical Emissions,41.3,11.434,20.5,Fort Belknap,above90
1952,Historical Emissions,37.567,6.4,19.833,Fort Belknap,above90
1953,Historical Emissions,28.1,6.534,15.167,Fort Belknap,above90
1954,Historical Emissions,30.934,1.067,11.833,Fort Belknap,above90
1955,Historical Emissions,32.534,8.467,13.666,Fort Belknap,above90
1956,Historical Emissions,52.367,9.467,18,Fort Belknap,above90
1957,Historical Emissions,48.866,9.7,15.666,Fort Belknap,above90
1958,Historical Emissions,36.733,3.1,14.833,Fort Belknap,above90
1959,Historical Emissions,19.867,0.934,15.833,Fort Belknap,above90
1960,Historical Emissions,37.566,4.5,12,Fort Belknap,above90
1961,Historical Emissions,29.833,6.667,15,Fort Belknap,above90
1962,Historical Emissions,34.699,4.933,16.167,Fort Belknap,above90
1963,Historical Emissions,17.5,3.733,14,Fort Belknap,above90
1964,Historical Emissions,33.133,7.734,25.5,Fort Belknap,above90
1965,Historical Emissions,26.101,10,14.667,Fort Belknap,above90
1966,Historical Emissions,43.967,4.767,11.333,Fort Belknap,above90
1967,Historical Emissions,28.666,6.367,17.666,Fort Belknap,above90
1968,Historical Emissions,18.566,4.2,14,Fort Belknap,above90
1969,Historical Emissions,29.433,6.667,22,Fort Belknap,above90
1970,Historical Emissions,18.634,3.4,12.166,Fort Belknap,above90
1971,Historical Emissions,30.833,6.133,18.666,Fort Belknap,above90
1972,Historical Emissions,22.8,7.833,15.001,Fort Belknap,above90
1973,Historical Emissions,40.2,8.134,18.834,Fort Belknap,above90
1974,Historical Emissions,22.034,6.8,14.833,Fort Belknap,above90
1975,Historical Emissions,26.467,6.1,13.834,Fort Belknap,above90
1976,Historical Emissions,24.933,2.901,13.333,Fort Belknap,above90
1977,Historical Emissions,29.066,2.9,11.834,Fort Belknap,above90
1978,Historical Emissions,25.267,6.234,14,Fort Belknap,above90
1979,Historical Emissions,28.533,4.966,15.833,Fort Belknap,above90
1980,Historical Emissions,20.066,9.001,17,Fort Belknap,above90
1981,Historical Emissions,30.033,6.266,14.667,Fort Belknap,above90
1982,Historical Emissions,31.1,6.266,22.334,Fort Belknap,above90
1983,Historical Emissions,24.367,5.466,14.833,Fort Belknap,above90
1984,Historical Emissions,23.267,4.6,10.999,Fort Belknap,above90
1985,Historical Emissions,33.9,6.434,15.167,Fort Belknap,above90
1986,Historical Emissions,29.6,2.067,17.834,Fort Belknap,above90
1987,Historical Emissions,40.167,7.699,13.499,Fort Belknap,above90
1988,Historical Emissions,31.967,3.8,12,Fort Belknap,above90
1989,Historical Emissions,30.4,3.8,18.666,Fort Belknap,above90
1990,Historical Emissions,43.667,11.467,23,Fort Belknap,above90
1991,Historical Emissions,29.433,2.934,13.167,Fort Belknap,above90
1992,Historical Emissions,31.866,2.966,10.667,Fort Belknap,above90
1993,Historical Emissions,21.966,6.4,11,Fort Belknap,above90
1994,Historical Emissions,35.233,7.1,17.666,Fort Belknap,above90
1995,Historical Emissions,38.367,11,25.667,Fort Belknap,above90
1996,Historical Emissions,56.8,19.066,33.667,Fort Belknap,above90
1997,Historical Emissions,34.133,13.3,26.833,Fort Belknap,above90
1998,Historical Emissions,27.9,9.167,17.333,Fort Belknap,above90
1999,Historical Emissions,28.266,9.334,13.666,Fort Belknap,above90
2000,Historical Emissions,37.633,10.567,27.499,Fort Belknap,above90
2001,Historical Emissions,35.1,15.167,30.166,Fort Belknap,above90
2002,Historical Emissions,38.866,11.4,23.333,Fort Belknap,above90
2003,Historical Emissions,47.334,23.366,33.167,Fort Belknap,above90
2004,Historical Emissions,39.834,16.7,28.834,Fort Belknap,above90
2005,Historical Emissions,53.333,13.833,27.667,Fort Belknap,above90
2006,Historical Emissions,42.766,7.866,24.499,Fort Belknap,above90
2007,Historical Emissions,31.866,17.6,23.5,Fort Belknap,above90
2008,Historical Emissions,52.866,10.366,21,Fort Belknap,above90
2009,Historical Emissions,37.766,10.2,23.833,Fort Belknap,above90
2010,Historical Emissions,40.5,15.733,22.833,Fort Belknap,above90
2011,Historical Emissions,31.1,12.366,29.334,Fort Belknap,above90
2012,Historical Emissions,46.966,25.667,36.334,Fort Belknap,above90
2013,Historical Emissions,69.5,14.533,32.834,Fort Belknap,above90
2014,Historical Emissions,62.467,18.267,25.167,Fort Belknap,above90
2015,"Moderating Emissions
(SSP1-2.6)",53.967,17.5,28.666,Fort Belknap,above90
2015,"Middle of the Road
(SSP2-4.5)",57.234,19.566,37.167,Fort Belknap,above90
2015,"High Emissions
(SSP3-7.0)",46.334,21.4,32.5,Fort Belknap,above90
2015,"Accelerating Emissions
(SSP5-8.5)",52.299,28.6,39,Fort Belknap,above90
2016,"Moderating Emissions
(SSP1-2.6)",56.9,22.334,36.333,Fort Belknap,above90
2016,"Middle of the Road
(SSP2-4.5)",38.9,10.199,32.333,Fort Belknap,above90
2016,"High Emissions
(SSP3-7.0)",62.034,21.399,35.333,Fort Belknap,above90
2016,"Accelerating Emissions
(SSP5-8.5)",37.434,21.167,24.5,Fort Belknap,above90
2017,"Moderating Emissions
(SSP1-2.6)",54.3,21.133,32,Fort Belknap,above90
2017,"Middle of the Road
(SSP2-4.5)",46.6,12.433,29.333,Fort Belknap,above90
2017,"High Emissions
(SSP3-7.0)",40.1,11.133,34,Fort Belknap,above90
2017,"Accelerating Emissions
(SSP5-8.5)",46.301,18.4,36,Fort Belknap,above90
2018,"Moderating Emissions
(SSP1-2.6)",50.266,24.167,38.833,Fort Belknap,above90
2018,"Middle of the Road
(SSP2-4.5)",40.766,18.834,27.833,Fort Belknap,above90
2018,"High Emissions
(SSP3-7.0)",51.3,17,23.5,Fort Belknap,above90
