scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),10.189,7.917,8.884,Miles City,sfcWind
Historical Emissions,Aug,Mid Century (2040-2069),7.685,6.139,6.952,Miles City,sfcWind
Historical Emissions,Dec,Mid Century (2040-2069),11.929,8.703,10.421,Miles City,sfcWind
Historical Emissions,Feb,Mid Century (2040-2069),11.337,8.102,9.696,Miles City,sfcWind
Historical Emissions,Jan,Mid Century (2040-2069),12.327,8.792,10.353,Miles City,sfcWind
Historical Emissions,Jul,Mid Century (2040-2069),7.574,5.915,6.749,Miles City,sfcWind
Historical Emissions,Jun,Mid Century (2040-2069),8.447,6.689,7.496,Miles City,sfcWind
Historical Emissions,Mar,Mid Century (2040-2069),10.29,7.683,8.96,Miles City,sfcWind
Historical Emissions,May,Mid Century (2040-2069),9.538,7.536,8.468,Miles City,sfcWind
Historical Emissions,Nov,Mid Century (2040-2069),10.983,8.333,9.666,Miles City,sfcWind
Historical Emissions,Oct,Mid Century (2040-2069),9.992,7.917,8.984,Miles City,sfcWind
Historical Emissions,Sep,Mid Century (2040-2069),8.755,6.977,7.827,Miles City,sfcWind
Historical Emissions,Apr,End-of-Century (2070-2099),10.189,7.917,8.884,Miles City,sfcWind
Historical Emissions,Aug,End-of-Century (2070-2099),7.685,6.139,6.952,Miles City,sfcWind
Historical Emissions,Dec,End-of-Century (2070-2099),11.929,8.703,10.421,Miles City,sfcWind
Historical Emissions,Feb,End-of-Century (2070-2099),11.337,8.102,9.696,Miles City,sfcWind
Historical Emissions,Jan,End-of-Century (2070-2099),12.327,8.792,10.353,Miles City,sfcWind
Historical Emissions,Jul,End-of-Century (2070-2099),7.574,5.915,6.749,Miles City,sfcWind
Historical Emissions,Jun,End-of-Century (2070-2099),8.447,6.689,7.496,Miles City,sfcWind
Historical Emissions,Mar,End-of-Century (2070-2099),10.29,7.683,8.96,Miles City,sfcWind
Historical Emissions,May,End-of-Century (2070-2099),9.538,7.536,8.468,Miles City,sfcWind
Historical Emissions,Nov,End-of-Century (2070-2099),10.983,8.333,9.666,Miles City,sfcWind
Historical Emissions,Oct,End-of-Century (2070-2099),9.992,7.917,8.984,Miles City,sfcWind
Historical Emissions,Sep,End-of-Century (2070-2099),8.755,6.977,7.827,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),10.447,8.216,9.097,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),9.86,7.723,8.761,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),7.419,5.878,6.738,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),7.457,5.963,6.733,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),12.367,9.064,10.759,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),12.024,8.574,10.146,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),11.021,8.553,9.165,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),11.199,7.715,9.397,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),11.452,8.821,9.97,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),12.315,8.499,10.327,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),7.288,6.039,6.592,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),7.339,5.819,6.581,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),8.568,6.654,7.144,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),8.461,6.477,7.461,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),10.053,8.092,8.64,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),10.26,7.594,8.977,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),8.899,7.457,8.016,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),9.418,7.513,8.38,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),10.098,8.807,9.392,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),11.028,8.18,9.699,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),9.607,7.547,9.031,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),9.898,7.8,8.939,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),8.417,6.116,7.726,Miles City,sfcWind
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),8.477,6.877,7.672,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),9.659,8.106,9.132,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),10.184,7.856,8.967,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),7.311,5.537,6.614,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),7.654,5.967,6.782,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),11.451,8.406,10.218,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),12.247,8.737,10.351,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),11.757,8.345,9.674,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),11.338,7.873,9.643,Miles City,sfcWind
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),12.617,9.202,10.332,Miles City,sfcWind
