scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),30.726,22.353,26.815,Dillon,tasmin
Historical Emissions,Aug,Mid Century (2040-2069),49.277,42.902,46.047,Dillon,tasmin
Historical Emissions,Dec,Mid Century (2040-2069),20.582,6.727,14.26,Dillon,tasmin
Historical Emissions,Feb,Mid Century (2040-2069),23.593,10.303,17.037,Dillon,tasmin
Historical Emissions,Jan,Mid Century (2040-2069),20.664,6.11,14.598,Dillon,tasmin
Historical Emissions,Jul,Mid Century (2040-2069),50.388,44.253,47.353,Dillon,tasmin
Historical Emissions,Jun,Mid Century (2040-2069),45.588,39.079,42.363,Dillon,tasmin
Historical Emissions,Mar,Mid Century (2040-2069),26.481,14.285,20.79,Dillon,tasmin
Historical Emissions,May,Mid Century (2040-2069),38.222,31.629,34.726,Dillon,tasmin
Historical Emissions,Nov,Mid Century (2040-2069),27.874,15.669,21.702,Dillon,tasmin
Historical Emissions,Oct,Mid Century (2040-2069),35.152,26.06,30.442,Dillon,tasmin
Historical Emissions,Sep,Mid Century (2040-2069),42.607,35.227,38.76,Dillon,tasmin
Historical Emissions,Apr,End-of-Century (2070-2099),30.726,22.353,26.815,Dillon,tasmin
Historical Emissions,Aug,End-of-Century (2070-2099),49.277,42.902,46.047,Dillon,tasmin
Historical Emissions,Dec,End-of-Century (2070-2099),20.582,6.727,14.26,Dillon,tasmin
Historical Emissions,Feb,End-of-Century (2070-2099),23.593,10.303,17.037,Dillon,tasmin
Historical Emissions,Jan,End-of-Century (2070-2099),20.664,6.11,14.598,Dillon,tasmin
Historical Emissions,Jul,End-of-Century (2070-2099),50.388,44.253,47.353,Dillon,tasmin
Historical Emissions,Jun,End-of-Century (2070-2099),45.588,39.079,42.363,Dillon,tasmin
Historical Emissions,Mar,End-of-Century (2070-2099),26.481,14.285,20.79,Dillon,tasmin
Historical Emissions,May,End-of-Century (2070-2099),38.222,31.629,34.726,Dillon,tasmin
Historical Emissions,Nov,End-of-Century (2070-2099),27.874,15.669,21.702,Dillon,tasmin
Historical Emissions,Oct,End-of-Century (2070-2099),35.152,26.06,30.442,Dillon,tasmin
Historical Emissions,Sep,End-of-Century (2070-2099),42.607,35.227,38.76,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),33.034,24.862,29.115,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),32.192,25.006,28.773,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),52.877,45.595,48.769,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),52.293,46.082,49.055,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),22.71,6.294,14.315,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),23.965,9.681,17.83,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),25.493,13.938,18.612,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),25.982,12.496,19.381,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),23.782,7.119,18.466,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),23.645,10.004,15.867,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),54.204,45.686,48.915,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),52.482,47.119,49.524,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),47.05,40.733,43.881,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),47.747,40.72,44.12,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),27.121,19.562,22.1,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),28.575,17.648,23.208,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),41.874,33.083,38.369,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),39.688,33.703,36.748,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),28.259,16.605,24.38,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),30.13,19.231,25.05,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),34.716,29.518,32.138,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),36.322,28.626,32.648,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),46.541,38.456,41.796,Dillon,tasmin
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),45.232,38.305,41.523,Dillon,tasmin
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),34.365,26.668,29.922,Dillon,tasmin
