year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,9.222,8.537,8.863,Miles City,sfcWind
1951,Historical Emissions,9.069,8.676,8.778,Miles City,sfcWind
1952,Historical Emissions,9.271,8.366,8.978,Miles City,sfcWind
1953,Historical Emissions,9.367,8.639,8.779,Miles City,sfcWind
1954,Historical Emissions,9.403,8.464,8.996,Miles City,sfcWind
1955,Historical Emissions,9.211,8.502,8.768,Miles City,sfcWind
1956,Historical Emissions,9.427,8.546,9.054,Miles City,sfcWind
1957,Historical Emissions,9.363,8.645,9.132,Miles City,sfcWind
1958,Historical Emissions,8.989,8.536,8.775,Miles City,sfcWind
1959,Historical Emissions,9.323,8.438,9.04,Miles City,sfcWind
1960,Historical Emissions,9.335,8.949,9.28,Miles City,sfcWind
1961,Historical Emissions,9.406,8.554,8.924,Miles City,sfcWind
1962,Historical Emissions,9.147,8.615,8.885,Miles City,sfcWind
1963,Historical Emissions,9.156,8.542,8.873,Miles City,sfcWind
1964,Historical Emissions,9.218,8.819,8.991,Miles City,sfcWind
1965,Historical Emissions,9.165,8.682,8.803,Miles City,sfcWind
1966,Historical Emissions,9.534,8.7,8.906,Miles City,sfcWind
1967,Historical Emissions,9.447,8.415,8.955,Miles City,sfcWind
1968,Historical Emissions,9.499,8.48,8.874,Miles City,sfcWind
1969,Historical Emissions,9.206,8.493,8.649,Miles City,sfcWind
1970,Historical Emissions,9.326,8.714,8.841,Miles City,sfcWind
1971,Historical Emissions,9.295,8.493,8.946,Miles City,sfcWind
1972,Historical Emissions,9.076,8.589,8.952,Miles City,sfcWind
1973,Historical Emissions,9.256,8.62,8.766,Miles City,sfcWind
1974,Historical Emissions,9.321,8.321,9.059,Miles City,sfcWind
1975,Historical Emissions,9.154,8.547,8.772,Miles City,sfcWind
1976,Historical Emissions,9.241,8.563,8.91,Miles City,sfcWind
1977,Historical Emissions,9.112,8.416,8.691,Miles City,sfcWind
1978,Historical Emissions,8.968,8.477,8.724,Miles City,sfcWind
1979,Historical Emissions,8.961,8.655,8.786,Miles City,sfcWind
1980,Historical Emissions,9.256,8.647,8.821,Miles City,sfcWind
1981,Historical Emissions,9.114,8.767,8.811,Miles City,sfcWind
1982,Historical Emissions,9.246,8.403,8.865,Miles City,sfcWind
1983,Historical Emissions,9.242,8.461,8.732,Miles City,sfcWind
1984,Historical Emissions,9.288,8.289,8.714,Miles City,sfcWind
1985,Historical Emissions,9.223,8.519,8.847,Miles City,sfcWind
1986,Historical Emissions,9.153,8.336,9.002,Miles City,sfcWind
1987,Historical Emissions,9.209,8.344,8.721,Miles City,sfcWind
1988,Historical Emissions,9.018,8.606,8.953,Miles City,sfcWind
1989,Historical Emissions,9.107,8.535,8.825,Miles City,sfcWind
1990,Historical Emissions,9.244,8.427,8.99,Miles City,sfcWind
1991,Historical Emissions,9.088,8.509,8.913,Miles City,sfcWind
1992,Historical Emissions,9.327,8.663,8.963,Miles City,sfcWind
1993,Historical Emissions,9.148,8.527,8.753,Miles City,sfcWind
1994,Historical Emissions,9.293,8.296,8.807,Miles City,sfcWind
1995,Historical Emissions,9.531,8.588,8.873,Miles City,sfcWind
1996,Historical Emissions,9.368,8.625,9.1,Miles City,sfcWind
1997,Historical Emissions,9.307,8.397,8.652,Miles City,sfcWind
1998,Historical Emissions,9.27,8.507,8.949,Miles City,sfcWind
1999,Historical Emissions,9.069,8.59,8.775,Miles City,sfcWind
2000,Historical Emissions,9.001,8.603,8.885,Miles City,sfcWind
2001,Historical Emissions,9.065,8.359,8.753,Miles City,sfcWind
2002,Historical Emissions,9.32,8.412,8.805,Miles City,sfcWind
2003,Historical Emissions,8.986,8.512,8.792,Miles City,sfcWind
2004,Historical Emissions,9.21,8.736,8.909,Miles City,sfcWind
2005,Historical Emissions,9.362,8.405,8.796,Miles City,sfcWind
2006,Historical Emissions,9.134,8.485,8.908,Miles City,sfcWind
2007,Historical Emissions,9.163,8.367,8.767,Miles City,sfcWind
2008,Historical Emissions,9.03,8.39,8.718,Miles City,sfcWind
2009,Historical Emissions,9.03,8.492,8.813,Miles City,sfcWind
2010,Historical Emissions,9.13,8.435,8.878,Miles City,sfcWind
2011,Historical Emissions,9.136,8.591,8.762,Miles City,sfcWind
2012,Historical Emissions,9.165,8.529,8.743,Miles City,sfcWind
2013,Historical Emissions,9.135,8.478,8.659,Miles City,sfcWind
2014,Historical Emissions,9.276,8.653,8.834,Miles City,sfcWind
2015,"Moderating Emissions
(SSP1-2.6)",9.214,8.171,8.646,Miles City,sfcWind
2015,"Middle of the Road
(SSP2-4.5)",9.31,7.999,8.925,Miles City,sfcWind
2015,"High Emissions
(SSP3-7.0)",9.35,8.158,8.608,Miles City,sfcWind
2015,"Accelerating Emissions
(SSP5-8.5)",9.07,8.394,8.737,Miles City,sfcWind
2016,"Moderating Emissions
(SSP1-2.6)",9,8.034,8.76,Miles City,sfcWind
2016,"Middle of the Road
(SSP2-4.5)",9.156,8.102,8.763,Miles City,sfcWind
2016,"High Emissions
(SSP3-7.0)",9.325,8.403,8.692,Miles City,sfcWind
2016,"Accelerating Emissions
(SSP5-8.5)",9.437,8.244,8.609,Miles City,sfcWind
2017,"Moderating Emissions
(SSP1-2.6)",9.174,7.802,8.882,Miles City,sfcWind
2017,"Middle of the Road
(SSP2-4.5)",9.032,8.277,8.731,Miles City,sfcWind
2017,"High Emissions
(SSP3-7.0)",9.048,7.939,8.434,Miles City,sfcWind
