year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,31.414,15.414,22.357,Blackfeet,con-dry
1951,Historical Emissions,25.785,15.386,21.286,Blackfeet,con-dry
1952,Historical Emissions,28.657,14.743,20,Blackfeet,con-dry
1953,Historical Emissions,27.128,12.372,19,Blackfeet,con-dry
1954,Historical Emissions,25.414,13.115,18.857,Blackfeet,con-dry
1955,Historical Emissions,28.8,16.215,19.571,Blackfeet,con-dry
1956,Historical Emissions,29.9,15.343,21.786,Blackfeet,con-dry
1957,Historical Emissions,30.1,15.6,17.714,Blackfeet,con-dry
1958,Historical Emissions,22.514,12.643,17.286,Blackfeet,con-dry
1959,Historical Emissions,20.257,13.328,16.286,Blackfeet,con-dry
1960,Historical Emissions,32.071,13.3,20.214,Blackfeet,con-dry
1961,Historical Emissions,35.943,16.414,22.571,Blackfeet,con-dry
1962,Historical Emissions,28.057,13.086,19.286,Blackfeet,con-dry
1963,Historical Emissions,25.957,16.485,19,Blackfeet,con-dry
1964,Historical Emissions,27.743,15.886,22.571,Blackfeet,con-dry
1965,Historical Emissions,28,16.2,23.5,Blackfeet,con-dry
1966,Historical Emissions,26,13.857,18.071,Blackfeet,con-dry
1967,Historical Emissions,24.143,15.114,20.286,Blackfeet,con-dry
1968,Historical Emissions,24.828,17.414,18.786,Blackfeet,con-dry
1969,Historical Emissions,27.557,16.9,18.071,Blackfeet,con-dry
1970,Historical Emissions,28.129,14.2,23.071,Blackfeet,con-dry
1971,Historical Emissions,28.957,11.714,21.929,Blackfeet,con-dry
1972,Historical Emissions,28.329,17.172,22.643,Blackfeet,con-dry
1973,Historical Emissions,29.543,14.643,17.429,Blackfeet,con-dry
1974,Historical Emissions,25.972,12.857,21.714,Blackfeet,con-dry
1975,Historical Emissions,25.171,15.072,18.643,Blackfeet,con-dry
1976,Historical Emissions,33.214,13.815,19.929,Blackfeet,con-dry
1977,Historical Emissions,24.314,13.786,16.357,Blackfeet,con-dry
1978,Historical Emissions,29.743,15.214,21.571,Blackfeet,con-dry
1979,Historical Emissions,30.5,18.886,23.786,Blackfeet,con-dry
1980,Historical Emissions,38.2,14.915,18.5,Blackfeet,con-dry
1981,Historical Emissions,22.757,13.543,19.643,Blackfeet,con-dry
