year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,5.014,0.4,1.072,Blackfeet,above90
1951,Historical Emissions,8.758,0.071,1.428,Blackfeet,above90
1952,Historical Emissions,8.586,0.114,1.786,Blackfeet,above90
1953,Historical Emissions,3.014,0.4,1.499,Blackfeet,above90
1954,Historical Emissions,5.414,0.057,0.714,Blackfeet,above90
1955,Historical Emissions,4.514,0.057,1.5,Blackfeet,above90
1956,Historical Emissions,16.429,0,0.572,Blackfeet,above90
1957,Historical Emissions,6.671,0,0.5,Blackfeet,above90
1958,Historical Emissions,5.385,0,2.643,Blackfeet,above90
1959,Historical Emissions,1.515,0,0.5,Blackfeet,above90
1960,Historical Emissions,5.599,0,0.643,Blackfeet,above90
1961,Historical Emissions,2.457,0,1.143,Blackfeet,above90
1962,Historical Emissions,4.414,0.071,1.857,Blackfeet,above90
1963,Historical Emissions,3.814,0,0,Blackfeet,above90
1964,Historical Emissions,4.229,0,1.357,Blackfeet,above90
1965,Historical Emissions,3.643,0.071,0.286,Blackfeet,above90
1966,Historical Emissions,5.772,0.343,0.857,Blackfeet,above90
1967,Historical Emissions,2.115,0.057,0.715,Blackfeet,above90
1968,Historical Emissions,3.486,0,0.286,Blackfeet,above90
1969,Historical Emissions,2.314,0.114,0.5,Blackfeet,above90
1970,Historical Emissions,1.485,0,0.357,Blackfeet,above90
1971,Historical Emissions,4.6,0.128,0.857,Blackfeet,above90
1972,Historical Emissions,2.771,0,1.786,Blackfeet,above90
1973,Historical Emissions,5.271,0.4,2.214,Blackfeet,above90
1974,Historical Emissions,3.286,0,0.071,Blackfeet,above90
1975,Historical Emissions,6.229,0,1.714,Blackfeet,above90
1976,Historical Emissions,3.071,0,0.357,Blackfeet,above90
1977,Historical Emissions,4.4,0,0,Blackfeet,above90
1978,Historical Emissions,4.257,0.057,0.857,Blackfeet,above90
1979,Historical Emissions,2.329,0,0.357,Blackfeet,above90
1980,Historical Emissions,2.2,0.057,0.5,Blackfeet,above90
1981,Historical Emissions,3.629,0.143,1.643,Blackfeet,above90
1982,Historical Emissions,2.829,0.114,1.357,Blackfeet,above90
1983,Historical Emissions,1.329,0,0.071,Blackfeet,above90
1984,Historical Emissions,2.385,0,0.214,Blackfeet,above90
1985,Historical Emissions,2.514,0.071,0.5,Blackfeet,above90
1986,Historical Emissions,3.472,0.057,0.643,Blackfeet,above90
1987,Historical Emissions,7.5,0,0.429,Blackfeet,above90
1988,Historical Emissions,4.501,0,1.857,Blackfeet,above90
1989,Historical Emissions,4.057,0.057,1.5,Blackfeet,above90
1990,Historical Emissions,5.799,0.057,2.5,Blackfeet,above90
1991,Historical Emissions,4.415,0,0.786,Blackfeet,above90
1992,Historical Emissions,7.043,0,0,Blackfeet,above90
1993,Historical Emissions,2.057,0.057,0.286,Blackfeet,above90
1994,Historical Emissions,4.643,0,1.429,Blackfeet,above90
1995,Historical Emissions,5.771,0,0.929,Blackfeet,above90
1996,Historical Emissions,14.257,1.571,4.5,Blackfeet,above90
1997,Historical Emissions,4.528,0.415,2.214,Blackfeet,above90
1998,Historical Emissions,5.772,0.114,1.285,Blackfeet,above90
1999,Historical Emissions,3.257,0.343,0.571,Blackfeet,above90
2000,Historical Emissions,5.758,0,3.072,Blackfeet,above90
2001,Historical Emissions,3.343,0.5,1.571,Blackfeet,above90
2002,Historical Emissions,7.542,0.457,2.143,Blackfeet,above90
2003,Historical Emissions,8.886,0.743,5,Blackfeet,above90
2004,Historical Emissions,9.586,1.686,4.214,Blackfeet,above90
2005,Historical Emissions,7.4,0.599,2.429,Blackfeet,above90
2006,Historical Emissions,5.8,1.486,4.214,Blackfeet,above90
2007,Historical Emissions,4.457,0.114,1.213,Blackfeet,above90
2008,Historical Emissions,7.242,0.057,1.357,Blackfeet,above90
2009,Historical Emissions,4.214,0.171,2.5,Blackfeet,above90
2010,Historical Emissions,2.857,0.286,1.858,Blackfeet,above90
2011,Historical Emissions,6.842,0.057,2,Blackfeet,above90
2012,Historical Emissions,11.071,1.871,3.5,Blackfeet,above90
2013,Historical Emissions,11.771,0.886,5.857,Blackfeet,above90
2014,Historical Emissions,11.6,0.842,2.5,Blackfeet,above90
2015,"Moderating Emissions
(SSP1-2.6)",9.071,1.671,5.429,Blackfeet,above90
2015,"Middle of the Road
(SSP2-4.5)",12.114,1.757,7.285,Blackfeet,above90
2015,"High Emissions
(SSP3-7.0)",14.228,2.557,7,Blackfeet,above90
2015,"Accelerating Emissions
(SSP5-8.5)",10.258,3.043,6.714,Blackfeet,above90
2016,"Moderating Emissions
(SSP1-2.6)",13.944,2.143,5.714,Blackfeet,above90
2016,"Middle of the Road
(SSP2-4.5)",13.757,0.342,3.357,Blackfeet,above90
2016,"High Emissions
(SSP3-7.0)",12.443,4.029,10.857,Blackfeet,above90
2016,"Accelerating Emissions
(SSP5-8.5)",5.899,0.143,2.5,Blackfeet,above90
2017,"Moderating Emissions
(SSP1-2.6)",17.814,1.887,4.071,Blackfeet,above90
2017,"Middle of the Road
(SSP2-4.5)",8.3,0.114,5.643,Blackfeet,above90
2017,"High Emissions
(SSP3-7.0)",10.4,0.286,3.928,Blackfeet,above90
2017,"Accelerating Emissions
(SSP5-8.5)",17.414,1.756,4.786,Blackfeet,above90
2018,"Moderating Emissions
(SSP1-2.6)",12.885,0.4,3.929,Blackfeet,above90
2018,"Middle of the Road
(SSP2-4.5)",11.958,0.642,4.5,Blackfeet,above90
2018,"High Emissions
(SSP3-7.0)",15.614,0.614,3.643,Blackfeet,above90
2018,"Accelerating Emissions
(SSP5-8.5)",9.015,1.086,2.643,Blackfeet,above90
2019,"Moderating Emissions
(SSP1-2.6)",14.429,1.957,6.143,Blackfeet,above90
2019,"Middle of the Road
(SSP2-4.5)",10.3,1.229,3.714,Blackfeet,above90
2019,"High Emissions
(SSP3-7.0)",9.571,0,2.429,Blackfeet,above90
2019,"Accelerating Emissions
(SSP5-8.5)",13.886,0.686,6.715,Blackfeet,above90
2020,"Moderating Emissions
(SSP1-2.6)",20.858,0.057,7,Blackfeet,above90
2020,"Middle of the Road
(SSP2-4.5)",7.985,0.585,3.714,Blackfeet,above90
2020,"High Emissions
(SSP3-7.0)",6.714,0.843,3,Blackfeet,above90
2020,"Accelerating Emissions
(SSP5-8.5)",12.643,1.5,4.214,Blackfeet,above90
2021,"Moderating Emissions
(SSP1-2.6)",26.742,2.686,5.571,Blackfeet,above90
2021,"Middle of the Road
(SSP2-4.5)",20.4,0,3.071,Blackfeet,above90
2021,"High Emissions
(SSP3-7.0)",14.142,1.928,6.428,Blackfeet,above90
2021,"Accelerating Emissions
(SSP5-8.5)",8.5,1.571,3.571,Blackfeet,above90
2022,"Moderating Emissions
(SSP1-2.6)",10.857,2.014,5.429,Blackfeet,above90
2022,"Middle of the Road
(SSP2-4.5)",12.356,1.3,6.357,Blackfeet,above90
2022,"High Emissions
(SSP3-7.0)",13.586,0,3.143,Blackfeet,above90
2022,"Accelerating Emissions
(SSP5-8.5)",15.286,1.542,5.571,Blackfeet,above90
2023,"Moderating Emissions
(SSP1-2.6)",11.115,1.143,2.929,Blackfeet,above90
2023,"Middle of the Road
(SSP2-4.5)",13.485,2.542,4.501,Blackfeet,above90
2023,"High Emissions
(SSP3-7.0)",14.329,3.715,7.858,Blackfeet,above90
2023,"Accelerating Emissions
(SSP5-8.5)",12.785,0.228,3.214,Blackfeet,above90
2024,"Moderating Emissions
(SSP1-2.6)",17.629,0.357,4.571,Blackfeet,above90
2024,"Middle of the Road
(SSP2-4.5)",23.8,2.029,5.929,Blackfeet,above90
2024,"High Emissions
(SSP3-7.0)",12.628,1.957,5.642,Blackfeet,above90
2024,"Accelerating Emissions
(SSP5-8.5)",11.885,0.671,4.571,Blackfeet,above90
2025,"Moderating Emissions
(SSP1-2.6)",15.215,3.328,7,Blackfeet,above90
2025,"Middle of the Road
(SSP2-4.5)",7.886,0.714,3.929,Blackfeet,above90
2025,"High Emissions
(SSP3-7.0)",21.929,3.643,4.643,Blackfeet,above90
2025,"Accelerating Emissions
(SSP5-8.5)",18.186,2.885,6.501,Blackfeet,above90
2026,"Moderating Emissions
(SSP1-2.6)",9.586,2.957,3.572,Blackfeet,above90
2026,"Middle of the Road
(SSP2-4.5)",19.329,0.414,7.285,Blackfeet,above90
2026,"High Emissions
(SSP3-7.0)",7.357,0.471,3.643,Blackfeet,above90
2026,"Accelerating Emissions
(SSP5-8.5)",20.686,2.229,3.572,Blackfeet,above90
2027,"Moderating Emissions
(SSP1-2.6)",18.957,0.885,3.786,Blackfeet,above90
2027,"Middle of the Road
(SSP2-4.5)",20.071,0.871,3.285,Blackfeet,above90
2027,"High Emissions
(SSP3-7.0)",16.929,1.814,9.714,Blackfeet,above90
2027,"Accelerating Emissions
(SSP5-8.5)",30.043,5.085,9,Blackfeet,above90
2028,"Moderating Emissions
(SSP1-2.6)",13.843,0.772,4.857,Blackfeet,above90
2028,"Middle of the Road
(SSP2-4.5)",13.171,0.4,6.285,Blackfeet,above90
2028,"High Emissions
(SSP3-7.0)",16.614,4.171,7.999,Blackfeet,above90
2028,"Accelerating Emissions
(SSP5-8.5)",20.443,0.342,4.357,Blackfeet,above90
2029,"Moderating Emissions
(SSP1-2.6)",15.085,2.414,6.786,Blackfeet,above90
2029,"Middle of the Road
(SSP2-4.5)",15.471,0.828,1.929,Blackfeet,above90
2029,"High Emissions
(SSP3-7.0)",23.615,0.629,4.929,Blackfeet,above90
2029,"Accelerating Emissions
(SSP5-8.5)",17.271,2.757,8.714,Blackfeet,above90
2030,"Moderating Emissions
(SSP1-2.6)",13.914,0.671,4.143,Blackfeet,above90
2030,"Middle of the Road
(SSP2-4.5)",18,2.8,10.356,Blackfeet,above90
2030,"High Emissions
(SSP3-7.0)",25.671,2.314,5.286,Blackfeet,above90
2030,"Accelerating Emissions
(SSP5-8.5)",29.414,1.543,4.714,Blackfeet,above90
2031,"Moderating Emissions
(SSP1-2.6)",13.228,3.328,8.071,Blackfeet,above90
2031,"Middle of the Road
(SSP2-4.5)",19.829,3.143,8.714,Blackfeet,above90
2031,"High Emissions
(SSP3-7.0)",31.9,2.315,9.285,Blackfeet,above90
2031,"Accelerating Emissions
(SSP5-8.5)",16.699,1.971,7.071,Blackfeet,above90
2032,"Moderating Emissions
(SSP1-2.6)",17.014,1.257,9.715,Blackfeet,above90
2032,"Middle of the Road
(SSP2-4.5)",10.171,2.8,6.929,Blackfeet,above90
2032,"High Emissions
(SSP3-7.0)",27.358,0.457,5.142,Blackfeet,above90
2032,"Accelerating Emissions
(SSP5-8.5)",20.542,0.828,4.429,Blackfeet,above90
2033,"Moderating Emissions
(SSP1-2.6)",11.514,4.257,7.5,Blackfeet,above90
2033,"Middle of the Road
(SSP2-4.5)",22.228,3.001,12.144,Blackfeet,above90
2033,"High Emissions
(SSP3-7.0)",16.229,1.429,3.143,Blackfeet,above90
2033,"Accelerating Emissions
(SSP5-8.5)",17.614,4.186,12.215,Blackfeet,above90
