year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,0.815,0.009,0.642,Lewistown,con-wet
1951,Historical Emissions,0.587,0.009,0.074,Lewistown,con-wet
1952,Historical Emissions,0.823,0.026,0.316,Lewistown,con-wet
1953,Historical Emissions,0.663,0,0.253,Lewistown,con-wet
1954,Historical Emissions,0.905,0.249,0.347,Lewistown,con-wet
1955,Historical Emissions,0.865,0.261,0.516,Lewistown,con-wet
1956,Historical Emissions,0.872,0,0.379,Lewistown,con-wet
1957,Historical Emissions,1.036,0.134,0.863,Lewistown,con-wet
1958,Historical Emissions,0.924,0,0.368,Lewistown,con-wet
1959,Historical Emissions,0.855,0.042,0.389,Lewistown,con-wet
1960,Historical Emissions,1.038,0,0.242,Lewistown,con-wet
1961,Historical Emissions,0.811,0.066,0.189,Lewistown,con-wet
1962,Historical Emissions,0.655,0.017,0.2,Lewistown,con-wet
1963,Historical Emissions,0.891,0.059,0.474,Lewistown,con-wet
1964,Historical Emissions,0.889,0,0.411,Lewistown,con-wet
1965,Historical Emissions,0.745,0,0.179,Lewistown,con-wet
1966,Historical Emissions,0.851,0.091,0.453,Lewistown,con-wet
1967,Historical Emissions,1.091,0.042,0.232,Lewistown,con-wet
1968,Historical Emissions,0.718,0,0.295,Lewistown,con-wet
1969,Historical Emissions,0.543,0,0,Lewistown,con-wet
1970,Historical Emissions,0.309,0.026,0.242,Lewistown,con-wet
1971,Historical Emissions,0.891,0.026,0.084,Lewistown,con-wet
1972,Historical Emissions,0.707,0.068,0.463,Lewistown,con-wet
1973,Historical Emissions,0.827,0.042,0.242,Lewistown,con-wet
1974,Historical Emissions,0.937,0.067,0.526,Lewistown,con-wet
1975,Historical Emissions,0.595,0.172,0.389,Lewistown,con-wet
1976,Historical Emissions,1.002,0.047,0.547,Lewistown,con-wet
1977,Historical Emissions,0.807,0,0.295,Lewistown,con-wet
1978,Historical Emissions,0.612,0.026,0.442,Lewistown,con-wet
