scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),15.814,6.746,11.021,Missoula,freeze-free
Historical Emissions,Aug,Mid Century (2040-2069),31,29.509,30.822,Missoula,freeze-free
Historical Emissions,Dec,Mid Century (2040-2069),6.243,0.484,2.618,Missoula,freeze-free
Historical Emissions,Feb,Mid Century (2040-2069),8.354,1.172,3.932,Missoula,freeze-free
Historical Emissions,Jan,Mid Century (2040-2069),7.47,0.565,3.199,Missoula,freeze-free
Historical Emissions,Jul,Mid Century (2040-2069),31,30.263,30.932,Missoula,freeze-free
Historical Emissions,Jun,Mid Century (2040-2069),29.729,25.798,28.263,Missoula,freeze-free
Historical Emissions,Mar,Mid Century (2040-2069),11.882,3.165,7,Missoula,freeze-free
Historical Emissions,May,Mid Century (2040-2069),26.87,17.839,22.085,Missoula,freeze-free
Historical Emissions,Nov,Mid Century (2040-2069),12.11,3.205,7.098,Missoula,freeze-free
Historical Emissions,Oct,Mid Century (2040-2069),21.658,10.409,15.902,Missoula,freeze-free
Historical Emissions,Sep,Mid Century (2040-2069),28.642,21.858,25.81,Missoula,freeze-free
Historical Emissions,Apr,End-of-Century (2070-2099),15.814,6.746,11.021,Missoula,freeze-free
Historical Emissions,Aug,End-of-Century (2070-2099),31,29.509,30.822,Missoula,freeze-free
Historical Emissions,Dec,End-of-Century (2070-2099),6.243,0.484,2.618,Missoula,freeze-free
Historical Emissions,Feb,End-of-Century (2070-2099),8.354,1.172,3.932,Missoula,freeze-free
Historical Emissions,Jan,End-of-Century (2070-2099),7.47,0.565,3.199,Missoula,freeze-free
Historical Emissions,Jul,End-of-Century (2070-2099),31,30.263,30.932,Missoula,freeze-free
Historical Emissions,Jun,End-of-Century (2070-2099),29.729,25.798,28.263,Missoula,freeze-free
Historical Emissions,Mar,End-of-Century (2070-2099),11.882,3.165,7,Missoula,freeze-free
Historical Emissions,May,End-of-Century (2070-2099),26.87,17.839,22.085,Missoula,freeze-free
Historical Emissions,Nov,End-of-Century (2070-2099),12.11,3.205,7.098,Missoula,freeze-free
Historical Emissions,Oct,End-of-Century (2070-2099),21.658,10.409,15.902,Missoula,freeze-free
Historical Emissions,Sep,End-of-Century (2070-2099),28.642,21.858,25.81,Missoula,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),19.187,10.252,14.945,Missoula,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),18.872,8.637,13.903,Missoula,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),31,30.409,30.979,Missoula,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),31,30.494,30.992,Missoula,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),10.933,0.257,4.419,Missoula,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),9.435,1.496,4.632,Missoula,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),11.424,2.753,5.614,Missoula,freeze-free
