scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),58.865,47.98,52.655,Butte,tasmax
Historical Emissions,Aug,Mid Century (2040-2069),85.812,77.292,82.026,Butte,tasmax
Historical Emissions,Dec,Mid Century (2040-2069),38.65,28.45,33.905,Butte,tasmax
Historical Emissions,Feb,Mid Century (2040-2069),42.467,33.088,38.037,Butte,tasmax
Historical Emissions,Jan,Mid Century (2040-2069),38.291,28.286,34.069,Butte,tasmax
Historical Emissions,Jul,Mid Century (2040-2069),87.148,78.515,83.114,Butte,tasmax
Historical Emissions,Jun,Mid Century (2040-2069),78.396,68.523,73.383,Butte,tasmax
Historical Emissions,Mar,Mid Century (2040-2069),48.709,40.034,44.08,Butte,tasmax
Historical Emissions,May,Mid Century (2040-2069),69.411,58.225,63.821,Butte,tasmax
Historical Emissions,Nov,Mid Century (2040-2069),47.402,37.097,41.723,Butte,tasmax
Historical Emissions,Oct,Mid Century (2040-2069),64.93,51.105,58.019,Butte,tasmax
Historical Emissions,Sep,Mid Century (2040-2069),77.385,66.369,71.846,Butte,tasmax
Historical Emissions,Apr,End-of-Century (2070-2099),58.865,47.98,52.655,Butte,tasmax
Historical Emissions,Aug,End-of-Century (2070-2099),85.812,77.292,82.026,Butte,tasmax
Historical Emissions,Dec,End-of-Century (2070-2099),38.65,28.45,33.905,Butte,tasmax
Historical Emissions,Feb,End-of-Century (2070-2099),42.467,33.088,38.037,Butte,tasmax
Historical Emissions,Jan,End-of-Century (2070-2099),38.291,28.286,34.069,Butte,tasmax
Historical Emissions,Jul,End-of-Century (2070-2099),87.148,78.515,83.114,Butte,tasmax
Historical Emissions,Jun,End-of-Century (2070-2099),78.396,68.523,73.383,Butte,tasmax
Historical Emissions,Mar,End-of-Century (2070-2099),48.709,40.034,44.08,Butte,tasmax
Historical Emissions,May,End-of-Century (2070-2099),69.411,58.225,63.821,Butte,tasmax
Historical Emissions,Nov,End-of-Century (2070-2099),47.402,37.097,41.723,Butte,tasmax
Historical Emissions,Oct,End-of-Century (2070-2099),64.93,51.105,58.019,Butte,tasmax
Historical Emissions,Sep,End-of-Century (2070-2099),77.385,66.369,71.846,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),60.802,50.75,56.907,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),61.531,50.516,56.331,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),88.267,80.496,86.237,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),89.007,81.028,84.661,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),40.494,25.413,35.602,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),41.76,30.864,36.452,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),45.981,37.196,39.956,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),44.599,35.314,40.644,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),42.613,32.279,37.269,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),39.834,30.773,35.801,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),89.752,80.063,85.662,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),90.317,81.304,85.396,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),79.691,70.87,74.156,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),81.082,70.491,75.492,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),49.132,41.903,45.884,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),52.069,41.687,46.998,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),71.916,61.979,66.172,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),70.832,61.013,65.888,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),48.553,38.708,43.789,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),49.25,39.735,45.051,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),64.585,54.454,59.01,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),67.317,54.227,60.844,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),79.238,69.715,75.688,Butte,tasmax
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),80.825,69.948,74.802,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),64.634,52.617,55.285,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),61.748,51.12,55.701,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),92.888,83.352,86.481,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),90.346,81.086,85.719,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),45.412,33.98,38.942,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),40.953,30.505,36.675,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),46.872,36.676,43.761,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),45.125,35.503,40.139,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),41.179,32.851,37.586,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),40.799,31.233,36.269,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),93.279,84.701,88.025,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),92.086,81.607,86.602,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),82.037,73.081,77.719,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),81.717,71.059,76.297,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),55.004,44.018,48.589,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),51.937,41.905,46.953,Butte,tasmax
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),72.712,64.38,67.805,Butte,tasmax
