scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),47.897,40.409,43.942,Billings,tas
Historical Emissions,Aug,Mid Century (2040-2069),73.232,66.563,70.081,Billings,tas
Historical Emissions,Dec,Mid Century (2040-2069),31.965,18.161,25.47,Billings,tas
Historical Emissions,Feb,Mid Century (2040-2069),34.599,21.826,28.672,Billings,tas
Historical Emissions,Jan,Mid Century (2040-2069),30.291,16.394,24.83,Billings,tas
Historical Emissions,Jul,Mid Century (2040-2069),74.724,67.469,71.319,Billings,tas
Historical Emissions,Jun,Mid Century (2040-2069),67.077,59.62,63.405,Billings,tas
Historical Emissions,Mar,Mid Century (2040-2069),39.244,29.884,35.519,Billings,tas
Historical Emissions,May,Mid Century (2040-2069),58.046,49.987,53.82,Billings,tas
Historical Emissions,Nov,Mid Century (2040-2069),40.009,29.377,34.518,Billings,tas
Historical Emissions,Oct,Mid Century (2040-2069),53.266,42.626,48,Billings,tas
Historical Emissions,Sep,Mid Century (2040-2069),64.63,55.852,60.23,Billings,tas
Historical Emissions,Apr,End-of-Century (2070-2099),47.897,40.409,43.942,Billings,tas
Historical Emissions,Aug,End-of-Century (2070-2099),73.232,66.563,70.081,Billings,tas
Historical Emissions,Dec,End-of-Century (2070-2099),31.965,18.161,25.47,Billings,tas
Historical Emissions,Feb,End-of-Century (2070-2099),34.599,21.826,28.672,Billings,tas
Historical Emissions,Jan,End-of-Century (2070-2099),30.291,16.394,24.83,Billings,tas
Historical Emissions,Jul,End-of-Century (2070-2099),74.724,67.469,71.319,Billings,tas
Historical Emissions,Jun,End-of-Century (2070-2099),67.077,59.62,63.405,Billings,tas
Historical Emissions,Mar,End-of-Century (2070-2099),39.244,29.884,35.519,Billings,tas
Historical Emissions,May,End-of-Century (2070-2099),58.046,49.987,53.82,Billings,tas
Historical Emissions,Nov,End-of-Century (2070-2099),40.009,29.377,34.518,Billings,tas
Historical Emissions,Oct,End-of-Century (2070-2099),53.266,42.626,48,Billings,tas
Historical Emissions,Sep,End-of-Century (2070-2099),64.63,55.852,60.23,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),49.527,43.367,46.686,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),49.979,42.682,46.44,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),75.947,69.226,73.494,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),76.36,69.898,72.837,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),34.275,16.646,28.034,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),34.717,21.266,29.104,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),40.796,27.768,31.999,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),36.759,25.014,31.653,Billings,tas
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),36.193,20.819,28.836,Billings,tas
