scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),209.493,83.94,139.688,Miles City,gdd
Historical Emissions,Aug,Mid Century (2040-2069),698.099,554.552,636.094,Miles City,gdd
Historical Emissions,Dec,Mid Century (2040-2069),8.547,0,0.542,Miles City,gdd
Historical Emissions,Feb,Mid Century (2040-2069),14.138,0,1.737,Miles City,gdd
Historical Emissions,Jan,Mid Century (2040-2069),3.371,0,0.056,Miles City,gdd
Historical Emissions,Jul,Mid Century (2040-2069),732.372,584.72,664.994,Miles City,gdd
Historical Emissions,Jun,Mid Century (2040-2069),573.786,389.745,487.794,Miles City,gdd
Historical Emissions,Mar,Mid Century (2040-2069),79.129,6.298,36.163,Miles City,gdd
Historical Emissions,May,Mid Century (2040-2069),408.543,224.153,309.832,Miles City,gdd
Historical Emissions,Nov,Mid Century (2040-2069),63.084,4.846,27.465,Miles City,gdd
Historical Emissions,Oct,Mid Century (2040-2069),298.095,112.033,209.36,Miles City,gdd
Historical Emissions,Sep,Mid Century (2040-2069),510.508,321.936,423.083,Miles City,gdd
Historical Emissions,Apr,End-of-Century (2070-2099),209.493,83.94,139.688,Miles City,gdd
Historical Emissions,Aug,End-of-Century (2070-2099),698.099,554.552,636.094,Miles City,gdd
Historical Emissions,Dec,End-of-Century (2070-2099),8.547,0,0.542,Miles City,gdd
Historical Emissions,Feb,End-of-Century (2070-2099),14.138,0,1.737,Miles City,gdd
Historical Emissions,Jan,End-of-Century (2070-2099),3.371,0,0.056,Miles City,gdd
Historical Emissions,Jul,End-of-Century (2070-2099),732.372,584.72,664.994,Miles City,gdd
Historical Emissions,Jun,End-of-Century (2070-2099),573.786,389.745,487.794,Miles City,gdd
Historical Emissions,Mar,End-of-Century (2070-2099),79.129,6.298,36.163,Miles City,gdd
Historical Emissions,May,End-of-Century (2070-2099),408.543,224.153,309.832,Miles City,gdd
Historical Emissions,Nov,End-of-Century (2070-2099),63.084,4.846,27.465,Miles City,gdd
Historical Emissions,Oct,End-of-Century (2070-2099),298.095,112.033,209.36,Miles City,gdd
Historical Emissions,Sep,End-of-Century (2070-2099),510.508,321.936,423.083,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),250.861,97.748,167.146,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),242.062,101.651,175.229,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),736.472,618.608,693.466,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),747.968,632.15,695.805,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),12.233,0,2.325,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),16.449,0,2.072,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),40.457,0.76,3.258,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),27.329,0.003,4.687,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),13.112,0,0.053,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),4.82,0,0.185,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),769.181,597.292,720.573,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),781.274,645.183,714.144,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),600.209,438.582,531.873,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),617.177,446.881,527.636,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),95.995,24.522,47.95,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),107.057,15.599,55.673,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),465.863,255.252,354.586,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),443.849,269.582,349.941,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),57.744,16.516,40.802,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),81.758,12.161,42.731,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),298.531,154.5,204.731,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),348.416,151.473,246.46,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Sep,End-of-Century (2070-2099),574.837,354.175,460.863,Miles City,gdd
"Moderating Emissions
(SSP1-2.6)",Sep,Mid Century (2040-2069),563.328,389.592,471.907,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Apr,End-of-Century (2070-2099),229.543,134.207,168.507,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Apr,Mid Century (2040-2069),253.072,104.523,167.544,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Aug,End-of-Century (2070-2099),834.106,684.899,745.729,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Aug,Mid Century (2040-2069),771.944,642.297,708.979,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Dec,End-of-Century (2070-2099),45.221,0.167,6.712,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Dec,Mid Century (2040-2069),18.709,0,2.327,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Feb,End-of-Century (2070-2099),45.14,2.235,14.658,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Feb,Mid Century (2040-2069),31.097,0.075,5.585,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Jan,End-of-Century (2070-2099),12.062,0.026,1.187,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Jan,Mid Century (2040-2069),6.874,0,0.511,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Jul,End-of-Century (2070-2099),834.405,710.683,772.782,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Jul,Mid Century (2040-2069),798.377,654.677,734.582,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Jun,End-of-Century (2070-2099),666.337,472.046,592.319,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Jun,Mid Century (2040-2069),631.595,446.79,548.004,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Mar,End-of-Century (2070-2099),119.97,29.016,78.656,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Mar,Mid Century (2040-2069),103.422,15.302,53.83,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",May,End-of-Century (2070-2099),464.48,329.473,382.634,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",May,Mid Century (2040-2069),457.071,257.083,356.038,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Nov,End-of-Century (2070-2099),95.101,6.823,62.287,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Nov,Mid Century (2040-2069),98.74,9.788,46.03,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Oct,End-of-Century (2070-2099),362.631,158.652,296.54,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Oct,Mid Century (2040-2069),357.529,159.18,252.156,Miles City,gdd
"Middle of the Road
(SSP2-4.5)",Sep,End-of-Century (2070-2099),594.594,411.224,530.024,Miles City,gdd
