year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,33.231,30.753,32.075,Billings,tasmin
1951,Historical Emissions,33.161,30.537,32.399,Billings,tasmin
1952,Historical Emissions,33.306,30.293,31.299,Billings,tasmin
1953,Historical Emissions,32.327,29.819,31.469,Billings,tasmin
1954,Historical Emissions,34.104,29.428,31.519,Billings,tasmin
1955,Historical Emissions,33.889,30.477,32.929,Billings,tasmin
1956,Historical Emissions,33.391,31.513,32.19,Billings,tasmin
1957,Historical Emissions,33.418,31.426,32.195,Billings,tasmin
1958,Historical Emissions,33.31,31.381,31.609,Billings,tasmin
1959,Historical Emissions,31.829,29.062,31.045,Billings,tasmin
1960,Historical Emissions,33.882,28.906,31.038,Billings,tasmin
1961,Historical Emissions,33.414,30.607,32.845,Billings,tasmin
1962,Historical Emissions,32.457,29.704,31.283,Billings,tasmin
1963,Historical Emissions,32.534,30.307,31.216,Billings,tasmin
1964,Historical Emissions,32.863,30.171,32.107,Billings,tasmin
1965,Historical Emissions,32.979,30.373,31.388,Billings,tasmin
1966,Historical Emissions,34.273,31.017,32.297,Billings,tasmin
1967,Historical Emissions,32.618,30.211,31.66,Billings,tasmin
1968,Historical Emissions,32.666,28.736,31.56,Billings,tasmin
1969,Historical Emissions,32.642,30.083,32.044,Billings,tasmin
1970,Historical Emissions,33.71,31.452,32.315,Billings,tasmin
1971,Historical Emissions,35.113,30.951,33.761,Billings,tasmin
1972,Historical Emissions,33,30.285,31.279,Billings,tasmin
1973,Historical Emissions,33.215,30.848,32.157,Billings,tasmin
1974,Historical Emissions,33.97,30.204,32.258,Billings,tasmin
1975,Historical Emissions,33.139,29.356,32.039,Billings,tasmin
1976,Historical Emissions,33.079,29.403,32.141,Billings,tasmin
1977,Historical Emissions,34.204,31.78,33.055,Billings,tasmin
1978,Historical Emissions,34.92,30.331,32.624,Billings,tasmin
1979,Historical Emissions,34.462,31.45,33.127,Billings,tasmin
1980,Historical Emissions,32.801,31,31.994,Billings,tasmin
1981,Historical Emissions,33.987,31.742,33.1,Billings,tasmin
1982,Historical Emissions,33.34,31.316,32.916,Billings,tasmin
1983,Historical Emissions,33.802,31.056,31.963,Billings,tasmin
1984,Historical Emissions,33.258,31.193,32.616,Billings,tasmin
1985,Historical Emissions,34.067,31,32.533,Billings,tasmin
1986,Historical Emissions,32.979,30.357,32.043,Billings,tasmin
1987,Historical Emissions,33.245,29.518,30.468,Billings,tasmin
1988,Historical Emissions,33.221,31.241,31.753,Billings,tasmin
1989,Historical Emissions,33.283,31.143,31.807,Billings,tasmin
1990,Historical Emissions,34.256,31.92,33.383,Billings,tasmin
1991,Historical Emissions,33.677,30.226,31.724,Billings,tasmin
1992,Historical Emissions,33.477,30.031,31.317,Billings,tasmin
1993,Historical Emissions,34.427,30.023,32.631,Billings,tasmin
1994,Historical Emissions,34.626,31.602,32.447,Billings,tasmin
1995,Historical Emissions,33.606,30.798,31.537,Billings,tasmin
1996,Historical Emissions,34.515,31.037,33.737,Billings,tasmin
1997,Historical Emissions,34.46,31.537,32.858,Billings,tasmin
1998,Historical Emissions,35.084,30.001,32.785,Billings,tasmin
1999,Historical Emissions,34.846,31.874,33.216,Billings,tasmin
2000,Historical Emissions,34.058,31.331,32.405,Billings,tasmin
2001,Historical Emissions,34.983,31.658,32.959,Billings,tasmin
2002,Historical Emissions,35.617,32.808,34.176,Billings,tasmin
2003,Historical Emissions,35.727,32.639,33.07,Billings,tasmin
2004,Historical Emissions,35.081,32.582,33.9,Billings,tasmin
2005,Historical Emissions,36.489,32.109,35.385,Billings,tasmin
2006,Historical Emissions,34.739,31.315,32.421,Billings,tasmin
2007,Historical Emissions,34.826,32.505,34.33,Billings,tasmin
2008,Historical Emissions,35.618,32.878,33.759,Billings,tasmin
2009,Historical Emissions,34.117,33.215,33.458,Billings,tasmin
2010,Historical Emissions,34.342,32.59,33.695,Billings,tasmin
2011,Historical Emissions,35.95,33.498,34.014,Billings,tasmin
2012,Historical Emissions,34.687,32.056,33.966,Billings,tasmin
2013,Historical Emissions,35.437,31.971,33.387,Billings,tasmin
2014,Historical Emissions,35.987,32.996,34.217,Billings,tasmin
2015,"Moderating Emissions
(SSP1-2.6)",36.762,33.526,34.652,Billings,tasmin
2015,"Middle of the Road
(SSP2-4.5)",35.462,32.906,33.765,Billings,tasmin
2015,"High Emissions
(SSP3-7.0)",36.544,31.976,34.652,Billings,tasmin
2015,"Accelerating Emissions
(SSP5-8.5)",34.925,33.173,34.279,Billings,tasmin
2016,"Moderating Emissions
(SSP1-2.6)",36.631,33.133,34.901,Billings,tasmin
