scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),18.196,8.13,12.926,Lewistown,freeze-free
Historical Emissions,Aug,Mid Century (2040-2069),31,30.663,30.968,Lewistown,freeze-free
Historical Emissions,Dec,Mid Century (2040-2069),6.799,0.484,2.868,Lewistown,freeze-free
Historical Emissions,Feb,Mid Century (2040-2069),6.477,0.518,2.7,Lewistown,freeze-free
Historical Emissions,Jan,Mid Century (2040-2069),6.536,0.301,2.668,Lewistown,freeze-free
Historical Emissions,Jul,Mid Century (2040-2069),31,30.884,31,Lewistown,freeze-free
Historical Emissions,Jun,Mid Century (2040-2069),29.968,28.792,29.653,Lewistown,freeze-free
Historical Emissions,Mar,Mid Century (2040-2069),8.53,1.55,4.158,Lewistown,freeze-free
Historical Emissions,May,Mid Century (2040-2069),29.302,23.586,26.584,Lewistown,freeze-free
Historical Emissions,Nov,Mid Century (2040-2069),12.17,3.358,7.047,Lewistown,freeze-free
Historical Emissions,Oct,Mid Century (2040-2069),23.342,13.406,18.484,Lewistown,freeze-free
Historical Emissions,Sep,Mid Century (2040-2069),29.64,25.499,28.253,Lewistown,freeze-free
Historical Emissions,Apr,End-of-Century (2070-2099),18.196,8.13,12.926,Lewistown,freeze-free
Historical Emissions,Aug,End-of-Century (2070-2099),31,30.663,30.968,Lewistown,freeze-free
Historical Emissions,Dec,End-of-Century (2070-2099),6.799,0.484,2.868,Lewistown,freeze-free
Historical Emissions,Feb,End-of-Century (2070-2099),6.477,0.518,2.7,Lewistown,freeze-free
Historical Emissions,Jan,End-of-Century (2070-2099),6.536,0.301,2.668,Lewistown,freeze-free
Historical Emissions,Jul,End-of-Century (2070-2099),31,30.884,31,Lewistown,freeze-free
Historical Emissions,Jun,End-of-Century (2070-2099),29.968,28.792,29.653,Lewistown,freeze-free
Historical Emissions,Mar,End-of-Century (2070-2099),8.53,1.55,4.158,Lewistown,freeze-free
Historical Emissions,May,End-of-Century (2070-2099),29.302,23.586,26.584,Lewistown,freeze-free
Historical Emissions,Nov,End-of-Century (2070-2099),12.17,3.358,7.047,Lewistown,freeze-free
Historical Emissions,Oct,End-of-Century (2070-2099),23.342,13.406,18.484,Lewistown,freeze-free
Historical Emissions,Sep,End-of-Century (2070-2099),29.64,25.499,28.253,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),21.881,14.305,17.442,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),21.835,10.609,15.89,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),31,30.922,31,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),31,30.895,31,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),10.482,0.081,4.694,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),9.055,1.379,4.69,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),14.146,2.1,4.457,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),8.538,1.09,4.079,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),9.358,0.746,4.748,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),8.063,0.993,3.984,Lewistown,freeze-free
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),31,30.987,31,Lewistown,freeze-free
