scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),2.541,0.728,1.475,Northern Cheyenne,pr
Historical Emissions,Aug,Mid Century (2040-2069),1.762,0.182,0.799,Northern Cheyenne,pr
Historical Emissions,Dec,Mid Century (2040-2069),0.982,0.258,0.526,Northern Cheyenne,pr
Historical Emissions,Feb,Mid Century (2040-2069),0.738,0.188,0.42,Northern Cheyenne,pr
Historical Emissions,Jan,Mid Century (2040-2069),1.016,0.261,0.562,Northern Cheyenne,pr
Historical Emissions,Jul,Mid Century (2040-2069),2.254,0.297,0.98,Northern Cheyenne,pr
Historical Emissions,Jun,Mid Century (2040-2069),4.017,1.235,2.436,Northern Cheyenne,pr
Historical Emissions,Mar,Mid Century (2040-2069),1.18,0.353,0.672,Northern Cheyenne,pr
Historical Emissions,May,Mid Century (2040-2069),4.252,1.324,2.609,Northern Cheyenne,pr
Historical Emissions,Nov,Mid Century (2040-2069),1.185,0.249,0.641,Northern Cheyenne,pr
Historical Emissions,Oct,Mid Century (2040-2069),2.308,0.351,1.095,Northern Cheyenne,pr
Historical Emissions,Sep,Mid Century (2040-2069),2.692,0.335,1.176,Northern Cheyenne,pr
Historical Emissions,Apr,End-of-Century (2070-2099),2.541,0.728,1.475,Northern Cheyenne,pr
Historical Emissions,Aug,End-of-Century (2070-2099),1.762,0.182,0.799,Northern Cheyenne,pr
Historical Emissions,Dec,End-of-Century (2070-2099),0.982,0.258,0.526,Northern Cheyenne,pr
Historical Emissions,Feb,End-of-Century (2070-2099),0.738,0.188,0.42,Northern Cheyenne,pr
Historical Emissions,Jan,End-of-Century (2070-2099),1.016,0.261,0.562,Northern Cheyenne,pr
Historical Emissions,Jul,End-of-Century (2070-2099),2.254,0.297,0.98,Northern Cheyenne,pr
Historical Emissions,Jun,End-of-Century (2070-2099),4.017,1.235,2.436,Northern Cheyenne,pr
Historical Emissions,Mar,End-of-Century (2070-2099),1.18,0.353,0.672,Northern Cheyenne,pr
Historical Emissions,May,End-of-Century (2070-2099),4.252,1.324,2.609,Northern Cheyenne,pr
Historical Emissions,Nov,End-of-Century (2070-2099),1.185,0.249,0.641,Northern Cheyenne,pr
Historical Emissions,Oct,End-of-Century (2070-2099),2.308,0.351,1.095,Northern Cheyenne,pr
Historical Emissions,Sep,End-of-Century (2070-2099),2.692,0.335,1.176,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),3.117,0.817,1.836,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),2.756,0.84,1.628,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),1.698,0.502,0.904,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),1.892,0.161,0.773,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),1.138,0.261,0.511,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),0.989,0.244,0.517,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),0.769,0.254,0.512,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Feb,Mid Century (2040-2069),0.776,0.206,0.45,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Jan,End-of-Century (2070-2099),0.785,0.248,0.375,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Jan,Mid Century (2040-2069),1.032,0.305,0.602,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Jul,End-of-Century (2070-2099),2.385,0.366,0.982,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Jul,Mid Century (2040-2069),2.284,0.297,1.082,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Jun,End-of-Century (2070-2099),3.557,1.628,2.464,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Jun,Mid Century (2040-2069),4.173,1.124,2.477,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Mar,End-of-Century (2070-2099),1.223,0.398,0.847,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Mar,Mid Century (2040-2069),1.313,0.422,0.755,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",May,End-of-Century (2070-2099),4.766,1.565,3.025,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",May,Mid Century (2040-2069),4.619,1.571,2.951,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Nov,End-of-Century (2070-2099),1.369,0.342,0.835,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Nov,Mid Century (2040-2069),1.314,0.218,0.612,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Oct,End-of-Century (2070-2099),2.466,0.536,1.28,Northern Cheyenne,pr
"Moderating Emissions
(SSP1-2.6)",Oct,Mid Century (2040-2069),2.368,0.272,1.166,Northern Cheyenne,pr
