scenario,month,grp,upper,lower,value,location,variable
Historical Emissions,Apr,Mid Century (2040-2069),23,11.8,17,Big Porcupine,freeze-free
Historical Emissions,Aug,Mid Century (2040-2069),31,31,31,Big Porcupine,freeze-free
Historical Emissions,Dec,Mid Century (2040-2069),4.38,0,1.2,Big Porcupine,freeze-free
Historical Emissions,Feb,Mid Century (2040-2069),5.38,0,1,Big Porcupine,freeze-free
Historical Emissions,Jan,Mid Century (2040-2069),4.18,0,1,Big Porcupine,freeze-free
Historical Emissions,Jul,Mid Century (2040-2069),31,31,31,Big Porcupine,freeze-free
Historical Emissions,Jun,Mid Century (2040-2069),30,30,30,Big Porcupine,freeze-free
Historical Emissions,Mar,Mid Century (2040-2069),9.58,0.8,3.6,Big Porcupine,freeze-free
Historical Emissions,May,Mid Century (2040-2069),31,26.62,29.6,Big Porcupine,freeze-free
Historical Emissions,Nov,Mid Century (2040-2069),9.8,1.62,5,Big Porcupine,freeze-free
Historical Emissions,Oct,Mid Century (2040-2069),24.58,13.62,18.9,Big Porcupine,freeze-free
Historical Emissions,Sep,Mid Century (2040-2069),30,26.4,29,Big Porcupine,freeze-free
Historical Emissions,Apr,End-of-Century (2070-2099),23,11.8,17,Big Porcupine,freeze-free
Historical Emissions,Aug,End-of-Century (2070-2099),31,31,31,Big Porcupine,freeze-free
Historical Emissions,Dec,End-of-Century (2070-2099),4.38,0,1.2,Big Porcupine,freeze-free
Historical Emissions,Feb,End-of-Century (2070-2099),5.38,0,1,Big Porcupine,freeze-free
Historical Emissions,Jan,End-of-Century (2070-2099),4.18,0,1,Big Porcupine,freeze-free
Historical Emissions,Jul,End-of-Century (2070-2099),31,31,31,Big Porcupine,freeze-free
Historical Emissions,Jun,End-of-Century (2070-2099),30,30,30,Big Porcupine,freeze-free
Historical Emissions,Mar,End-of-Century (2070-2099),9.58,0.8,3.6,Big Porcupine,freeze-free
Historical Emissions,May,End-of-Century (2070-2099),31,26.62,29.6,Big Porcupine,freeze-free
Historical Emissions,Nov,End-of-Century (2070-2099),9.8,1.62,5,Big Porcupine,freeze-free
Historical Emissions,Oct,End-of-Century (2070-2099),24.58,13.62,18.9,Big Porcupine,freeze-free
Historical Emissions,Sep,End-of-Century (2070-2099),30,26.4,29,Big Porcupine,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,End-of-Century (2070-2099),26.06,18.58,23,Big Porcupine,freeze-free
"Moderating Emissions
(SSP1-2.6)",Apr,Mid Century (2040-2069),25.82,14.58,20.6,Big Porcupine,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,End-of-Century (2070-2099),31,31,31,Big Porcupine,freeze-free
"Moderating Emissions
(SSP1-2.6)",Aug,Mid Century (2040-2069),31,31,31,Big Porcupine,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,End-of-Century (2070-2099),5.38,0,2.4,Big Porcupine,freeze-free
"Moderating Emissions
(SSP1-2.6)",Dec,Mid Century (2040-2069),6.02,0,2,Big Porcupine,freeze-free
"Moderating Emissions
(SSP1-2.6)",Feb,End-of-Century (2070-2099),10.78,0,2,Big Porcupine,freeze-free
