year,scenario,upper,lower,value,location,variable
1950,Historical Emissions,36.941,32.357,32.95,Flathead,penman
1951,Historical Emissions,35.284,32.131,33.974,Flathead,penman
1952,Historical Emissions,34.603,31.666,33.365,Flathead,penman
1953,Historical Emissions,34.105,32.396,33.533,Flathead,penman
1954,Historical Emissions,35.238,31.194,32.746,Flathead,penman
1955,Historical Emissions,35.379,31.778,33.119,Flathead,penman
1956,Historical Emissions,35.517,31.271,33.115,Flathead,penman
1957,Historical Emissions,35.576,30.952,32.707,Flathead,penman
1958,Historical Emissions,34.283,30.765,32.675,Flathead,penman
1959,Historical Emissions,34.011,31.527,32.707,Flathead,penman
1960,Historical Emissions,34.073,31.553,32.109,Flathead,penman
1961,Historical Emissions,34.502,31.777,32.806,Flathead,penman
1962,Historical Emissions,34.205,30.62,33.169,Flathead,penman
1963,Historical Emissions,33.439,30.134,32.242,Flathead,penman
1964,Historical Emissions,34.234,31.576,32.797,Flathead,penman
1965,Historical Emissions,33.951,30.974,33.561,Flathead,penman
1966,Historical Emissions,34.96,30.083,32.528,Flathead,penman
1967,Historical Emissions,34.825,31.804,32.68,Flathead,penman
1968,Historical Emissions,33.088,30.308,32.625,Flathead,penman
1969,Historical Emissions,33.958,31.493,33.316,Flathead,penman
1970,Historical Emissions,33.46,31.381,32.453,Flathead,penman
1971,Historical Emissions,36.797,31.415,33.218,Flathead,penman
1972,Historical Emissions,34.674,31.631,33.236,Flathead,penman
1973,Historical Emissions,35.562,31.171,32.811,Flathead,penman
1974,Historical Emissions,34.616,30.455,33.103,Flathead,penman
1975,Historical Emissions,34.424,31.773,33.255,Flathead,penman
1976,Historical Emissions,34.901,32.123,32.881,Flathead,penman
1977,Historical Emissions,35.869,31.437,32.64,Flathead,penman
1978,Historical Emissions,33.963,31.82,32.845,Flathead,penman
1979,Historical Emissions,35.214,30.825,33.8,Flathead,penman
1980,Historical Emissions,35.058,30.879,34.083,Flathead,penman
1981,Historical Emissions,34.767,30.853,33.588,Flathead,penman
1982,Historical Emissions,34.68,31.696,33.639,Flathead,penman
1983,Historical Emissions,34.495,30.477,33.093,Flathead,penman
1984,Historical Emissions,34.913,31.013,33.42,Flathead,penman
1985,Historical Emissions,35.137,32.014,33.153,Flathead,penman
1986,Historical Emissions,33.723,31.422,33.267,Flathead,penman
1987,Historical Emissions,36.842,31.583,32.415,Flathead,penman
1988,Historical Emissions,35.159,32.046,32.839,Flathead,penman
1989,Historical Emissions,35.791,31.846,34.358,Flathead,penman
1990,Historical Emissions,36.805,32.354,34.438,Flathead,penman
1991,Historical Emissions,36.39,30.18,33.676,Flathead,penman
1992,Historical Emissions,35.583,31.775,32.764,Flathead,penman
1993,Historical Emissions,34.021,32.152,33.319,Flathead,penman
1994,Historical Emissions,36.473,31.499,32.861,Flathead,penman
1995,Historical Emissions,35.288,32.816,33.288,Flathead,penman
1996,Historical Emissions,37.643,34.215,35.317,Flathead,penman
1997,Historical Emissions,35.633,31.752,33.568,Flathead,penman
1998,Historical Emissions,35.524,32.692,34.559,Flathead,penman
1999,Historical Emissions,34.732,31.489,33.691,Flathead,penman
2000,Historical Emissions,36.77,31.938,35.135,Flathead,penman
2001,Historical Emissions,35.807,33.091,34.506,Flathead,penman
2002,Historical Emissions,37.319,31.883,34.221,Flathead,penman
2003,Historical Emissions,37.216,33.519,36.15,Flathead,penman
2004,Historical Emissions,37.715,34.054,35.277,Flathead,penman
2005,Historical Emissions,37.566,34.1,36.935,Flathead,penman
2006,Historical Emissions,36.041,32.918,35.098,Flathead,penman
2007,Historical Emissions,36.564,33.18,35.2,Flathead,penman
2008,Historical Emissions,37.406,33.654,34.667,Flathead,penman
2009,Historical Emissions,36.076,32.775,34.572,Flathead,penman
2010,Historical Emissions,36.684,33.604,34.702,Flathead,penman
2011,Historical Emissions,36.181,32.275,34.672,Flathead,penman
2012,Historical Emissions,37.285,34.544,35.628,Flathead,penman
2013,Historical Emissions,37.492,34.362,36.025,Flathead,penman
2014,Historical Emissions,36.782,33.67,34.986,Flathead,penman
2015,"Moderating Emissions
(SSP1-2.6)",37.789,34.395,35.431,Flathead,penman
2015,"Middle of the Road
(SSP2-4.5)",37.223,32.86,35.441,Flathead,penman
2015,"High Emissions
(SSP3-7.0)",36.414,33.517,34.761,Flathead,penman
2015,"Accelerating Emissions
(SSP5-8.5)",36.822,33.432,35.442,Flathead,penman
2016,"Moderating Emissions
(SSP1-2.6)",36.349,34.573,35.857,Flathead,penman
2016,"Middle of the Road
(SSP2-4.5)",36.937,33.787,35.231,Flathead,penman
2016,"High Emissions
(SSP3-7.0)",39.143,33.601,36,Flathead,penman
2016,"Accelerating Emissions
(SSP5-8.5)",36.986,33.436,35.33,Flathead,penman
2017,"Moderating Emissions
(SSP1-2.6)",37.106,33.287,34.89,Flathead,penman
2017,"Middle of the Road
(SSP2-4.5)",37.599,33.834,36.099,Flathead,penman
2017,"High Emissions
(SSP3-7.0)",38.047,34.254,35.081,Flathead,penman
2017,"Accelerating Emissions
(SSP5-8.5)",37.825,34.019,36.577,Flathead,penman
2018,"Moderating Emissions
(SSP1-2.6)",36.969,33.883,35.344,Flathead,penman
2018,"Middle of the Road
(SSP2-4.5)",37.125,33.173,34.99,Flathead,penman
2018,"High Emissions
(SSP3-7.0)",36.355,32.715,34.675,Flathead,penman
2018,"Accelerating Emissions
(SSP5-8.5)",37.503,32.335,35.629,Flathead,penman
2019,"Moderating Emissions
(SSP1-2.6)",38.074,35.228,36.421,Flathead,penman
2019,"Middle of the Road
(SSP2-4.5)",38.067,32.828,36.174,Flathead,penman
2019,"High Emissions
(SSP3-7.0)",38.029,33.818,36.295,Flathead,penman
2019,"Accelerating Emissions
(SSP5-8.5)",39.596,33.074,35.343,Flathead,penman
